bit_index,output
2325,D1.1
2327,D1.1
2328,D1.1
2329,D1.5
2330,D1.1
2331,D1.4
2332,D1.1
2333,D1.1
2334,D1.1
2335,D1.1
2337,D1.5
2339,D1.4
2341,D1.3
2343,D1.3
2344,D1.0
2345,D1.5
2346,D1.4
2347,D1.4
2348,D1.0
2349,D1.5
2350,D1.0
2351,D1.2
2353,D1.5
2355,D1.4
2357,D1.5
2359,D1.3
2360,D1.0
2361,D1.5
2362,D1.4
2363,D1.4
2364,D1.0
2365,D1.5
2366,D1.0
2367,D1.3
2369,D1.5
2371,D1.4
2373,D1.3
2375,D1.3
2376,D1.2
2377,D1.5
2378,D1.2
2379,D1.2
2380,D1.2
2381,D1.2
2382,D1.2
2383,D1.2
2385,D1.5
2387,D1.4
2389,D1.1
2391,D1.1
2392,D1.1
2393,D1.5
2394,D1.1
2395,D1.4
2396,D1.1
2397,D1.1
2398,D1.1
2399,D1.1
2401,D1.5
2403,D1.4
2405,D1.3
2407,D1.3
2408,D1.0
2409,D1.5
2410,D1.4
2411,D1.4
2412,D1.0
2413,D1.2
2414,D1.2
2415,D1.2
2417,D1.5
2419,D1.4
2421,D1.3
2423,D1.3
2424,D1.0
2425,D1.5
2426,D1.4
2427,D1.4
2428,D1.0
2429,D1.5
2430,D1.0
2431,D1.3
2438,D1.3
2439,D1.3
2443,D1.2
2444,D1.2
2445,D1.2
2446,D1.2
2447,D1.2
2450,D1.1
2451,D1.4
2452,D1.1
2453,D1.5
2454,D1.1
2455,D1.3
2458,D1.1
2459,D1.4
2460,D1.1
2461,D1.5
2462,D1.1
2463,D1.1
2464,D1.0
2465,D1.5
2466,D1.4
2467,D1.4
2468,D1.0
2469,D1.3
2470,D1.3
2471,D1.3
2472,D1.0
2473,D1.5
2474,D1.0
2475,D1.2
2476,D1.0
2477,D1.5
2478,D1.0
2479,D1.2
2480,D1.0
2481,D1.5
2482,D1.4
2483,D1.4
2484,D1.0
2485,D1.5
2486,D1.0
2487,D1.3
2488,D1.0
2489,D1.5
2490,D1.0
2491,D1.4
2492,D1.0
2493,D1.5
2494,D1.0
2495,D1.4
2500,D1.3
2501,D1.3
2502,D1.3
2503,D1.3
2508,D1.2
2509,D1.2
2510,D1.2
2511,D1.2
2516,D1.1
2517,D1.1
2518,D1.1
2519,D1.1
2524,D1.1
2525,D1.1
2526,D1.1
2527,D1.1
2528,D1.0
2529,D1.5
2530,D1.4
2531,D1.4
2532,D1.3
2533,D1.3
2534,D1.3
2535,D1.3
2536,D1.0
2537,D1.5
2538,D1.0
2539,D1.2
2540,D1.0
2541,D1.2
2542,D1.0
2543,D1.2
2544,D1.0
2545,D1.5
2546,D1.4
2547,D1.4
2548,D1.0
2549,D1.5
2550,D1.0
2551,D1.3
2552,D1.0
2553,D1.5
2554,D1.0
2555,D1.4
2556,D1.0
2557,D1.5
2558,D1.0
2559,D1.5
2562,D1.4
2563,D1.4
2566,D1.3
2567,D1.3
2569,D1.5
2570,D1.2
2571,D1.2
2573,D1.2
2574,D1.2
2575,D1.2
2577,D1.5
2578,D1.4
2579,D1.4
2581,D1.3
2582,D1.1
2583,D1.3
2584,D1.1
2585,D1.5
2586,D1.1
2587,D1.4
2588,D1.1
2589,D1.1
2590,D1.1
2591,D1.1
2594,D1.4
2595,D1.4
2598,D1.3
2599,D1.3
2601,D1.5
2602,D1.4
2603,D1.4
2604,D1.0
2605,D1.2
2606,D1.0
2607,D1.2
2608,D1.0
2609,D1.5
2610,D1.4
2611,D1.4
2612,D1.0
2613,D1.3
2614,D1.3
2615,D1.3
2616,D1.0
2617,D1.5
2618,D1.4
2619,D1.4
2620,D1.0
2621,D1.5
2622,D1.0
2623,D1.3
2626,D1.4
2627,D1.4
2630,D1.3
2631,D1.3
2634,D1.2
2635,D1.2
2638,D1.2
2639,D1.2
2640,D1.1
2641,D1.5
2642,D1.4
2643,D1.4
2644,D1.1
2645,D1.3
2646,D1.1
2647,D1.3
2648,D1.1
2649,D1.5
2650,D1.1
2651,D1.1
2652,D1.1
2653,D1.1
2654,D1.1
2655,D1.1
2658,D1.4
2659,D1.4
2662,D1.3
2663,D1.3
2666,D1.0
2667,D1.2
2670,D1.0
2671,D1.2
2672,D1.0
2673,D1.5
2674,D1.4
2675,D1.4
2676,D1.0
2677,D1.3
2678,D1.3
2679,D1.3
2680,D1.0
2681,D1.5
2682,D1.0
2683,D1.4
2684,D1.0
2685,D1.5
2686,D1.0
2687,D1.5
2690,D1.4
2691,D1.4
2694,D1.3
2695,D1.3
2698,D1.2
2699,D1.2
2702,D1.2
2703,D1.2
2704,D1.1
2705,D1.5
2706,D1.4
2707,D1.4
2708,D1.1
2709,D1.3
2710,D1.1
2711,D1.3
2712,D1.1
2713,D1.5
2714,D1.1
2715,D1.1
2716,D1.1
2717,D1.1
2718,D1.1
2719,D1.1
2722,D1.4
2723,D1.4
2726,D1.3
2727,D1.3
2730,D1.0
2731,D1.2
2734,D1.0
2735,D1.2
2736,D1.0
2737,D1.5
2738,D1.4
2739,D1.4
2740,D1.0
2741,D1.3
2742,D1.3
2743,D1.3
2744,D1.0
2745,D1.5
2746,D1.0
2747,D1.4
2748,D1.0
2749,D1.5
2750,D1.0
2751,D1.5
2754,D1.4
2755,D1.4
2757,D1.3
2758,D1.3
2759,D1.3
2761,D1.2
2762,D1.2
2763,D1.2
2765,D1.2
2766,D1.2
2767,D1.2
2769,D1.5
2770,D1.4
2771,D1.4
2772,D1.1
2773,D1.3
2774,D1.1
2775,D1.3
2776,D1.1
2777,D1.5
2778,D1.1
2779,D1.1
2780,D1.1
2781,D1.1
2782,D1.1
2783,D1.1
2786,D1.4
2787,D1.4
2788,D1.3
2789,D1.3
2790,D1.3
2791,D1.3
2792,D1.0
2793,D1.5
2794,D1.0
2795,D1.2
2796,D1.0
2797,D1.2
2798,D1.0
2799,D1.2
2800,D1.0
2801,D1.5
2802,D1.4
2803,D1.4
2804,D1.0
2805,D1.3
2806,D1.3
2807,D1.3
2808,D1.0
2809,D1.5
2810,D1.0
2811,D1.4
2812,D1.0
2813,D1.5
2814,D1.0
2815,D1.2
2820,D1.3
2821,D1.3
2822,D1.3
2823,D1.3
2828,D1.2
2829,D1.2
2830,D1.2
2831,D1.2
2836,D1.1
2837,D1.5
2838,D1.1
2839,D1.3
2844,D1.1
2845,D1.5
2846,D1.1
2847,D1.1
2848,D1.0
2849,D1.5
2850,D1.4
2851,D1.4
2852,D1.3
2853,D1.3
2854,D1.3
2855,D1.3
2856,D1.0
2857,D1.5
2858,D1.2
2859,D1.2
2860,D1.0
2861,D1.5
2862,D1.2
2863,D1.2
2864,D1.0
2865,D1.5
2866,D1.4
2867,D1.4
2868,D1.0
2869,D1.5
2870,D1.0
2871,D1.3
2872,D1.0
2873,D1.5
2874,D1.0
2875,D1.4
2876,D1.0
2877,D1.5
2878,D1.0
2879,D1.4
2884,D1.3
2885,D1.3
2886,D1.3
2887,D1.3
2892,D1.2
2893,D1.2
2894,D1.2
2895,D1.2
2900,D1.1
2901,D1.5
2902,D1.1
2903,D1.1
2908,D1.1
2909,D1.5
2910,D1.1
2911,D1.1
2912,D1.0
2913,D1.5
2914,D1.4
2915,D1.4
2916,D1.3
2917,D1.3
2918,D1.3
2919,D1.3
2920,D1.0
2921,D1.5
2922,D1.2
2923,D1.2
2924,D1.0
2925,D1.5
2926,D1.2
2927,D1.2
2928,D1.0
2929,D1.5
2930,D1.4
2931,D1.4
2932,D1.0
2933,D1.5
2934,D1.0
2935,D1.3
2936,D1.0
2937,D1.5
2938,D1.0
2939,D1.4
2940,D1.0
2941,D1.5
2942,D1.0
2943,D1.4
2948,D1.3
2949,D1.3
2950,D1.3
2951,D1.3
2956,D1.2
2957,D1.2
2958,D1.2
2959,D1.2
2964,D1.1
2965,D1.5
2966,D1.1
2967,D1.3
2972,D1.1
2973,D1.5
2974,D1.1
2975,D1.1
2976,D1.0
2977,D1.5
2978,D1.4
2979,D1.4
2980,D1.3
2981,D1.3
2982,D1.3
2983,D1.3
2984,D1.0
2985,D1.5
2986,D1.2
2987,D1.2
2988,D1.0
2989,D1.5
2990,D1.2
2991,D1.2
2992,D1.0
2993,D1.5
2994,D1.4
2995,D1.4
2996,D1.0
2997,D1.5
2998,D1.3
2999,D1.3
3000,D1.0
3001,D1.5
3002,D1.4
3003,D1.4
3004,D1.0
3005,D1.5
3006,D1.0
3007,D1.4
3009,D1.5
3011,D1.4
3013,D1.3
3015,D1.3
3016,D1.2
3017,D1.5
3018,D1.2
3019,D1.2
3020,D1.2
3021,D1.2
3022,D1.2
3023,D1.2
3025,D1.5
3027,D1.4
3029,D1.3
3031,D1.3
3032,D1.1
3033,D1.5
3034,D1.1
3035,D1.4
3036,D1.1
3037,D1.1
3038,D1.1
3039,D1.1
3041,D1.5
3043,D1.4
3045,D1.3
3047,D1.3
3048,D1.0
3049,D1.5
3050,D1.2
3051,D1.2
3052,D1.0
3053,D1.2
3054,D1.2
3055,D1.2
3057,D1.5
3059,D1.4
3061,D1.3
3063,D1.3
3064,D1.0
3065,D1.5
3066,D1.4
3067,D1.4
3068,D1.0
3069,D1.5
3070,D1.0
3071,D1.1
3073,D1.5
3075,D1.4
3077,D1.3
3079,D1.3
3080,D1.2
3081,D1.5
3082,D1.2
3083,D1.2
3084,D1.2
3085,D1.2
3086,D1.2
3087,D1.2
3089,D1.5
3091,D1.4
3093,D1.1
3095,D1.1
3096,D1.1
3097,D1.5
3098,D1.1
3099,D1.4
3100,D1.1
3101,D1.1
3102,D1.1
3103,D1.1
3105,D1.5
3107,D1.4
3109,D1.3
3111,D1.3
3112,D1.0
3113,D1.5
3114,D1.4
3115,D1.4
3116,D1.0
3117,D1.5
3118,D1.0
3119,D1.2
3121,D1.5
3123,D1.4
3125,D1.5
3127,D1.3
3128,D1.0
3129,D1.5
3130,D1.4
3131,D1.4
3132,D1.0
3133,D1.5
3134,D1.0
3135,D1.3
3137,D1.5
3139,D1.4
3141,D1.3
3143,D1.3
3144,D1.2
3145,D1.5
3146,D1.2
3147,D1.2
3148,D1.2
3149,D1.2
3150,D1.2
3151,D1.2
3153,D1.5
3155,D1.4
3157,D1.1
3159,D1.1
3160,D1.1
3161,D1.5
3162,D1.1
3163,D1.4
3164,D1.1
3165,D1.1
3166,D1.1
3167,D1.1
3169,D1.5
3171,D1.4
3173,D1.3
3175,D1.3
3176,D1.0
3177,D1.5
3178,D1.4
3179,D1.4
3180,D1.0
3181,D1.2
3182,D1.2
3183,D1.2
3185,D1.5
3187,D1.4
3189,D1.5
3191,D1.3
3192,D1.0
3193,D1.5
3194,D1.4
3195,D1.4
3196,D1.0
3197,D1.5
3198,D1.0
3199,D1.3
3202,D1.4
3203,D1.4
3206,D1.3
3207,D1.3
3210,D1.2
3211,D1.2
3214,D1.2
3215,D1.2
3216,D1.1
3217,D1.5
3218,D1.1
3219,D1.4
3220,D1.1
3221,D1.5
3222,D1.1
3223,D1.3
3224,D1.1
3225,D1.5
3226,D1.1
3227,D1.4
3228,D1.1
3229,D1.5
3230,D1.1
3231,D1.1
3234,D1.4
3235,D1.4
3238,D1.3
3239,D1.3
3242,D1.4
3243,D1.4
3246,D1.0
3247,D1.2
3248,D1.0
3249,D1.5
3250,D1.4
3251,D1.4
3252,D1.0
3253,D1.5
3254,D1.0
3255,D1.3
3256,D1.0
3257,D1.5
3258,D1.4
3259,D1.4
3260,D1.0
3261,D1.5
3262,D1.0
3263,D1.3
3266,D1.4
3267,D1.4
3270,D1.3
3271,D1.3
3274,D1.2
3275,D1.2
3278,D1.2
3279,D1.2
3280,D1.1
3281,D1.5
3282,D1.1
3283,D1.4
3284,D1.1
3285,D1.3
3286,D1.1
3287,D1.3
3288,D1.1
3289,D1.5
3290,D1.1
3291,D1.1
3292,D1.1
3293,D1.1
3294,D1.1
3295,D1.1
3298,D1.4
3299,D1.4
3302,D1.3
3303,D1.3
3306,D1.0
3307,D1.2
3310,D1.0
3311,D1.2
3312,D1.0
3313,D1.5
3314,D1.4
3315,D1.4
3316,D1.0
3317,D1.3
3318,D1.0
3319,D1.3
3320,D1.0
3321,D1.5
3322,D1.0
3323,D1.4
3324,D1.0
3325,D1.5
3326,D1.0
3327,D1.5
3333,D1.3
3334,D1.3
3335,D1.3
3337,D1.5
3338,D1.2
3339,D1.2
3340,D1.2
3341,D1.2
3342,D1.2
3343,D1.2
3345,D1.5
3346,D1.4
3347,D1.4
3348,D1.1
3349,D1.5
3350,D1.1
3351,D1.3
3353,D1.5
3354,D1.1
3355,D1.4
3356,D1.1
3357,D1.5
3358,D1.1
3359,D1.1
3360,D1.0
3361,D1.5
3362,D1.4
3363,D1.4
3364,D1.0
3365,D1.3
3366,D1.3
3367,D1.3
3368,D1.0
3369,D1.5
3370,D1.2
3371,D1.2
3372,D1.0
3373,D1.5
3374,D1.2
3375,D1.2
3376,D1.0
3377,D1.5
3378,D1.4
3379,D1.4
3380,D1.0
3381,D1.5
3382,D1.3
3383,D1.3
3384,D1.0
3385,D1.5
3386,D1.4
3387,D1.4
3388,D1.0
3389,D1.5
3390,D1.0
3391,D1.4
3396,D1.3
3397,D1.3
3398,D1.3
3399,D1.3
3404,D1.2
3405,D1.2
3406,D1.2
3407,D1.2
3412,D1.1
3413,D1.5
3414,D1.1
3415,D1.3
3420,D1.1
3421,D1.5
3422,D1.1
3423,D1.1
3424,D1.0
3425,D1.5
3426,D1.4
3427,D1.4
3428,D1.3
3429,D1.3
3430,D1.3
3431,D1.3
3432,D1.0
3433,D1.5
3434,D1.2
3435,D1.2
3436,D1.0
3437,D1.2
3438,D1.2
3439,D1.2
3440,D1.0
3441,D1.5
3442,D1.4
3443,D1.4
3444,D1.0
3445,D1.5
3446,D1.3
3447,D1.3
3448,D1.0
3449,D1.5
3450,D1.4
3451,D1.4
3452,D1.0
3453,D1.5
3454,D1.0
3455,D1.1
3460,D1.3
3461,D1.3
3462,D1.3
3463,D1.3
3468,D1.2
3469,D1.2
3470,D1.2
3471,D1.2
3476,D1.1
3477,D1.5
3478,D1.1
3479,D1.3
3484,D1.1
3485,D1.5
3486,D1.1
3487,D1.1
3488,D1.0
3489,D1.5
3490,D1.4
3491,D1.4
3492,D1.3
3493,D1.3
3494,D1.3
3495,D1.3
3496,D1.0
3497,D1.5
3498,D1.2
3499,D1.2
3500,D1.0
3501,D1.2
3502,D1.2
3503,D1.2
3504,D1.0
3505,D1.5
3506,D1.4
3507,D1.4
3508,D1.0
3509,D1.5
3510,D1.3
3511,D1.3
3512,D1.0
3513,D1.5
3514,D1.4
3515,D1.4
3516,D1.0
3517,D1.5
3518,D1.0
3519,D1.1
3522,D1.4
3523,D1.4
3526,D1.3
3527,D1.3
3530,D1.2
3531,D1.2
3534,D1.2
3535,D1.2
3536,D1.1
3537,D1.5
3538,D1.4
3539,D1.4
3540,D1.1
3541,D1.3
3542,D1.1
3543,D1.3
3544,D1.1
3545,D1.5
3546,D1.1
3547,D1.4
3548,D1.1
3549,D1.5
3550,D1.1
3551,D1.1
3554,D1.4
3555,D1.4
3558,D1.3
3559,D1.3
3562,D1.0
3563,D1.4
3566,D1.0
3567,D1.2
3568,D1.0
3569,D1.5
3570,D1.4
3571,D1.4
3572,D1.0
3573,D1.3
3574,D1.3
3575,D1.3
3576,D1.0
3577,D1.5
3578,D1.0
3579,D1.4
3580,D1.0
3581,D1.5
3582,D1.0
3583,D1.5
3586,D1.4
3587,D1.4
3590,D1.3
3591,D1.3
3594,D1.2
3595,D1.2
3598,D1.2
3599,D1.2
3600,D1.1
3601,D1.5
3602,D1.1
3603,D1.4
3604,D1.1
3605,D1.3
3606,D1.1
3607,D1.3
3608,D1.1
3609,D1.5
3610,D1.1
3611,D1.1
3612,D1.1
3613,D1.1
3614,D1.1
3615,D1.1
3618,D1.4
3619,D1.4
3622,D1.3
3623,D1.3
3626,D1.0
3627,D1.2
3630,D1.0
3631,D1.2
3632,D1.0
3633,D1.5
3634,D1.4
3635,D1.4
3636,D1.0
3637,D1.3
3638,D1.0
3639,D1.3
3640,D1.0
3641,D1.5
3642,D1.0
3643,D1.4
3644,D1.0
3645,D1.5
3646,D1.0
3647,D1.5
3651,PAR.4
3653,PAR.3
3655,PAR.3
3657,PAR.2
3658,PAR.2
3659,PAR.2
3660,PAR.2
3661,PAR.2
3662,PAR.2
3663,PAR.2
3666,PAR.1
3667,PAR.4
3668,PAR.1
3669,PAR.1
3670,PAR.1
3671,PAR.1
3672,PAR.1
3673,PAR.5
3674,PAR.1
3675,PAR.1
3676,PAR.1
3677,PAR.1
3678,PAR.1
3679,PAR.1
3681,PAR.5
3682,PAR.4
3683,PAR.4
3684,PAR.0
3685,PAR.3
3686,PAR.3
3687,PAR.3
3689,PAR.5
3690,PAR.0
3691,PAR.2
3692,PAR.0
3693,PAR.5
3694,PAR.0
3695,PAR.2
3696,PAR.0
3697,PAR.5
3698,PAR.4
3699,PAR.4
3700,PAR.0
3701,PAR.5
3702,PAR.0
3703,PAR.3
3704,PAR.0
3705,PAR.5
3706,PAR.0
3707,PAR.4
3708,PAR.0
3709,PAR.5
3710,PAR.0
3711,PAR.0
3715,PAR.4
3717,PAR.3
3719,PAR.3
3721,PAR.2
3722,PAR.2
3723,PAR.2
3724,PAR.2
3725,PAR.2
3726,PAR.2
3727,PAR.2
3730,PAR.1
3731,PAR.4
3732,PAR.1
3733,PAR.1
3734,PAR.1
3735,PAR.1
3736,PAR.1
3737,PAR.5
3738,PAR.1
3739,PAR.1
3740,PAR.1
3741,PAR.1
3742,PAR.1
3743,PAR.1
3745,PAR.5
3746,PAR.4
3747,PAR.4
3748,PAR.0
3749,PAR.3
3750,PAR.3
3751,PAR.3
3753,PAR.5
3754,PAR.0
3755,PAR.2
3756,PAR.0
3757,PAR.5
3758,PAR.0
3759,PAR.2
3760,PAR.0
3761,PAR.5
3762,PAR.4
3763,PAR.4
3764,PAR.0
3765,PAR.5
3766,PAR.0
3767,PAR.3
3768,PAR.0
3769,PAR.5
3770,PAR.0
3771,PAR.4
3772,PAR.0
3773,PAR.5
3774,PAR.0
3775,PAR.0
3779,PAR.4
3781,PAR.3
3782,PAR.3
3783,PAR.3
3785,PAR.2
3787,PAR.2
3788,PAR.2
3789,PAR.2
3790,PAR.2
3791,PAR.2
3793,PAR.5
3794,PAR.4
3795,PAR.4
3797,PAR.3
3798,PAR.1
3799,PAR.3
3800,PAR.1
3801,PAR.5
3802,PAR.1
3803,PAR.1
3804,PAR.1
3805,PAR.1
3806,PAR.1
3807,PAR.1
3810,PAR.4
3811,PAR.4
3812,PAR.3
3813,PAR.3
3814,PAR.3
3815,PAR.3
3816,PAR.0
3817,PAR.5
3818,PAR.2
3819,PAR.2
3820,PAR.0
3821,PAR.2
3822,PAR.2
3823,PAR.2
3824,PAR.0
3825,PAR.5
3826,PAR.4
3827,PAR.4
3828,PAR.0
3829,PAR.3
3830,PAR.3
3831,PAR.3
3832,PAR.0
3833,PAR.5
3834,PAR.4
3835,PAR.4
3836,PAR.0
3837,PAR.5
3838,PAR.0
3839,PAR.2
3857,PAR.5
3858,PAR.1
3859,PAR.4
3861,PAR.1
3862,PAR.1
3863,PAR.1
3865,PAR.5
3866,PAR.1
3867,PAR.1
3869,PAR.1
3870,PAR.1
3871,PAR.1
3873,PAR.5
3874,PAR.4
3875,PAR.4
3877,PAR.3
3878,PAR.3
3879,PAR.3
3881,PAR.5
3882,PAR.4
3883,PAR.4
3885,PAR.2
3886,PAR.0
3887,PAR.2
3889,PAR.5
3890,PAR.4
3891,PAR.4
3893,PAR.3
3894,PAR.0
3895,PAR.3
3897,PAR.5
3898,PAR.4
3899,PAR.4
3901,PAR.5
3902,PAR.0
3903,PAR.0
3921,PAR.5
3922,PAR.4
3923,PAR.4
3925,PAR.1
3926,PAR.1
3927,PAR.1
3929,PAR.5
3930,PAR.1
3931,PAR.1
3933,PAR.1
3934,PAR.1
3935,PAR.1
3937,PAR.5
3938,PAR.4
3939,PAR.4
3941,PAR.3
3942,PAR.3
3943,PAR.3
3945,PAR.5
3946,PAR.4
3947,PAR.4
3949,PAR.2
3950,PAR.2
3951,PAR.2
3953,PAR.5
3954,PAR.4
3955,PAR.4
3957,PAR.3
3958,PAR.3
3959,PAR.3
3961,PAR.5
3962,PAR.4
3963,PAR.4
3965,PAR.5
3966,PAR.0
3967,PAR.0
3971,PAR.4
3973,PAR.3
3974,PAR.3
3975,PAR.3
3977,PAR.2
3979,PAR.2
3980,PAR.2
3981,PAR.2
3982,PAR.2
3983,PAR.2
3985,PAR.5
3986,PAR.4
3987,PAR.4
3989,PAR.3
3990,PAR.1
3991,PAR.3
3992,PAR.1
3993,PAR.5
3994,PAR.1
3995,PAR.1
3996,PAR.1
3997,PAR.1
3998,PAR.1
3999,PAR.1
4002,PAR.4
4003,PAR.4
4004,PAR.3
4005,PAR.3
4006,PAR.3
4007,PAR.3
4008,PAR.0
4009,PAR.5
4010,PAR.2
4011,PAR.2
4012,PAR.0
4013,PAR.2
4014,PAR.2
4015,PAR.2
4016,PAR.0
4017,PAR.5
4018,PAR.4
4019,PAR.4
4020,PAR.0
4021,PAR.3
4022,PAR.3
4023,PAR.3
4024,PAR.0
4025,PAR.5
4026,PAR.4
4027,PAR.4
4028,PAR.0
4029,PAR.5
4030,PAR.0
4031,PAR.2
4035,PAR.4
4037,PAR.3
4038,PAR.3
4039,PAR.3
4041,PAR.2
4043,PAR.2
4044,PAR.2
4045,PAR.2
4046,PAR.2
4047,PAR.2
4049,PAR.5
4050,PAR.1
4051,PAR.4
4052,PAR.1
4053,PAR.1
4054,PAR.1
4055,PAR.1
4056,PAR.1
4057,PAR.5
4058,PAR.1
4059,PAR.1
4060,PAR.1
4061,PAR.1
4062,PAR.1
4063,PAR.1
4066,PAR.4
4067,PAR.4
4068,PAR.3
4069,PAR.3
4070,PAR.3
4071,PAR.3
4072,PAR.0
4073,PAR.5
4074,PAR.2
4075,PAR.2
4076,PAR.0
4077,PAR.2
4078,PAR.2
4079,PAR.2
4080,PAR.0
4081,PAR.5
4082,PAR.4
4083,PAR.4
4084,PAR.0
4085,PAR.3
4086,PAR.3
4087,PAR.3
4088,PAR.0
4089,PAR.5
4090,PAR.4
4091,PAR.4
4092,PAR.0
4093,PAR.5
4094,PAR.0
4095,PAR.1
4099,PAR.4
4101,PAR.3
4102,PAR.3
4103,PAR.3
4105,PAR.2
4107,PAR.2
4108,PAR.2
4109,PAR.2
4110,PAR.2
4111,PAR.2
4113,PAR.5
4114,PAR.1
4115,PAR.4
4116,PAR.1
4117,PAR.1
4118,PAR.1
4119,PAR.1
4120,PAR.1
4121,PAR.5
4122,PAR.1
4123,PAR.1
4124,PAR.1
4125,PAR.1
4126,PAR.1
4127,PAR.1
4129,PAR.5
4130,PAR.4
4131,PAR.4
4132,PAR.0
4133,PAR.3
4134,PAR.3
4135,PAR.3
4136,PAR.0
4137,PAR.5
4138,PAR.0
4139,PAR.4
4140,PAR.0
4141,PAR.5
4142,PAR.0
4143,PAR.2
4145,PAR.5
4146,PAR.4
4147,PAR.4
4148,PAR.0
4149,PAR.3
4150,PAR.0
4151,PAR.3
4152,PAR.0
4153,PAR.5
4154,PAR.0
4155,PAR.4
4156,PAR.0
4157,PAR.5
4158,PAR.0
4159,PAR.5
4177,PAR.5
4178,PAR.1
4179,PAR.4
4181,PAR.1
4182,PAR.1
4183,PAR.1
4185,PAR.5
4186,PAR.1
4187,PAR.4
4189,PAR.1
4190,PAR.1
4191,PAR.1
4193,PAR.5
4194,PAR.4
4195,PAR.4
4197,PAR.3
4198,PAR.3
4199,PAR.3
4201,PAR.5
4202,PAR.0
4203,PAR.4
4205,PAR.2
4206,PAR.0
4207,PAR.2
4209,PAR.5
4210,PAR.4
4211,PAR.4
4213,PAR.3
4214,PAR.0
4215,PAR.3
4217,PAR.5
4218,PAR.0
4219,PAR.4
4221,PAR.5
4222,PAR.0
4223,PAR.3
4227,PAR.4
4230,PAR.3
4231,PAR.3
4233,PAR.5
4234,PAR.2
4235,PAR.2
4236,PAR.2
4237,PAR.2
4238,PAR.2
4239,PAR.2
4241,PAR.5
4242,PAR.4
4243,PAR.4
4244,PAR.1
4245,PAR.5
4246,PAR.1
4247,PAR.3
4249,PAR.5
4250,PAR.1
4251,PAR.4
4252,PAR.1
4253,PAR.5
4254,PAR.1
4255,PAR.1
4257,PAR.5
4259,PAR.4
4260,PAR.0
4261,PAR.3
4262,PAR.3
4263,PAR.3
4264,PAR.0
4265,PAR.5
4266,PAR.4
4267,PAR.4
4268,PAR.0
4269,PAR.5
4270,PAR.2
4271,PAR.2
4272,PAR.0
4273,PAR.5
4274,PAR.4
4275,PAR.4
4276,PAR.0
4277,PAR.5
4278,PAR.3
4279,PAR.3
4280,PAR.0
4281,PAR.5
4282,PAR.4
4283,PAR.4
4284,PAR.0
4285,PAR.5
4286,PAR.0
4287,PAR.4
4291,PAR.4
4294,PAR.3
4295,PAR.3
4297,PAR.5
4298,PAR.2
4299,PAR.2
4300,PAR.2
4301,PAR.2
4302,PAR.2
4303,PAR.2
4305,PAR.5
4306,PAR.4
4307,PAR.4
4308,PAR.1
4309,PAR.5
4310,PAR.1
4311,PAR.3
4313,PAR.5
4314,PAR.1
4315,PAR.4
4316,PAR.1
4317,PAR.5
4318,PAR.1
4319,PAR.1
4321,PAR.5
4323,PAR.4
4324,PAR.0
4325,PAR.3
4326,PAR.3
4327,PAR.3
4328,PAR.0
4329,PAR.5
4330,PAR.4
4331,PAR.4
4332,PAR.0
4333,PAR.5
4334,PAR.2
4335,PAR.2
4336,PAR.0
4337,PAR.5
4338,PAR.4
4339,PAR.4
4340,PAR.0
4341,PAR.5
4342,PAR.3
4343,PAR.3
4344,PAR.0
4345,PAR.5
4346,PAR.4
4347,PAR.4
4348,PAR.0
4349,PAR.5
4350,PAR.0
4351,PAR.4
4355,PAR.4
4357,PAR.3
4358,PAR.3
4359,PAR.3
4361,PAR.5
4362,PAR.2
4363,PAR.2
4364,PAR.2
4365,PAR.2
4366,PAR.2
4367,PAR.2
4369,PAR.5
4370,PAR.4
4371,PAR.4
4372,PAR.1
4373,PAR.3
4374,PAR.1
4375,PAR.3
4377,PAR.5
4378,PAR.1
4379,PAR.4
4380,PAR.1
4381,PAR.5
4382,PAR.1
4383,PAR.1
4385,PAR.5
4387,PAR.4
4388,PAR.3
4389,PAR.3
4390,PAR.3
4391,PAR.3
4392,PAR.0
4393,PAR.5
4394,PAR.4
4395,PAR.4
4396,PAR.0
4397,PAR.2
4398,PAR.2
4399,PAR.2
4400,PAR.0
4401,PAR.5
4402,PAR.4
4403,PAR.4
4404,PAR.0
4405,PAR.3
4406,PAR.3
4407,PAR.3
4408,PAR.0
4409,PAR.5
4410,PAR.4
4411,PAR.4
4412,PAR.0
4413,PAR.5
4414,PAR.0
4415,PAR.3
4419,PAR.4
4421,PAR.3
4422,PAR.3
4423,PAR.3
4425,PAR.5
4426,PAR.2
4427,PAR.2
4429,PAR.2
4430,PAR.2
4431,PAR.2
4433,PAR.5
4434,PAR.4
4435,PAR.4
4436,PAR.1
4437,PAR.3
4438,PAR.1
4439,PAR.3
4440,PAR.1
4441,PAR.5
4442,PAR.1
4443,PAR.1
4444,PAR.1
4445,PAR.5
4446,PAR.1
4447,PAR.1
4449,PAR.5
4451,PAR.4
4452,PAR.3
4453,PAR.3
4454,PAR.3
4455,PAR.3
4456,PAR.0
4457,PAR.5
4458,PAR.2
4459,PAR.2
4460,PAR.0
4461,PAR.2
4462,PAR.2
4463,PAR.2
4464,PAR.0
4465,PAR.5
4466,PAR.4
4467,PAR.4
4468,PAR.0
4469,PAR.3
4470,PAR.3
4471,PAR.3
4472,PAR.0
4473,PAR.5
4474,PAR.0
4475,PAR.4
4476,PAR.0
4477,PAR.5
4478,PAR.0
