0	0	0	0	0	0	-1	0	0	0	0	0
1	0	0	0	0	0	30	-1	0	0	0	0
-15	1	0	0	0	0	60	30	-1	0	0	0
-20	-15	1	0	0	0	60	60	30	-1	0	0
-15	-20	-15	1	0	0	30	60	60	30	-1	0
-6	-15	-20	-15	1	0	6	30	60	60	30	-1
-1	-6	-15	-20	-15	1	0	6	30	60	60	30
0	-1	-6	-15	-20	-15	0	0	6	30	60	60
0	0	-1	-6	-15	-20	0	0	0	6	30	60
0	0	0	-1	-6	-15	0	0	0	0	6	30
0	0	0	0	-1	-6	0	0	0	0	0	6
0	0	0	0	0	-1	0	0	0	0	0	0
