token_index,batch,time_a,time_b,pair,mixed_with_wall,events
106,409,4362538/9055,4144821/18110,P0/P2,false,pair:P0:P2:SW
107,414,9342142/19197,993671/4266,P1/P2,false,pair:P1:P2:NE
108,415,410130/827,374697/1654,P0/P1,false,pair:P0:P1:NW
109,418,11440210/23451,11019209/46902,P0/P1,false,pair:P0:P1:W
110,422,16497794/33507,15664865/67014,P0/P2,false,pair:P0:P2:E
111,424,5096470/10369,4904939/20738,P0/P1,false,pair:P0:P1:W
112,426,632198/1257,193569/838,P0/P1,false,pair:P0:P1:W
113,432,8940718/17893,8582327/35786,P0/P1,false,pair:P0:P1:SW
114,436,2357394/4603,6595003/27618,P0/P2,false,pair:P0:P2:S
115,437,5252118/10369,5036011/20738,P1/P2,false,pair:P1:P2:N
116,438,13936290/27667,13549041/55334,P0/P2,false,pair:P0:P2:S
117,440,438914/867,422497/1734,P0/P2,false,pair:P0:P2:SW
118,442,923298/1811,4382389/18110,P0/P2,false,pair:P0:P2:SW
119,443,14605810/28683,4645427/19122,P1/P2,false,pair:P1:P2:NW
120,451,20396526/39365,19690327/78730,P0/P1,false,pair:P0:P1:NE
121,459,14108958/26509,13415919/53018,P0/P2,false,pair:P0:P2:NE
122,460,23710266/44791,22928189/89582,P1/P2,false,pair:P1:P2:S
123,463,56832754/106379,54264089/212758,P0/P1,false,pair:P0:P1:NE
124,468,1574058/2911,1503669/5822,P0/P1,false,pair:P0:P1:N
125,470,24288786/44603,22885545/89206,P0/P2,false,pair:P0:P2:SE
126,474,6892426/12783,20155055/76698,P0/P2,false,pair:P0:P2:SE
127,484,48587962/87735,15703423/58490,P1/P2,false,pair:P1:P2:E
128,487,40672678/72409,38805171/144818,P0/P2,false,pair:P0:P2:N
129,493,30683478/54113,29192075/108226,P1/P2,false,pair:P1:P2:N
130,498,85966/149,3331935/12218,P0/P2,false,pair:P0:P2:E
131,501,7350650/12759,25775061/93566,P0/P2,false,pair:P0:P2:SE
132,505,69918494/119949,22303141/79966,P1/P2,false,pair:P1:P2:S
133,509,44760346/76103,42064557/152206,P1/P2,false,pair:P1:P2:S
134,513,10901498/18327,10257949/36654,P0/P2,false,pair:P0:P2:E
135,516,20513078/35121,20565371/70242,P1/P2,false,pair:P1:P2:W
136,519,170984330/285167,163061989/570334,P0/P1,false,pair:P0:P1:S
137,526,128820130/211859,123603057/423718,P0/P1,false,pair:P0:P1:SE
138,529,122889634/200339,118028657/400678,P1/P2,false,pair:P1:P2:NW
139,532,121982918/198665,117989827/397330,P0/P1,false,pair:P0:P1:NW
140,535,181679842/289907,169817617/579814,P0/P2,false,pair:P0:P2:W
141,540,219370290/351211,209329465/702422,P1/P2,false,pair:P1:P2:SW
142,541,263251018/423695,255069509/847390,P0/P1,false,pair:P0:P1:NW
143,546,94114838/148353,626137709/2076942,P0/P1,false,pair:P0:P1:E
144,552,375754970/590567,364286093/1181134,P1/P2,false,pair:P1:P2:N
145,559,380997850/590567,368480397/1181134,P1/P2,false,pair:P1:P2:S
146,562,251563454/386173,240762431/772346,P0/P2,false,pair:P0:P2:W
147,566,29930006/45185,193626989/632590,P0/P2,false,pair:P0:P2:W
148,567,286375838/437581,828254093/2625486,P1/P2,false,pair:P1:P2:SW
149,571,338521670/511433,322586883/1022866,P0/P2,false,pair:P0:P2:NW
150,576,1299119118/1945333,1234382439/3890666,P0/P2,false,pair:P0:P2:N
151,578,766209482/1154383,740657669/2308766,P0/P2,false,pair:P0:P2:N
152,579,444445550/669701,433248279/1339402,P1/P2,false,pair:P1:P2:E
153,582,1395952670/2074637,1327192943/4149274,P0/P2,false,pair:P0:P2:NW
154,583,2467408642/3660963,2336766497/7321926,P1/P2,false,pair:P1:P2:E
155,587,3682315886/5464197,3539715479/10928394,P0/P2,false,pair:P0:P2:NW
156,588,4044234922/5986207,3865987445/11972414,P1/P2,false,pair:P1:P2:SE
157,590,2318148854/3418833,733017033/2279222,P0/P2,false,pair:P0:P2:NW
158,592,1401589370/2079063,449772319/1386042,P0/P2,false,pair:P0:P2:NW
159,595,661526402/968547,208728779/645698,P1/P2,false,pair:P1:P2:SE
160,597,4081983658/5986207,3903736181/11972414,P0/P1,false,pair:P0:P1:NW
161,603,3008351042/4362499,2860113473/8724998,P0/P2,false,pair:P0:P2:NE
162,608,347589686/498097,4285191871/12950522,P0/P1,false,pair:P0:P1:N
163,609,766748562/1097851,726336873/2195702,P1/P2,false,pair:P1:P2:N
164,611,6205908586/8911935,5926606933/17823870,P0/P1,false,pair:P0:P1:N
165,612,3138914338/4520531,3021259441/9041062,P1/P2,false,pair:P1:P2:N
166,614,843621334/1218337,820707531/2436674,P0/P1,false,pair:P0:P1:N
167,617,3816533614/5464197,3661350295/10928394,P1/P2,false,pair:P1:P2:NW
168,621,3360786806/4753809,354003331/1056402,P0/P1,false,pair:P0:P1:SE
169,626,1385102350/1945333,1314074215/3890666,P0/P1,false,pair:P0:P1:S
170,632,7168087738/9922999,6785329533/19845998,P1/P2,false,pair:P1:P2:NW
171,633,351143202/476627,317018417/953254,P0/P2,false,pair:P0:P2:NE
172,635,821422682/1163559,274947183/775706,P0/P2,false,pair:P0:P2:NE
173,637,7812306682/10808855,7418838429/21617710,P0/P2,false,pair:P0:P2:NE
174,639,321747206/444905,924204841/2669430,P0/P1,false,pair:P0:P1:SE
175,644,583818666/803615,562870261/1607230,P0/P1,false,pair:P0:P1:SW
176,645,2285060342/3118289,2172660059/6236578,P1/P2,false,pair:P1:P2:NW
177,647,924928306/1264875,6196849039/17708250,P1/P2,false,pair:P1:P2:NW
178,650,3460978118/4694281,3293779139/9388562,P1/P2,false,pair:P1:P2:N
179,653,8182983874/11115331,7873013505/22230662,P0/P2,false,pair:P0:P2:S
180,654,10299229086/13955917,9854340911/27911834,P1/P2,false,pair:P1:P2:N
181,656,9637888330/13021839,9174641605/26043678,P0/P2,false,pair:P0:P2:SE
182,660,3498726854/4694281,3323139267/9388562,P0/P2,false,pair:P0:P2:E
183,666,6879074362/9208823,6672048701/18417646,P0/P1,false,pair:P0:P1:S
184,669,25628453834/33905231,24419010821/67810462,P1/P2,false,pair:P1:P2:SW
185,674,39839577122/52444243,37958015153/104888486,P0/P1,false,pair:P0:P1:SE
186,676,31273932978/41081899,29831378937/82163798,P1/P2,false,pair:P1:P2:S
187,682,10886722818/14142371,10327236385/28284742,P0/P1,false,pair:P0:P1:N
188,685,27772695590/35951769,3770850229/10271934,P0/P1,false,pair:P0:P1:NW
189,690,91729847690/118115567,87266669029/236231134,P0/P2,false,pair:P0:P2:N
190,692,135142382690/173825203,128791552209/347650406,P0/P1,false,pair:P0:P1:SW
191,695,21231470886/27206681,101073694271/272066810,P0/P2,false,pair:P0:P2:NE
192,698,179426388526/228603429,169619017591/457206858,P0/P1,false,pair:P0:P1:W
193,700,27638518934/35466305,5364856687/14186522,P1/P2,false,pair:P1:P2:E
194,702,168926492054/215109057,53698627385/143406038,P1/P2,false,pair:P1:P2:E
195,708,170268669334/215109057,162169623979/430218114,P1/P2,false,pair:P1:P2:E
196,709,325178746742/410056337,309230470299/820112674,P0/P1,false,pair:P0:P1:NE
197,711,37997258090/48114367,36731439061/96228734,P1/P2,false,pair:P1:P2:SE
198,718,329473714038/410056337,313525437595/820112674,P0/P1,false,pair:P0:P1:SE
199,723,245262727266/304137907,234710593233/608275814,P1/P2,false,pair:P1:P2:NW
200,729,175100507542/215109057,55577675577/143406038,P1/P2,false,pair:P1:P2:N
201,730,62441087818/75900303,58023017669/151800606,P0/P1,false,pair:P0:P1:SW
202,733,24503440678/29840921,23174718067/59681842,P0/P1,false,pair:P0:P1:SE
203,735,15053881718/18333073,157143966121/403327606,P0/P1,false,pair:P0:P1:SE
204,740,34548588734/41308413,10635195029/27538942,P0/P2,false,pair:P0:P2:SW
205,741,11717195010/14142371,11082211105/28284742,P0/P1,false,pair:P0:P1:E
206,742,59188971346/71830555,56752103753/143661110,P0/P2,false,pair:P0:P2:SW
207,745,52834406290/63806587,50379618665/127613174,P0/P2,false,pair:P0:P2:SW
208,747,145835781226/175146303,137779747669/350292606,P0/P1,false,pair:P0:P1:E
209,752,234562223702/279840481,222763628043/559680962,P0/P1,false,pair:P0:P1:SE
210,754,231063898682/275189495,219365866301/550378990,P1/P2,false,pair:P1:P2:E
211,758,74540542006/88097713,212132791025/528586278,P0/P1,false,pair:P0:P1:SE
212,760,64766928962/77859971,64106101953/155719942,P0/P1,false,pair:P0:P1:SE
213,762,353335639862/416093745,332473793659/832187490,P0/P1,false,pair:P0:P1:SE
214,765,79774556838/94020185,226422784921/564121110,P1/P2,false,pair:P1:P2:NE
215,767,106959312822/125895409,102216233147/251790818,P0/P1,false,pair:P0:P1:S
216,770,149151696682/173930847,140326364341/347861694,P0/P1,false,pair:P0:P1:S
217,772,357987322150/420013081,344639962227/840026162,P0/P1,false,pair:P0:P1:SW
218,773,260023829390/303895093,248411728423/607790186,P0/P2,false,pair:P0:P2:N
219,776,777591452178/903551035,738427220649/1807102070,P1/P2,false,pair:P1:P2:NE
220,778,227916593314/264293139,215354016497/528586278,P1/P2,false,pair:P1:P2:NE
221,780,713376980026/824347127,672311796797/1648694254,P0/P2,false,pair:P0:P2:N
222,781,1182743842838/1370791297,1128109566699/2741582594,P0/P1,false,pair:P0:P1:NW
223,784,636817852078/736413925,607829796279/1472827850,P0/P1,false,pair:P0:P1:N
224,787,492109596522/561438143,459342485717/1122876286,P0/P1,false,pair:P0:P1:NW
225,797,965321033398/1092917617,914892445755/2185835234,P1/P2,false,pair:P1:P2:SE
226,798,3984097432690/4503048651,3775105655257/9006097302,P0/P1,false,pair:P0:P1:E
227,802,1088034088418/1228554995,3121789245619/7371329970,P1/P2,false,pair:P1:P2:SW
228,809,8751833438570/9747282111,8331729805781/19494564222,P0/P2,false,pair:P0:P2:E
229,813,166571705362/184030011,157004340137/368060022,P1/P2,false,pair:P1:P2:S
230,818,2948774239694/3249094037,1202518450243/2784937746,P0/P2,false,pair:P0:P2:W
231,822,2710974658430/2964291357,853524209589/1976194238,P0/P1,false,pair:P0:P1:N
232,826,7317902803222/7969593089,6972404101995/15939186178,P1/P2,false,pair:P1:P2:SE
233,830,2360407425246/2566333229,2261975601615/5132666458,P0/P2,false,pair:P0:P2:NW
234,832,1093782179034/1183014119,148018941899/338004034,P0/P2,false,pair:P0:P2:NW
235,834,6279959681098/6802801935,6008638924613/13605603870,P0/P2,false,pair:P0:P2:NW
236,837,7395212214550/7969593089,7049713513323/15939186178,P0/P1,false,pair:P0:P1:NE
237,839,9073955985770/9747282111,8636672483797/19494564222,P0/P2,false,pair:P0:P2:N
238,842,7664835505398/8177170129,7230320828251/16354340258,P1/P2,false,pair:P1:P2:NW
239,843,6357269092426/6802801935,2025786133783/4535201290,P0/P2,false,pair:P0:P2:NE
240,847,2086979179914/2215793903,1963500177893/4431587806,P0/P2,false,pair:P0:P2:NE
241,853,845103461714/890638619,796579756105/1781277238,P0/P1,false,pair:P0:P1:NW
242,854,3702737809878/3900034081,10457072432993/23400204486,P1/P2,false,pair:P1:P2:N
243,855,4347385735922/4574993291,4084434384153/9149986582,P0/P1,false,pair:P0:P1:NW
244,860,2096884863254/2213424897,673457782393/1475616598,P0/P1,false,pair:P0:P1:W
245,861,2326116738034/2441773323,2216391074201/4883546646,P0/P2,false,pair:P0:P2:NE
246,867,16055201699982/16627491253,15101688439975/33254982506,P0/P2,false,pair:P0:P2:E
247,871,30407193394294/31590868497,9693064443145/21060578998,P0/P1,false,pair:P0:P1:NE
248,875,35866919237218/36883579827,11367040902299/24589053218,P0/P1,false,pair:P0:P1:NE
249,879,14080879252494/14449734389,13455913327207/28899468778,P0/P1,false,pair:P0:P1:N
250,882,17683024152614/18032005785,3353625695639/7212802314,P1/P2,false,pair:P1:P2:E
251,889,53294640382158/53869077013,50782510206151/107738154026,P1/P2,false,pair:P1:P2:NW
252,892,47701215765286/47860353817,45075083872627/95720707634,P0/P2,false,pair:P0:P2:N
253,896,9415336696622/9431682981,44576219895763/94316829810,P0/P2,false,pair:P0:P2:N
254,899,17722433646722/17805065443,17040094819553/35610130886,P1/P2,false,pair:P1:P2:W
255,900,12310690375542/12294526609,35097555119569/73767159654,P0/P2,false,pair:P0:P2:NE
256,904,3161352057786/3143894327,6407299686101/13473832830,P0/P2,false,pair:P0:P2:N
257,908,11873697205778/11748147771,11208075411625/23496295542,P0/P1,false,pair:P0:P1:N
258,911,2272834214862/2245638805,9011451246583/18863365962,P1/P2,false,pair:P1:P2:N
259,912,30874829183466/30575624575,1173510662493/2446049966,P0/P1,false,pair:P0:P1:N
260,917,11819790955378/11646726219,3751649255539/7764484146,P0/P1,false,pair:P0:P1:E
261,919,48766367654694/47860353817,46037156546931/95720707634,P1/P2,false,pair:P1:P2:E
262,922,31308077522114/30563582787,9769106841515/20375721858,P0/P1,false,pair:P0:P1:E
263,930,94569564377238/91714831937,89425962660651/183429663874,P0/P1,false,pair:P0:P1:SE
264,932,37997223016034/36883579827,36093987532241/73767159654,P1/P2,false,pair:P1:P2:SW
265,939,18426808283266/17805065443,17675749979361/35610130886,P0/P1,false,pair:P0:P1:E
266,942,25264263839090/24267669323,24024654603865/48535338646,P0/P1,false,pair:P0:P1:E
267,943,118925352200734/113668379917,111923640805999/227336759834,P0/P2,false,pair:P0:P2:S
268,946,38234712688834/36532610371,36325591880961/73065220742,P0/P2,false,pair:P0:P2:SE
269,947,25944192726058/24841399519,74364314861983/149048397114,P1/P2,false,pair:P1:P2:W
270,954,32422531657914/30751109303,30802512352893/61502218606,P1/P2,false,pair:P1:P2:N
271,955,2184382952554/2065625407,47402632261795/95018768722,P0/P1,false,pair:P0:P1:NE
272,958,63079953079926/59877800209,60200788283419/119755600418,P0/P1,false,pair:P0:P1:NE
273,963,75586009722254/71165161781,71911742119719/142330323562,P1/P2,false,pair:P1:P2:NW
274,967,72950441640078/68357406133,69366530398375/136714812266,P0/P1,false,pair:P0:P1:W
275,968,206010987170262/193515827233,197630929728459/387031654466,P1/P2,false,pair:P1:P2:NW
276,973,27808127650686/25924345117,79234372008797/155546070702,P0/P1,false,pair:P0:P1:NE
277,974,5951508002402/5488386995,5521340321233/10976773990,P0/P2,false,pair:P0:P2:SW
278,976,102570768170242/96555349923,33404779512075/64370233282,P0/P2,false,pair:P0:P2:SW
279,979,43482970650242/40186185187,40904984524769/80372370374,P0/P1,false,pair:P0:P1:E
280,980,337413337797734/313484118265,64371435348279/125393647306,P0/P2,false,pair:P0:P2:S
281,985,95174681917010/87863468699,91148193810633/175726937398,P0/P2,false,pair:P0:P2:NE
282,990,503448954280914/459246662363,474497246712713/918493324726,P1/P2,false,pair:P1:P2:E
283,993,38001311067402/34772791343,253465228525443/486819078802,P0/P1,false,pair:P0:P1:SW
284,999,120094277939270/107918561481,111615520721411/215837122962,P1/P2,false,pair:P1:P2:E
285,1000,237032180830498/213598140371,20197024350003/38836025522,P0/P2,false,pair:P0:P2:W
286,1002,432044793954994/389172083499,135185180894291/259448055666,P1/P2,false,pair:P1:P2:E
287,1006,129277070587638/116610442705,24576137740511/46644177082,P0/P2,false,pair:P0:P2:S
288,1007,16301524695742/14674270205,108113594081593/205439782870,P0/P1,false,pair:P0:P1:SW
289,1016,430002309978970/384099187367,58701641553547/109742624962,P0/P2,false,pair:P0:P2:S
290,1018,5062209922462/4475815501,4733429792815/8951631002,P1/P2,false,pair:P1:P2:W
291,1022,34647105567054/30514020053,226565314361137/427196280742,P0/P2,false,pair:P0:P2:E
292,1025,122425470732226/108157752259,115737653068929/216315504518,P1/P2,false,pair:P1:P2:NW
293,1026,453336775264970/400526186703,143015975117527/267017457802,P0/P2,false,pair:P0:P2:E
294,1028,247172143959526/219032868665,236385297914579/438065737330,P0/P2,false,pair:P0:P2:E
295,1033,152028518111470/133508728901,431246948608133/801052373406,P0/P2,false,pair:P0:P2:E
296,1035,127289734001386/110933391103,118831078762133/221866782206,P0/P1,false,pair:P0:P1:S
297,1038,224692831822258/197171141035,42785287604453/78868456414,P0/P1,false,pair:P0:P1:SW
298,1039,223774798575622/196183914601,213478068181475/392367829202,P0/P2,false,pair:P0:P2:SE
299,1041,104456705187442/90746659019,97430825346777/181493318038,P0/P2,false,pair:P0:P2:SE
300,1045,1000005229434366/868095931613,938722956252767/1736191863226,P1/P2,false,pair:P1:P2:S
301,1046,1741605123460858/1517772374551,1654710842513821/3035544749102,P0/P1,false,pair:P0:P1:SW
302,1052,1456892585069674/1257517208895,456106989421511/838344805930,P0/P2,false,pair:P0:P2:S
303,1055,8560623211870/7422126573,19093098304547/34636590674,P1/P2,false,pair:P1:P2:S
304,1059,3785596047440630/3253964237777,3571739173619291/6507928475554,P0/P1,false,pair:P0:P1:NE
305,1060,418479292853462/359784625313,395529423115595/719569250626,P0/P2,false,pair:P0:P2:SE
306,1071,1712099240628962/1455471548019,1627038408639505/2910943096038,P1/P2,false,pair:P1:P2:E
307,1077,3464517088253734/2933331187993,3314825068864371/5866662375986,P1/P2,false,pair:P1:P2:S
308,1079,302812919021094/254398677913,285005763897075/508797355826,P0/P2,false,pair:P0:P2:NE
309,1082,1448854602238406/1218774814473,458418648717889/812516542982,P0/P2,false,pair:P0:P2:NE
310,1083,867023051982898/729087810411,823194346235833/1458175620822,P1/P2,false,pair:P1:P2:SE
311,1084,232845769504774/196183914601,222274161203683/392367829202,P0/P1,false,pair:P0:P1:NE
312,1087,2011012434908194/1683982003283,1903228469160113/3367964006566,P1/P2,false,pair:P1:P2:E
313,1091,313722625342414/261663705749,295677303454279/523327411498,P0/P2,false,pair:P0:P2:NE
314,1093,1481587713606598/1234486560265,199932605181797/352710445790,P1/P2,false,pair:P1:P2:E
315,1101,2097961619678570/1730043300543,656119093988679/1153362200362,P0/P1,false,pair:P0:P1:NE
316,1102,1706292303030334/1409921168445,1614954731574143/2819842336890,P1/P2,false,pair:P1:P2:N
317,1108,77411037459514/62866607607,7888497750933/13970357246,P0/P1,false,pair:P0:P1:N
318,1109,1484797510667102/1215879183085,1396155541962511/2431758366170,P1/P2,false,pair:P1:P2:NW
319,1111,6900085084041442/5662123819891,934353959099943/1617749662826,P0/P1,false,pair:P0:P1:NW
320,1113,463213535597578/380086549167,439797393346853/760173098334,P0/P1,false,pair:P0:P1:NW
321,1116,6891080747880378/5614186024759,6462050389513725/11228372049518,P1/P2,false,pair:P1:P2:N
322,1122,5215246150426054/4236231175433,4923692724508867/8472462350866,P0/P2,false,pair:P0:P2:N
323,1123,334929465716582/273258217849,319744053379987/546516435698,P0/P1,false,pair:P0:P1:W
324,1128,3802822632395106/3111069334579,3695057444408145/6222138669158,P0/P2,false,pair:P0:P2:W
325,1132,392292250511194/314910756007,4773229560303977/8187679656182,P1/P2,false,pair:P1:P2:SW
326,1135,7803326631150514/6266012814507,7349139897728377/12532025629014,P0/P1,false,pair:P0:P1:SW
327,1138,309349912860694/246321719681,2005758427072621/3448504075534,P0/P2,false,pair:P0:P2:SW
328,1140,3606395254842662/2899043913241,490435296489269/828298260926,P1/P2,false,pair:P1:P2:N
329,1142,23054278453641638/18458779861209,154385732769343/261826664698,P1/P2,false,pair:P1:P2:N
330,1145,11740893791275214/9411358699029,11160046602490055/18822717398058,P0/P2,false,pair:P0:P2:SE
331,1146,2033624634108138/1628078696447,1931749881766293/3256157392894,P1/P2,false,pair:P1:P2:N
332,1152,4644917423066302/3693187928829,1458824054465685/2462125285886,P0/P2,false,pair:P0:P2:E
333,1153,106281075984634/84477499671,100070650197661/168954999342,P1/P2,false,pair:P1:P2:NW
334,1156,13163444365652998/10486565204585,2509891526116551/4194626081834,P0/P1,false,pair:P0:P1:SE
335,1159,106899551275258/84477499671,100689125488285/168954999342,P0/P2,false,pair:P0:P2:NE
336,1166,13245814534622042/10396231279271,12440894600500685/20792462558542,P1/P2,false,pair:P1:P2:W
337,1167,18323854285351422/14446196962013,17404632733270111/28892393924026,P0/P1,false,pair:P0:P1:W
338,1168,2539019875364690/2024982841371,80060292464023/130644054282,P1/P2,false,pair:P1:P2:W
339,1171,15533202266519598/12252264000293,14811731789051511/24504528000586,P0/P1,false,pair:P0:P1:W
340,1172,10455162515790218/8202298317551,9847993656282085/16404596635102,P1/P2,false,pair:P1:P2:W
341,1174,1325437603779050/1032554616191,1238853815232021/2065109232382,P0/P2,false,pair:P0:P2:NW
342,1176,311020000561778/243120874187,293361654627545/486241748374,P0/P2,false,pair:P0:P2:NW
343,1178,6445444281064978/5058234825275,6140833855203497/10116469650550,P0/P2,false,pair:P0:P2:NW
344,1182,1708118421265770/1330316656319,1611690127565781/2660633312638,P0/P1,false,pair:P0:P1:NW
345,1184,4000382850943190/3127887011489,224929551288731/367986707234,P1/P2,false,pair:P1:P2:N
346,1188,1103807920289978/855201602743,1043335946500733/1710403205486,P0/P2,false,pair:P0:P2:SW
