token_index,batch,time_a,time_b,pair,mixed_with_wall,events
95,284,135789/470,65747/470,P0/P2,false,pair:P0:P2:E
96,285,35883/122,118099/854,P0/P1,false,pair:P0:P1:W
97,288,42225/142,58861/426,P0/P1,false,pair:P0:P1:W
98,289,170777/574,79815/574,P0/P2,false,pair:P0:P2:N
99,292,256301/854,120147/854,P0/P1,false,pair:P0:P1:W
100,295,156871/514,72793/514,P1/P2,false,pair:P1:P2:N
101,297,261421/854,122195/854,P0/P1,false,pair:P0:P1:W
102,299,147721/478,69879/478,P0/P2,false,pair:P0:P2:NW
103,302,54163/170,23757/170,P0/P2,false,pair:P0:P2:NW
104,304,580029/1846,267075/1846,P1/P2,false,pair:P1:P2:S
105,305,326023/1026,48851/342,P0/P2,false,pair:P0:P2:NE
106,307,47771/154,6253/42,P0/P2,false,pair:P0:P2:NE
107,311,628321/1966,290335/1966,P0/P2,false,pair:P0:P2:E
108,313,539093/1670,248427/1670,P0/P1,false,pair:P0:P1:NE
109,316,102219/314,234313/1570,P1/P2,false,pair:P1:P2:SE
110,320,88943/274,42089/274,P0/P1,false,pair:P0:P1:E
111,322,22997/70,2143/14,P0/P1,false,pair:P0:P1:E
112,325,24491/74,33755/222,P1/P2,false,pair:P1:P2:S
113,329,529527/1570,48501/314,P1/P2,false,pair:P1:P2:SE
114,331,988025/2942,459495/2942,P0/P1,false,pair:P0:P1:NE
115,338,228813/662,105555/662,P1/P2,false,pair:P1:P2:NE
116,345,16449/46,22637/138,P0/P2,false,pair:P0:P2:SW
117,352,1015261/2806,472227/2806,P1/P2,false,pair:P1:P2:W
118,355,373511/1026,19505/114,P0/P2,false,pair:P0:P2:NE
119,359,1725573/4646,797883/4646,P0/P2,false,pair:P0:P2:NE
120,362,9679/26,4571/26,P0/P1,false,pair:P0:P1:SE
121,367,293811/778,137941/778,P1/P2,false,pair:P1:P2:N
122,372,347677/886,154531/886,P1/P2,false,pair:P1:P2:NE
123,374,430899/1130,206061/1130,P1/P2,false,pair:P1:P2:NE
124,376,1224735/3154,572065/3154,P0/P1,false,pair:P0:P1:N
125,379,1873277/4790,862531/4790,P0/P1,false,pair:P0:P1:N
126,382,63287/162,565547/3078,P1/P2,false,pair:P1:P2:SE
127,389,1250435/3146,587133/3146,P1/P2,false,pair:P1:P2:SW
128,393,1787935/4434,834529/4434,P0/P2,false,pair:P0:P2:W
129,395,3064603/7578,160253/842,P1/P2,false,pair:P1:P2:SW
130,399,3160567/7714,212207/1102,P1/P2,false,pair:P1:P2:SW
131,403,179251/426,26687/142,P1/P2,false,pair:P1:P2:S
132,406,1938565/4646,898235/4646,P0/P1,false,pair:P0:P1:SW
133,409,1048841/2526,1483237/7578,P1/P2,false,pair:P1:P2:SE
134,415,172813/406,53341/266,P0/P2,false,pair:P0:P2:NE
135,417,684853/1606,325931/1606,P0/P1,false,pair:P0:P1:S
136,422,3551939/8138,127217/626,P1/P2,false,pair:P1:P2:N
137,423,2102653/4790,194215/958,P0/P1,false,pair:P0:P1:E
138,425,338867/778,159701/778,P0/P1,false,pair:P0:P1:E
139,428,63935/146,332075/1606,P0/P2,false,pair:P0:P2:N
140,432,3625667/8138,1678397/8138,P0/P1,false,pair:P0:P1:N
141,436,4738023/10562,2217497/10562,P1/P2,false,pair:P1:P2:SE
142,438,721717/1606,338219/1606,P1/P2,false,pair:P1:P2:S
143,441,6422815/14162,3003617/14162,P0/P1,false,pair:P0:P1:NE
144,442,1740053/3846,822251/3846,P1/P2,false,pair:P1:P2:E
145,448,8912383/19346,4186881/19346,P0/P1,false,pair:P0:P1:NE
146,450,34026381/73366,15933299/73366,P1/P2,false,pair:P1:P2:S
147,453,3663115/7866,574375/2622,P1/P2,false,pair:P1:P2:SW
148,456,7634105/16254,3591751/16254,P0/P2,false,pair:P0:P2:SW
149,459,16048079/33522,7314737/33522,P0/P1,false,pair:P0:P1:SE
150,462,1009539/2122,472829/2122,P0/P1,false,pair:P0:P1:SE
151,467,5520353/11438,2560415/11438,P1/P2,false,pair:P1:P2:S
152,468,39383839/81746,2658519/11678,P0/P1,false,pair:P0:P1:E
153,473,58719245/120214,27523827/120214,P1/P2,false,pair:P1:P2:W
154,479,9704431/19634,4592145/19634,P0/P1,false,pair:P0:P1:E
155,482,60095501/120214,28113651/120214,P0/P2,false,pair:P0:P2:E
156,487,35535039/70162,16525889/70162,P0/P2,false,pair:P0:P2:NE
157,489,13671939/26954,6368765/26954,P1/P2,false,pair:P1:P2:NW
158,492,16134097/31694,7546159/31694,P1/P2,false,pair:P1:P2:W
159,496,59346697/116190,1860505/7746,P1/P2,false,pair:P1:P2:W
160,498,33485819/64986,5183575/21662,P0/P2,false,pair:P0:P2:NW
161,502,67365473/130478,31486111/130478,P0/P1,false,pair:P0:P1:E
162,509,85844947/162986,40111405/162986,P0/P2,false,pair:P0:P2:SW
163,511,14294531/26954,6647293/26954,P0/P1,false,pair:P0:P1:SW
164,515,94140853/177094,44145995/177094,P0/P1,false,pair:P0:P1:S
165,516,63374335/118674,29776129/118674,P1/P2,false,pair:P1:P2:NW
166,519,21185635/39562,9921693/39562,P1/P2,false,pair:P1:P2:NW
167,522,69353399/129186,32683337/129186,P1/P2,false,pair:P1:P2:NW
168,523,11009069/20310,1704433/6770,P0/P1,false,pair:P0:P1:E
169,527,138448999/255042,65168537/255042,P0/P2,false,pair:P0:P2:N
170,528,106632667/195610,49898277/195610,P0/P1,false,pair:P0:P1:SE
171,532,3724303/6770,1035767/4062,P0/P1,false,pair:P0:P1:E
172,533,129944149/235654,60128427/235654,P0/P2,false,pair:P0:P2:N
173,536,172886771/314474,81487373/314474,P0/P2,false,pair:P0:P2:N
174,540,203863283/366698,94874637/366698,P1/P2,false,pair:P1:P2:W
175,544,31602591/56914,15007073/56914,P1/P2,false,pair:P1:P2:SW
176,546,38574761/68766,6009885/22922,P1/P2,false,pair:P1:P2:SW
177,549,5559571/9770,28144431/107470,P0/P2,false,pair:P0:P2:E
178,554,107203123/186858,7212427/26694,P1/P2,false,pair:P1:P2:E
179,556,168776821/291398,77886091/291398,P1/P2,false,pair:P1:P2:NE
180,559,224322633/384862,104218295/384862,P0/P1,false,pair:P0:P1:SE
181,561,246528149/423942,38424441/141314,P0/P2,false,pair:P0:P2:NW
182,562,268733665/463022,126328351/463022,P0/P1,false,pair:P0:P1:SE
183,565,303492629/521478,4947623/17982,P0/P2,false,pair:P0:P2:N
184,568,890082595/1518858,417713117/1518858,P0/P1,false,pair:P0:P1:SE
185,572,134623227/226778,187476751/680334,P0/P1,false,pair:P0:P1:SE
186,575,176908261/298086,82657051/298086,P0/P2,false,pair:P0:P2:E
187,577,56796145/96654,9092357/32218,P1/P2,false,pair:P1:P2:N
188,581,529530547/887018,10869563/38566,P0/P1,false,pair:P0:P1:NE
189,583,469144375/784802,221637065/784802,P1/P2,false,pair:P1:P2:NE
190,584,290840883/482282,134737869/482282,P0/P1,false,pair:P0:P1:N
191,589,303394543/500402,141940241/500402,P0/P2,false,pair:P0:P2:N
192,593,407675097/664894,189325863/664894,P1/P2,false,pair:P1:P2:SW
193,597,393011669/635270,184935723/635270,P0/P1,false,pair:P0:P1:NE
194,600,73263795/119018,34995789/119018,P0/P1,false,pair:P0:P1:NE
195,602,210589249/337902,32693653/112634,P0/P1,false,pair:P0:P1:E
196,608,128153197/203478,59804819/203478,P1/P2,false,pair:P1:P2:NW
197,610,1269506211/2014730,595601501/2014730,P0/P1,false,pair:P0:P1:E
198,612,41961787/65370,18844613/65370,P0/P1,false,pair:P0:P1:E
199,616,1443849943/2271330,675718697/2271330,P0/P2,false,pair:P0:P2:N
200,621,1292574883/2014730,606087261/2014730,P0/P1,false,pair:P0:P1:W
201,623,578506349/903894,273722515/903894,P0/P2,false,pair:P0:P2:NW
202,625,324210677/500550,149905163/500550,P0/P2,false,pair:P0:P2:NW
203,632,1485792983/2271330,138918613/454266,P0/P2,false,pair:P0:P2:W
204,639,1551467639/2343714,242357635/781238,P0/P1,false,pair:P0:P1:N
205,641,2886059083/4345914,447823591/1448638,P0/P2,false,pair:P0:P2:SW
206,642,4553780933/6889638,715404649/2296546,P0/P1,false,pair:P0:P1:N
207,648,4541959503/6787058,2119446449/6787058,P1/P2,false,pair:P1:P2:W
208,650,1198915349/1794822,564711403/1794822,P1/P2,false,pair:P1:P2:W
209,655,1606307915/2381882,756656309/2381882,P0/P1,false,pair:P0:P1:SE
210,659,3890357667/5727242,1828143965/5727242,P1/P2,false,pair:P1:P2:SE
211,661,2235561233/3274062,1051323887/3274062,P0/P1,false,pair:P0:P1:SW
212,666,1828589797/2648678,849700379/2648678,P1/P2,false,pair:P1:P2:E
213,668,593451637/861766,1947643853/6032362,P1/P2,false,pair:P1:P2:E
214,672,3523714141/5044214,1631959715/5044214,P0/P1,false,pair:P0:P1:W
215,674,12266740125/17615222,5729238371/17615222,P0/P1,false,pair:P0:P1:W
216,679,1669222475/2381882,786016437/2381882,P1/P2,false,pair:P1:P2:NE
217,683,10643695715/15078026,4986405021/15078026,P0/P2,false,pair:P0:P2:E
218,686,4279990579/6032362,2002169805/6032362,P1/P2,false,pair:P1:P2:N
219,692,7553280289/10589230,3542661599/10589230,P0/P1,false,pair:P0:P1:S
220,695,1800006435/2507018,838794717/2507018,P0/P2,false,pair:P0:P2:W
221,697,10828245091/15078026,5070291101/15078026,P0/P2,false,pair:P0:P2:W
222,700,6530059577/9033342,1016424941/3011114,P1/P2,false,pair:P1:P2:NW
223,702,11567127851/16023674,5433730005/16023674,P0/P1,false,pair:P0:P1:W
224,707,10527129923/14467786,4931954621/14467786,P0/P1,false,pair:P0:P1:SW
225,710,4082515663/5559538,1895947825/5559538,P0/P1,false,pair:P0:P1:S
226,713,11734900011/16023674,5509227477/16023674,P0/P1,false,pair:P0:P1:S
227,714,7209442093/9811286,3371465683/9811286,P0/P2,false,pair:P0:P2:NW
228,720,13212665531/17914970,1247221057/3582994,P1/P2,false,pair:P1:P2:N
229,724,4728343747/6337482,2205555773/6337482,P1/P2,false,pair:P1:P2:NE
230,725,1362223489/1824110,634405759/1824110,P0/P1,false,pair:P0:P1:E
231,728,13380437691/17914970,6303214149/17914970,P1/P2,false,pair:P1:P2:N
232,730,1372709249/1824110,638600063/1824110,P0/P1,false,pair:P0:P1:E
233,734,13008218987/17244154,6087890325/17244154,P1/P2,false,pair:P1:P2:N
234,735,5462709959/7184770,2517638713/7184770,P0/P1,false,pair:P0:P1:N
235,739,13564987067/17914970,6387100229/17914970,P0/P2,false,pair:P0:P2:N
236,743,5369507877/7026662,7516822673/21079986,P0/P2,false,pair:P0:P2:E
237,744,25419392291/33205514,11857175517/33205514,P0/P1,false,pair:P0:P1:NE
238,748,28502919719/37041346,13286107865/37041346,P0/P2,false,pair:P0:P2:SE
239,751,14818418157/19162070,6919797011/19162070,P0/P2,false,pair:P0:P2:SE
240,753,1943035021/2509974,85748003/236790,P1/P2,false,pair:P1:P2:W
241,756,8520763109/11009638,3999410203/11009638,P1/P2,false,pair:P1:P2:W
242,760,1959812237/2509974,1526066197/4183290,P1/P2,false,pair:P1:P2:W
243,761,36803403467/47100730,17191903797/47100730,P0/P1,false,pair:P0:P1:SW
244,770,1807179025/2254158,4149267883/11270790,P0/P2,false,pair:P0:P2:SE
245,773,4005530663/5017794,5603023499/15053382,P0/P1,false,pair:P0:P1:W
246,782,12963831083/16023674,6071264213/16023674,P0/P1,false,pair:P0:P1:N
247,786,37739807611/46429914,17614114181/46429914,P1/P2,false,pair:P1:P2:NW
248,789,50617624489/62141086,23616910167/62141086,P0/P2,false,pair:P0:P2:N
249,792,4562763471/5559538,2118245937/5559538,P0/P1,false,pair:P0:P1:N
250,793,56086855957/68386566,8696252921/22795522,P1/P2,false,pair:P1:P2:NW
251,795,17223900041/21069022,8106532727/21069022,P1/P2,false,pair:P1:P2:NW
252,802,19975292991/24191762,1337033463/3455966,P1/P2,false,pair:P1:P2:N
253,804,24884973681/30111886,1679841081/4301698,P0/P1,false,pair:P0:P1:S
254,808,20126287935/24191762,9409565889/24191762,P0/P2,false,pair:P0:P2:N
255,810,54602407/65474,76471819/196422,P0/P1,false,pair:P0:P1:SW
256,811,8203678815/9803986,11429337571/29411958,P0/P2,false,pair:P0:P2:N
257,816,65403110149/77878310,6111886335/15575662,P0/P1,false,pair:P0:P1:W
258,819,23095784693/27314502,10779707915/27314502,P0/P2,false,pair:P0:P2:NW
259,822,25084397861/29717990,11840718299/29717990,P0/P1,false,pair:P0:P1:S
260,824,24363761745/28674766,34057369613/86024298,P1/P2,false,pair:P1:P2:W
261,829,16693162207/19503058,23388071011/58509174,P1/P2,false,pair:P1:P2:W
262,831,73762373875/86024298,11441935023/28674766,P1/P2,false,pair:P1:P2:W
263,833,44525909/51846,1097104487/2747838,P0/P2,false,pair:P0:P2:NE
264,839,9390753687/10885858,30908829151/76201006,P0/P1,false,pair:P0:P1:NW
265,840,128984295627/148799290,60054247477/148799290,P1/P2,false,pair:P1:P2:SW
266,842,126004345645/144848214,19553625073/48282738,P0/P1,false,pair:P0:P1:NW
267,845,172528080691/197799914,80636797389/197799914,P0/P1,false,pair:P0:P1:N
268,846,45502987459/52122570,63797920951/156367710,P1/P2,false,pair:P1:P2:NW
269,849,42229317323/48231226,19625607733/48231226,P1/P2,false,pair:P1:P2:NW
270,851,7246673541/8287526,10195315057/24862578,P0/P1,false,pair:P0:P1:NE
271,853,55522726909/63299254,77850052873/189897762,P1/P2,false,pair:P1:P2:NW
272,855,179931237751/204284194,84020033417/204284194,P1/P2,false,pair:P1:P2:W
273,857,167641922551/189897762,26128974595/63299254,P1/P2,false,pair:P1:P2:SW
274,859,6834831895/7732706,3198014185/7732706,P0/P2,false,pair:P0:P2:NW
275,866,8372346721/9397166,3933504415/9397166,P1/P2,false,pair:P1:P2:S
276,868,101975323061/114090950,47575027019/114090950,P1/P2,false,pair:P1:P2:S
277,871,215556523863/239861602,100577631657/239861602,P0/P2,false,pair:P0:P2:S
278,876,100151916865/110952942,140335791421/332858826,P0/P2,false,pair:P0:P2:E
279,877,103183282613/114090950,47977680203/114090950,P0/P1,false,pair:P0:P1:N
280,879,447509185489/493980622,208723758895/493980622,P1/P2,false,pair:P1:P2:E
281,884,73526717447/80560898,34193983737/80560898,P0/P2,false,pair:P0:P2:E
282,889,81186179789/88599574,113842140313/265798722,P0/P1,false,pair:P0:P1:NE
283,891,36070291117/38913622,16375427155/38913622,P0/P1,false,pair:P0:P1:NE
284,894,144293590601/156367710,67287581879/156367710,P0/P1,false,pair:P0:P1:NE
285,898,46639521111/50295650,282718970773/653843450,P1/P2,false,pair:P1:P2:W
286,900,103572101309/111372598,48309698115/111372598,P0/P1,false,pair:P0:P1:E
287,904,337064506517/361537542,17521789907/40170838,P0/P2,false,pair:P0:P2:SW
288,907,611923689801/655668574,288039041463/655668574,P0/P1,false,pair:P0:P1:NW
289,908,629387736051/670730858,293585618189/670730858,P0/P2,false,pair:P0:P2:S
290,911,1109452808039/1181439554,1554000158923/3544318662,P0/P1,false,pair:P0:P1:NW
291,913,2069582952015/2202856946,966828922545/2202856946,P0/P2,false,pair:P0:P2:S
292,916,1723377550301/1826091254,2411412429161/5478273762,P1/P2,false,pair:P1:P2:SE
293,919,379008956285/400629686,3369199638201/7611964034,P0/P1,false,pair:P0:P1:W
294,929,2129405341877/2221569478,996974284363/2221569478,P0/P1,false,pair:P0:P1:NE
295,930,133630486001/138884494,132948087511/297609630,P0/P2,false,pair:P0:P2:E
296,934,1936677461199/2007202034,902293024817/2007202034,P1/P2,false,pair:P1:P2:S
297,935,12664104734375/13142139842,5923090826841/13142139842,P0/P2,false,pair:P0:P2:NE
298,936,4917394889579/5113331706,2313918727573/5113331706,P1/P2,false,pair:P1:P2:S
299,939,2886976876789/2983203142,1347399503371/2983203142,P1/P2,false,pair:P1:P2:S
300,942,12741414145703/13142139842,458265428093/1010933834,P0/P2,false,pair:P0:P2:NE
301,946,488697888777/501427166,2510357858461/5515698826,P0/P1,false,pair:P0:P1:N
302,950,3503908906153/3597559966,235173995313/513937138,P0/P1,false,pair:P0:P1:N
303,957,5219870891563/5288717946,813487806023/1762905982,P1/P2,false,pair:P1:P2:SW
304,958,12313588049789/12483837878,5767259090819/12483837878,P0/P1,false,pair:P0:P1:S
305,963,13059241725607/13142139842,6107774420569/13142139842,P0/P1,false,pair:P0:P1:SE
306,967,17899841900959/17964018258,8370964425569/17964018258,P0/P2,false,pair:P0:P2:SW
307,969,1888618418945/1889276526,2640059478013/5667829578,P0/P1,false,pair:P0:P1:SE
308,971,5610805965349/5618340838,7899071551121/16855022514,P1/P2,false,pair:P1:P2:W
309,978,13662377750803/13567217194,6405918484461/13567217194,P0/P2,false,pair:P0:P2:NW
310,979,33528947761979/33269947226,15705155382725/33269947226,P0/P1,false,pair:P0:P1:E
311,982,4631076331247/4572930738,15135993569911/32010515166,P0/P2,false,pair:P0:P2:NE
312,984,20576749111913/20312629534,9627833110679/20312629534,P0/P2,false,pair:P0:P2:E
313,988,28790361951813/28274829734,40402593358385/84824489202,P0/P1,false,pair:P0:P1:NE
314,990,10897470741891/10670171722,5091144174461/10670171722,P0/P2,false,pair:P0:P2:SE
315,992,13537471371321/13245943934,6332602397383/13245943934,P0/P2,false,pair:P0:P2:SE
316,994,19517021719759/19073014002,104801554103/219230046,P0/P2,false,pair:P0:P2:SE
317,995,60397969078571/58909853818,28247948814293/58909853818,P0/P1,false,pair:P0:P1:NE
318,998,74209156796447/72296170834,34745076526305/72296170834,P0/P1,false,pair:P0:P1:NE
319,1000,126769694348043/123140318906,59251629387253/123140318906,P1/P2,false,pair:P1:P2:E
320,1003,22453604002415/21791626162,10503582220945/21791626162,P1/P2,false,pair:P1:P2:E
321,1008,2398847962421/2317006022,28046552358099/57925150550,P0/P2,false,pair:P0:P2:E
322,1010,45032086052463/43423542194,20976372715153/43423542194,P0/P2,false,pair:P0:P2:E
323,1017,88972601489773/84994290902,41600274525587/84994290902,P1/P2,false,pair:P1:P2:NE
324,1020,157096415798543/149869855858,73502365673457/149869855858,P0/P1,false,pair:P0:P1:N
325,1027,174352342052361/164711067614,81593518116087/164711067614,P0/P2,false,pair:P0:P2:NE
326,1028,185661232510891/175266095994,9636858370541/19474010666,P0/P1,false,pair:P0:P1:W
327,1031,6744123592627/6305314538,3094567168333/6305314538,P0/P1,false,pair:P0:P1:NW
328,1033,279955987283513/263070704766,130765550881991/263070704766,P1/P2,false,pair:P1:P2:NE
329,1036,52202546738533/48754293094,72728805002449/146262879282,P0/P2,false,pair:P0:P2:E
330,1039,593733871222397/554801504694,277496631220355/554801504694,P1/P2,false,pair:P1:P2:SE
331,1044,1739702797765/1616118438,2439510440881/4848355314,P0/P1,false,pair:P0:P1:NW
332,1046,71013468236035/65787975498,11037145923583/21929325166,P1/P2,false,pair:P1:P2:NW
333,1048,435338624428901/404132441446,204456302240667/404132441446,P1/P2,false,pair:P1:P2:NW
334,1052,590836378706749/544520760374,276250028061635/544520760374,P0/P2,false,pair:P0:P2:W
335,1056,420933798127347/387048305770,592516632114727/1161144917310,P1/P2,false,pair:P1:P2:NW
336,1058,605278743314045/554801504694,283269067266179/554801504694,P0/P2,false,pair:P0:P2:NW
337,1059,918381929976493/839791103574,142581525377393/279930367858,P0/P1,false,pair:P0:P1:E
338,1062,1795583009246035/1642566817194,839976467271085/1642566817194,P0/P1,false,pair:P0:P1:E
339,1063,2795093576191071/2554461317330,1307737619394721/2554461317330,P0/P2,false,pair:P0:P2:W
340,1066,1375545391903073/1258160562094,647436072636831/1258160562094,P0/P1,false,pair:P0:P1:SE
341,1070,1486802395003399/1352785643266,696707504634617/1352785643266,P1/P2,false,pair:P1:P2:NW
342,1073,1382142461669729/1258160562094,650734607520159/1258160562094,P0/P2,false,pair:P0:P2:SE
343,1079,204874864050047/184933834898,287392235870339/554801504694,P0/P2,false,pair:P0:P2:NE
344,1081,5382317150543/4848355314,279169431657/538706146,P0/P1,false,pair:P0:P1:SW
345,1084,1483923085028017/1337167134734,696395421403215/1337167134734,P0/P2,false,pair:P0:P2:N
346,1086,6314445676768951/5679526865570,2961077867779657/5679526865570,P0/P1,false,pair:P0:P1:SW
347,1087,3346599506712917/3005192596102,1568287024973227/3005192596102,P0/P2,false,pair:P0:P2:N
348,1092,8989518562680537/8037834844478,4224002013187111/8037834844478,P0/P1,false,pair:P0:P1:SE
349,1095,10114095529558989/8986940107286,4717870675919667/8986940107286,P1/P2,false,pair:P1:P2:W
350,1100,17563496267598967/15588539216674,8240017031854217/15588539216674,P0/P1,false,pair:P0:P1:SE
351,1103,19848975463298273/17594478207150,9326428888370719/17594478207150,P0/P1,false,pair:P0:P1:SE
352,1108,290257546466221/256497269846,137779999134547/256497269846,P0/P2,false,pair:P0:P2:E
353,1110,7180133800650417/6301882976270,3357181833776207/6301882976270,P0/P2,false,pair:P0:P2:E
354,1117,20112858253964513/17594478207150,9449574190681631/17594478207150,P0/P1,false,pair:P0:P1:NE
355,1121,1010143839721119/878967312466,474434817631841/878967312466,P1/P2,false,pair:P1:P2:NW
356,1123,10088047467956681/8774416161886,4742665575919927/8774416161886,P0/P1,false,pair:P0:P1:N
357,1127,20015300558330971/17274225796890,1871620474717217/3454845159378,P1/P2,false,pair:P1:P2:NE
358,1131,9468735523658715/8144096817178,4440302981764389/8144096817178,P1/P2,false,pair:P1:P2:NE
359,1135,19274187285343981/16562800161238,9078203485960211/16562800161238,P0/P1,false,pair:P0:P1:N
360,1141,7148172199788443/6082828913818,3357714508460389/6082828913818,P0/P1,false,pair:P0:P1:SE
