token_index,batch,time_a,time_b,pair,mixed_with_wall,events
34,115,1079/9,119/2,P0/P1,false,pair:P0:P1:E
35,116,1151/9,341/6,P0/P2,false,pair:P0:P2:S
36,123,2009/15,373/6,P1/P2,false,pair:P1:P2:NW
37,125,401/3,1921/30,P0/P1,false,pair:P0:P1:NW
38,129,691/5,3819/58,P0/P1,false,pair:P0:P1:W
39,131,17545/127,16921/254,P1/P2,false,pair:P1:P2:NW
40,132,1803/13,22783/338,P0/P1,false,pair:P0:P1:W
41,139,61463/417,19565/278,P1/P2,false,pair:P1:P2:NW
42,142,28535/193,27943/386,P0/P1,false,pair:P0:P1:NE
43,146,30863/201,9781/134,P0/P2,false,pair:P0:P2:W
44,150,46049/295,44337/590,P1/P2,false,pair:P1:P2:W
45,156,65191/401,62679/802,P0/P2,false,pair:P0:P2:NW
46,159,93849/559,87913/1118,P1/P2,false,pair:P1:P2:W
47,161,96961/583,1773/22,P0/P1,false,pair:P0:P1:N
48,162,68501/403,62885/806,P0/P2,false,pair:P0:P2:W
49,164,157097/927,149369/1854,P0/P1,false,pair:P0:P1:N
50,169,130337/743,122737/1486,P0/P1,false,pair:P0:P1:NW
51,172,41441/231,38897/462,P1/P2,false,pair:P1:P2:S
52,175,176027/957,163723/1914,P0/P2,false,pair:P0:P2:SW
53,179,107713/583,103185/1166,P0/P2,false,pair:P0:P2:S
54,180,86649/463,81865/926,P1/P2,false,pair:P1:P2:NW
55,188,113069/571,106813/1142,P0/P1,false,pair:P0:P1:SE
56,190,279955/1413,267011/2826,P0/P2,false,pair:P0:P2:W
57,192,554875/2781,175225/1854,P0/P1,false,pair:P0:P1:SE
58,198,78811/381,73675/762,P1/P2,false,pair:P1:P2:N
59,204,98937/463,280411/2778,P1/P2,false,pair:P1:P2:NE
60,206,215,45099/442,P0/P1,false,pair:P0:P1:W
61,212,411825/1879,397697/3758,P1/P2,false,pair:P1:P2:NE
62,215,203705/911,190985/1822,P1/P2,false,pair:P1:P2:E
63,216,10711/49,10775/98,P0/P1,false,pair:P0:P1:N
64,221,524759/2273,495623/4546,P0/P1,false,pair:P0:P1:E
65,229,703151/2889,671455/5778,P0/P2,false,pair:P0:P2:E
66,233,116977/471,36651/314,P0/P2,false,pair:P0:P2:NE
67,235,654361/2607,55771/474,P1/P2,false,pair:P1:P2:NW
68,242,628335/2441,598687/4882,P0/P2,false,pair:P0:P2:NE
69,245,723869/2763,691501/5526,P0/P2,false,pair:P0:P2:SE
70,250,339839/1273,1621867/12730,P0/P2,false,pair:P0:P2:SW
71,253,1743683/6485,1655731/12970,P1/P2,false,pair:P1:P2:E
72,256,1290353/4759,1218113/9518,P1/P2,false,pair:P1:P2:E
73,259,756193/2727,704689/5454,P1/P2,false,pair:P1:P2:NE
74,260,497903/1801,473375/3602,P0/P2,false,pair:P0:P2:SE
75,262,84981/307,732461/5526,P0/P2,false,pair:P0:P2:SE
76,265,12093/43,307103/2322,P0/P2,false,pair:P0:P2:SE
77,268,97933/347,465297/3470,P0/P2,false,pair:P0:P2:SE
78,270,835467/2893,768635/5786,P0/P1,false,pair:P0:P1:W
79,271,2479997/8683,2347789/17366,P0/P2,false,pair:P0:P2:SE
80,274,2395177/8351,2293625/16702,P0/P1,false,pair:P0:P1:SW
81,276,2255977/7775,2129849/15550,P0/P2,false,pair:P0:P2:SE
82,281,376703/1273,1802091/12730,P0/P1,false,pair:P0:P1:SE
83,287,1322701/4379,1261405/8758,P0/P1,false,pair:P0:P1:SW
84,289,201805/667,194013/1334,P0/P1,false,pair:P0:P1:W
85,292,85269/275,866711/6050,P0/P2,false,pair:P0:P2:S
86,293,1137735/3697,1083383/7394,P0/P1,false,pair:P0:P1:W
87,301,978919/3025,899479/6050,P0/P2,false,pair:P0:P2:S
88,303,24203/77,31061/198,P0/P1,false,pair:P0:P1:S
89,305,70687/217,65231/434,P1/P2,false,pair:P1:P2:E
90,310,219725/667,211421/1334,P0/P2,false,pair:P0:P2:E
91,313,3388231/10097,3194615/20194,P1/P2,false,pair:P1:P2:NE
92,317,1538713/4527,1461481/9054,P0/P1,false,pair:P0:P1:SW
93,327,84249/239,81193/478,P1/P2,false,pair:P1:P2:N
94,328,4086029/11483,3875229/22966,P0/P1,false,pair:P0:P1:E
95,332,3866019/10741,159077/934,P0/P1,false,pair:P0:P1:E
96,335,4167949/11483,3940765/22966,P0/P1,false,pair:P0:P1:E
97,336,995483/2749,4750007/27490,P1/P2,false,pair:P1:P2:E
98,338,1274395/3389,1116683/6778,P1/P2,false,pair:P1:P2:SE
99,340,2312791/6369,2222855/12738,P1/P2,false,pair:P1:P2:SE
100,341,7518909/20651,67111/386,P0/P1,false,pair:P0:P1:E
101,344,8122769/22135,1548973/8854,P0/P1,false,pair:P0:P1:E
102,347,9045587/24261,8526787/48522,P0/P2,false,pair:P0:P2:S
103,348,14074383/37609,1018491/5786,P0/P1,false,pair:P0:P1:NE
104,352,2391749/6371,11309097/63710,P0/P2,false,pair:P0:P2:S
105,354,3005679/7945,2816287/15890,P0/P1,false,pair:P0:P1:NW
106,357,28315141/74659,26955797/149318,P1/P2,false,pair:P1:P2:S
107,362,226333/587,20195123/111530,P0/P1,false,pair:P0:P1:S
108,363,6064751/15753,17316829/94518,P0/P2,false,pair:P0:P2:SE
109,366,43060817/110519,40539681/221038,P0/P2,false,pair:P0:P2:E
110,369,2521953/6439,2377265/12878,P0/P1,false,pair:P0:P1:S
111,372,5294943/13337,4917903/26674,P0/P1,false,pair:P0:P1:E
112,373,352621/891,332797/1782,P0/P2,false,pair:P0:P2:NE
113,377,30012401/75543,28593601/151086,P1/P2,false,pair:P1:P2:W
114,378,9348595/23589,3006241/15726,P0/P2,false,pair:P0:P2:E
115,380,9673851/24029,9009771/48058,P0/P2,false,pair:P0:P2:E
116,382,2461671/6097,2299287/12194,P1/P2,false,pair:P1:P2:NW
117,384,27512463/68201,25992383/136402,P1/P2,false,pair:P1:P2:NW
118,386,62411457/153287,58611089/306574,P0/P1,false,pair:P0:P1:SE
119,390,59738943/146233,56911983/292466,P0/P2,false,pair:P0:P2:E
120,392,98632077/239707,93213213/479414,P0/P1,false,pair:P0:P1:SE
121,394,4331425/10471,4075633/20942,P0/P1,false,pair:P0:P1:SE
122,396,106570025/255903,100092025/511806,P1/P2,false,pair:P1:P2:NE
123,398,7255459/16885,6364179/33770,P0/P2,false,pair:P0:P2:S
124,400,108297251/257909,101952147/515818,P0/P1,false,pair:P0:P1:SW
125,403,11985973/28403,11244869/56806,P0/P2,false,pair:P0:P2:SE
126,409,271981/635,17178167/85090,P0/P2,false,pair:P0:P2:SE
127,413,14742397/34283,14085901/68566,P1/P2,false,pair:P1:P2:S
128,415,168493319/389041,159645879/778082,P0/P1,false,pair:P0:P1:S
129,421,239420771/544821,75016177/363214,P1/P2,false,pair:P1:P2:NE
130,422,115571953/263703,36564203/175802,P0/P2,false,pair:P0:P2:SW
131,424,28993171/65669,27316227/131338,P0/P2,false,pair:P0:P2:SW
132,429,22793929/50943,21313561/101886,P0/P2,false,pair:P0:P2:SE
133,430,796141/1787,8331615/39314,P1/P2,false,pair:P1:P2:N
134,433,218934057/486815,41375461/194726,P0/P1,false,pair:P0:P1:S
135,434,551586813/1227115,522827661/2454230,P0/P2,false,pair:P0:P2:NE
136,436,34593835/76717,554521291/2608378,P0/P1,false,pair:P0:P1:S
137,439,496270643/1093349,469297315/2186698,P1/P2,false,pair:P1:P2:N
138,443,1008180809/2196351,944009113/4392702,P0/P2,false,pair:P0:P2:NE
139,446,122279661/265723,1494009689/6908798,P1/P2,false,pair:P1:P2:N
140,448,16276297/36479,16587929/72958,P1/P2,false,pair:P1:P2:NE
141,449,524005381/1135011,496718357/2270022,P0/P1,false,pair:P0:P1:NE
142,453,2697208845/5773787,2524855453/11547574,P1/P2,false,pair:P1:P2:S
143,454,4105056831/8817721,3877240687/17635442,P0/P2,false,pair:P0:P2:NE
144,458,8203541013/17461267,7709542693/34922534,P1/P2,false,pair:P1:P2:S
145,461,6479859697/13708055,6116731329/27416110,P0/P2,false,pair:P0:P2:SE
146,462,15304806349/32369691,14466479197/64739382,P0/P1,false,pair:P0:P1:N
147,465,11798408539/24857597,11199441227/49715194,P0/P2,false,pair:P0:P2:NE
148,467,34941289599/73100281,32857253295/146200562,P1/P2,false,pair:P1:P2:S
149,473,9960641825/20445031,9358132721/40890062,P0/P1,false,pair:P0:P1:E
150,477,44152851701/89596979,41743012357/179193958,P1/P2,false,pair:P1:P2:SW
151,480,4572509257/9297279,4434011545/18594558,P0/P1,false,pair:P0:P1:SW
152,486,16123914267/31901501,15117590539/63803002,P1/P2,false,pair:P1:P2:W
153,488,21146066149/41819075,19847754997/83638150,P1/P2,false,pair:P1:P2:W
154,490,45495028981/89596979,43018080773/179193958,P0/P2,false,pair:P0:P2:SW
155,493,3231685633/6289287,27192719705/113207166,P1/P2,false,pair:P1:P2:SW
156,495,18111139593/35207359,50955351307/211244154,P0/P1,false,pair:P0:P1:SW
157,497,41236443/79229,113742689/475374,P1/P2,false,pair:P1:P2:W
158,499,11370197841/21983927,10655861537/43967854,P1/P2,false,pair:P1:P2:NW
159,501,10370488975/19857001,9542273215/39714002,P1/P2,false,pair:P1:P2:N
160,503,18312466185/35207359,17164074073/70414718,P0/P2,false,pair:P0:P2:SW
161,505,13550920413/25979275,12699870317/51958550,P1/P2,false,pair:P1:P2:NE
162,508,46837206261/89596979,44360258053/179193958,P0/P1,false,pair:P0:P1:SW
163,510,12959668361/24509247,12183305689/49018494,P1/P2,false,pair:P1:P2:NW
164,517,17080215579/31901501,16023560203/63803002,P1/P2,false,pair:P1:P2:S
165,522,265174281/490175,2633926473/10391710,P1/P2,false,pair:P1:P2:SW
166,526,14188454621/25979275,13303850093/51958550,P1/P2,false,pair:P1:P2:NW
167,532,14322672349/25979275,13438067821/51958550,P1/P2,false,pair:P1:P2:NW
168,533,17805497619/32450053,16960546435/64900106,P0/P2,false,pair:P0:P2:N
169,540,45599335167/80757113,42525166639/161514226,P1/P2,false,pair:P1:P2:SW
170,544,44055648371/77041061,40683562979/154082122,P0/P2,false,pair:P0:P2:E
171,545,94099842487/164976769,87601976423/329953538,P1/P2,false,pair:P1:P2:SW
172,549,286353820895/499529369,268395723791/999058738,P0/P1,false,pair:P0:P1:E
173,554,289038175455/499529369,270543207439/999058738,P0/P1,false,pair:P0:P1:E
174,565,315703742893/532842811,299074698301/1065685622,P0/P2,false,pair:P0:P2:E
175,570,318388097453/532842811,301222181949/1065685622,P0/P2,false,pair:P0:P2:E
176,574,134040700873/221832703,125943042329/443665406,P0/P2,false,pair:P0:P2:NE
177,578,135114442697/221832703,127016784153/443665406,P0/P2,false,pair:P0:P2:NW
178,579,168872470343/276831089,158782094071/553662178,P0/P1,false,pair:P0:P1:NE
179,582,210858990585/345447247,199645064265/690894494,P0/P2,false,pair:P0:P2:NW
180,590,828717991/1325585,16251840547/55674570,P0/P1,false,pair:P0:P1:SE
181,597,48972530297/77752527,46638357193/155505054,P0/P1,false,pair:P0:P1:SW
182,600,5206152411/8167549,82769065339/277696666,P0/P2,false,pair:P0:P2:W
183,604,181173998049/283639975,171383987889/567279950,P1/P2,false,pair:P1:P2:S
184,613,52712874751/80757113,49571597359/161514226,P0/P1,false,pair:P0:P1:SW
185,618,13604361553/20766903,38834890595/124601418,P1/P2,false,pair:P1:P2:NW
186,620,11251080657/17046583,10539924897/34093166,P0/P1,false,pair:P0:P1:W
187,622,37093584627/56077093,34923382371/112154186,P0/P1,false,pair:P0:P1:W
188,627,37429128947/56077093,35191817827/112154186,P0/P1,false,pair:P0:P1:W
189,629,11418852817/17046583,10674142625/34093166,P0/P1,false,pair:P0:P1:W
190,632,37764673267/56077093,35460253283/112154186,P0/P1,false,pair:P0:P1:W
191,636,41808262361/61495663,39095761705/122991326,P0/P1,false,pair:P0:P1:NW
192,640,1618068329/2389855,12042637219/37281738,P0/P1,false,pair:P0:P1:N
193,642,45929926479/67194793,43429976447/134389586,P1/P2,false,pair:P1:P2:S
194,644,190620149905/277759863,59884164811/185173242,P0/P2,false,pair:P0:P2:NW
195,653,11905392081/17046583,11110350241/34093166,P0/P2,false,pair:P0:P2:W
196,656,297572624825/425892751,280452441609/851785502,P0/P1,false,pair:P0:P1:NW
197,660,89682251097/127517935,84721793961/255035870,P1/P2,false,pair:P1:P2:E
198,667,41081503651/57657333,38697829907/115314666,P0/P2,false,pair:P0:P2:NE
199,668,56434356707/77481909,16831289713/51654606,P0/P1,false,pair:P0:P1:W
200,673,309810840449/432589831,294835757649/865179662,P0/P2,false,pair:P0:P2:NE
201,677,621633052311/858535585,584276869959/1717071170,P0/P1,false,pair:P0:P1:N
202,680,378455751421/523485803,358219961997/1046971606,P0/P1,false,pair:P0:P1:N
203,681,42148684045/58311899,280720360267/816366586,P0/P2,false,pair:P0:P2:E
204,685,627001761431/858535585,117714367451/343414234,P0/P1,false,pair:P0:P1:N
205,688,297725142875/408183293,282867843915/816366586,P0/P2,false,pair:P0:P2:E
206,690,383824460541/523485803,362514929293/1046971606,P0/P1,false,pair:P0:P1:N
207,692,632370470551/858535585,592866804551/1717071170,P0/P1,false,pair:P0:P1:N
208,696,423028241225/572298879,132753972275/381532586,P0/P2,false,pair:P0:P2:N
209,699,84280019013/114072419,80381926997/228144838,P1/P2,false,pair:P1:P2:NW
210,700,417021774601/563862719,398116583513/1127725438,P0/P1,false,pair:P0:P1:NE
211,702,99133754687/132778297,93008284271/265556594,P0/P1,false,pair:P0:P1:NE
212,704,1392645560683/1858107501,1304241209947/3716215002,P0/P2,false,pair:P0:P2:N
213,705,432779214599/579117489,408563064503/1158234978,P1/P2,false,pair:P1:P2:W
214,713,116738128423/154382225,1661245462937/4631466750,P1/P2,false,pair:P1:P2:SW
215,716,87360391485/113165867,79554754765/226331734,P0/P2,false,pair:P0:P2:NW
216,719,1697697520669/2215434827,1585370390957/4430869654,P0/P2,false,pair:P0:P2:NW
217,724,1837094093655/2404276193,1750508471303/4808552386,P0/P1,false,pair:P0:P1:SW
218,727,195885644865/255310151,932800467797/2553101510,P1/P2,false,pair:P1:P2:NW
219,728,1960604541087/2528207065,1829369469903/5056414130,P0/P2,false,pair:P0:P2:W
220,730,58368214201/75602063,3032621893871/8316226930,P0/P2,false,pair:P0:P2:W
221,734,717778767291/921190045,673877055403/1842380090,P0/P2,false,pair:P0:P2:SW
222,740,650640290803/831622693,614255319907/1663245386,P0/P2,false,pair:P0:P2:S
223,742,1105410404669/1406377515,622612504699/1687653018,P1/P2,false,pair:P1:P2:SW
224,744,2257716848979/2862994373,6353686531145/17177966238,P0/P1,false,pair:P0:P1:S
225,746,1228980189785/1573634031,1182283167913/3147268062,P0/P1,false,pair:P0:P1:S
226,750,93371235889/117657303,6388046269513/17177966238,P0/P1,false,pair:P0:P1:S
227,754,782771988431/986594089,57127859003/151783706,P1/P2,false,pair:P1:P2:W
228,759,1812964262937/2245944367,1679277796969/4491888734,P0/P2,false,pair:P0:P2:N
229,760,656932194907/819418877,623078004299/1638837754,P0/P1,false,pair:P0:P1:N
230,763,1931583374167/2404276193,1834260333575/4808552386,P1/P2,false,pair:P1:P2:NW
231,768,4872612320463/6028015145,4622600820479/12056030290,P0/P2,false,pair:P0:P2:W
232,772,701294965775/858534121,5896332700727/15453614178,P0/P1,false,pair:P0:P1:S
233,775,4915561993423/6028015145,4656960558847/12056030290,P0/P2,false,pair:P0:P2:W
234,776,64278419311/79050889,184376881885/474305334,P0/P1,false,pair:P0:P1:S
235,779,1858061419545/2245944367,1717932502633/4491888734,P1/P2,false,pair:P1:P2:N
236,784,2133949668397/2575602363,5973642112055/15453614178,P0/P2,false,pair:P0:P2:N
237,785,7917060150129/9592210327,7476903527745/19184420654,P0/P1,false,pair:P0:P1:SW
238,789,7366871054965/8905646771,6990069118853/17811293542,P0/P2,false,pair:P0:P2:NE
239,798,6854537883043/8169294325,6473721451539/16338588650,P0/P2,false,pair:P0:P2:E
240,799,10948454543673/13040914447,10388650608009/26081828894,P1/P2,false,pair:P1:P2:NW
241,801,3623203096043/4303663085,683167076703/1721465234,P1/P2,false,pair:P1:P2:NW
242,803,2623329610373/3086773027,7266715172287/18520638162,P1/P2,false,pair:P1:P2:NW
243,811,5589769381933/6534129339,5265157659325/13068258678,P0/P1,false,pair:P0:P1:S
244,815,8273791928275/9620220229,7811723072835/19240440458,P0/P2,false,pair:P0:P2:S
245,823,3936842130225/4522136023,18510281532677/45221360230,P0/P2,false,pair:P0:P2:SW
246,826,5225910347985/6115830071,5181041555617/12231660142,P1/P2,false,pair:P1:P2:E
247,829,4295436886083/4897414229,36311693389387/88153456122,P0/P1,false,pair:P0:P1:SW
248,832,2369219609607/2670642353,2190984295351/5341284706,P0/P2,false,pair:P0:P2:SE
249,838,5223995857979/5942502429,15083286825601/35655014574,P0/P2,false,pair:P0:P2:E
250,840,35648900657767/40025151825,33422276317207/80050303650,P0/P2,false,pair:P0:P2:E
251,843,8272667481943/9182520289,7623936874503/18365040578,P0/P1,false,pair:P0:P1:S
252,847,11997499347149/13341717275,33697154224151/80050303650,P0/P2,false,pair:P0:P2:E
253,855,870047695951/971850409,848532938367/1943700818,P0/P1,false,pair:P0:P1:S
254,858,87667861226211/96038567605,82335742635347/192077135210,P0/P1,false,pair:P0:P1:SW
255,860,68981346312233/75505934495,1510041596139/3511903930,P0/P2,false,pair:P0:P2:NE
256,862,45132032397059/49366090645,42620773471091/98732181290,P0/P1,false,pair:P0:P1:SW
257,866,2212816442785/2410527463,6269353823059/14463164778,P0/P1,false,pair:P0:P1:SW
258,868,69599821602857/75505934495,65550263924601/151011868990,P1/P2,false,pair:P1:P2:SE
259,871,6435680755151/6963885353,6075121381375/13927770706,P0/P1,false,pair:P0:P1:SW
260,873,2498068628487/2670642353,2311243379639/5341284706,P0/P2,false,pair:P0:P2:SW
261,877,9292810955023/9958663145,43434680835131/99586631450,P0/P2,false,pair:P0:P2:W
262,879,567079343801/607082127,1590625577243/3642492762,P1/P2,false,pair:P1:P2:E
263,881,38617955954005/41186006739,36007100891237/82372013478,P1/P2,false,pair:P1:P2:E
264,882,1215337788515/1300764981,42362206391423/96256608594,P0/P2,false,pair:P0:P2:NW
265,888,85898668905151/90858581945,80166734186479/181717163890,P0/P2,false,pair:P0:P2:S
266,894,2290125854113/2410527463,6501282057043/14463164778,P0/P1,false,pair:P0:P1:NE
267,898,74180542977077/77673527027,70077166124357/155347054054,P0/P1,false,pair:P0:P1:E
268,900,14484266977961/15177828895,2756714924133/6071131558,P0/P2,false,pair:P0:P2:SW
269,901,33111933293509/34943249379,32135199375829/69886498758,P0/P1,false,pair:P0:P1:NE
270,908,14228565278963/14772611365,13513882482787/29545222730,P0/P2,false,pair:P0:P2:NE
271,910,1226266179881/1265569695,977896319551/2141733330,P0/P1,false,pair:P0:P1:NW
272,912,28731400856481/29763263719,3917652898247/8503789634,P0/P1,false,pair:P0:P1:NW
273,914,57394689844615/59308486449,54657493683511/118616972898,P1/P2,false,pair:P1:P2:NW
274,918,37446484622283/38185908493,34929691120315/76371816986,P1/P2,false,pair:P1:P2:NW
275,927,1692469521415/1717230769,69013274945469/147681846134,P0/P1,false,pair:P0:P1:S
276,930,121616580430001/122571397207,16333248781111/35020399202,P1/P2,false,pair:P1:P2:SW
277,937,187612536244259/188122710901,178207989888659/376245421802,P0/P2,false,pair:P0:P2:NW
278,941,11259766861531/11098822269,10372085588683/22197644538,P0/P1,false,pair:P0:P1:NE
279,942,42508755545209/42300477135,40196895122633/84600954270,P0/P2,false,pair:P0:P2:N
280,952,1986752246045/1945496907,301770614813389/626450004054,P0/P2,false,pair:P0:P2:W
281,954,37555215714257/37110841911,12151981048459/24740561274,P1/P2,false,pair:P1:P2:N
282,957,166511256199915/162213133037,156720033186779/324426266074,P0/P2,false,pair:P0:P2:SW
283,961,85517997682295/82929661377,26730595652365/55286440918,P1/P2,false,pair:P1:P2:E
284,962,396352877113115/384953399357,374141240907531/769906798714,P0/P2,false,pair:P0:P2:SW
285,964,395699721988093/383355141483,371955874583437/766710282966,P1/P2,false,pair:P1:P2:E
286,966,225316881748525/219094076603,12573980411373/25775773718,P1/P2,false,pair:P1:P2:E
287,969,38398981889031/37032357041,396930388213981/814711854902,P0/P1,false,pair:P0:P1:W
288,972,7636544258781/7366510987,79577393541295/162063241714,P0/P1,false,pair:P0:P1:W
289,976,143989839203745/138121003751,135605849876081/276242007502,P0/P1,false,pair:P0:P1:NW
290,978,179670367585075/172573104357,170403898920611/345146208714,P0/P2,false,pair:P0:P2:SW
291,982,341045671356773/325225395011,321404697209205/650450790022,P1/P2,false,pair:P1:P2:SE
292,986,137624413339071/131507838137,131266663883503/263015676274,P0/P1,false,pair:P0:P1:S
293,990,319765916024703/302428948729,300214400061615/604857897458,P1/P2,false,pair:P1:P2:SE
294,993,60760569233681/57524368119,172877800083107/345146208714,P0/P2,false,pair:P0:P2:SW
295,999,1536950174623/1443599833,42154063547763/83728790314,P1/P2,false,pair:P1:P2:SE
296,1001,31362017884881/29456459575,326691451655403/648042110650,P1/P2,false,pair:P1:P2:SE
297,1003,90977429729195/84858385453,85193099963547/169716770906,P0/P2,false,pair:P0:P2:SW
298,1011,245880412459011/227567487637,232114945057907/455134975274,P0/P1,false,pair:P0:P1:E
299,1018,312457612400057/287295491983,295571727127049/574590983966,P1/P2,false,pair:P1:P2:SW
300,1025,103807350058435/94439340757,97779980234291/188878681514,P0/P2,false,pair:P0:P2:N
301,1027,230494453668593/210003834903,217922643862721/420007669806,P0/P2,false,pair:P0:P2:N
302,1035,14096925765859/12661555381,13308985949011/25323110762,P0/P2,false,pair:P0:P2:E
303,1037,432654722014417/388587935031,136396813433227/259058623354,P1/P2,false,pair:P1:P2:SW
304,1039,48931475483191/43793119233,46055864926439/87586238466,P0/P2,false,pair:P0:P2:SE
305,1042,118392002081299/106009030917,112650984821635/212018061834,P0/P1,false,pair:P0:P1:N
306,1043,1757870160405/1575964691,239913495155/450275626,P0/P2,false,pair:P0:P2:SE
307,1046,61176232570897/53736307703,55632376259553/107472615406,P0/P2,false,pair:P0:P2:SE
308,1048,266464098564523/238033074733,253807518357147/476066149466,P0/P2,false,pair:P0:P2:S
309,1052,910686059582131/808595604837,860978646627875/1617191209674,P0/P1,false,pair:P0:P1:NE
310,1056,17502570602999/15553977921,16751859188903/31107955842,P1/P2,false,pair:P1:P2:SW
311,1059,1173468731713177/1035798107567,1109360029341929/2071596215134,P0/P2,false,pair:P0:P2:E
312,1069,1185563359618713/1035798107567,1120355145619689/2071596215134,P0/P2,false,pair:P0:P2:E
313,1073,97776812894427/85153262717,277466815592033/510919576302,P1/P2,false,pair:P1:P2:SE
314,1074,368412101555345/319992601463,346567416369249/639985202926,P0/P1,false,pair:P0:P1:NE
315,1077,1372579421264937/1190381421727,1298743056331641/2380762843454,P1/P2,false,pair:P1:P2:S
316,1079,493872674638141/426809787947,464995678779597/853619575894,P1/P2,false,pair:P1:P2:S
317,1083,98601446615259/85153262717,279665838847585/510919576302,P1/P2,false,pair:P1:P2:SW
318,1086,372535270159505/319992601463,350415707066465/639985202926,P0/P1,false,pair:P0:P1:NE
319,1087,207518989254601/178168131071,195144807909657/356336262142,P0/P2,false,pair:P0:P2:NW
320,1089,5398421241085/4611919979,35339619322843/64566879706,P0/P2,false,pair:P0:P2:NE
321,1090,195302333213073/168610401911,187635023189345/337220803822,P1/P2,false,pair:P1:P2:SW
322,1092,400704392989585/342309174391,376094701016929/684618348782,P1/P2,false,pair:P1:P2:SW
323,1095,18121045893623/15553977921,17301615002791/31107955842,P1/P2,false,pair:P1:P2:SW
324,1098,948619210740403/808595604837,298904258176865/539063736558,P0/P2,false,pair:P0:P2:NE
325,1107,1279913770073095/1082908806321,1216615361948599/2165817612642,P0/P2,false,pair:P0:P2:E
326,1112,398306409343679/334651840441,1127360805035981/2007911042646,P0/P1,false,pair:P0:P1:NE
327,1113,161581755290779/135892369085,765249901889207/1358923690850,P0/P2,false,pair:P0:P2:SE
328,1119,540178301997857/452259342695,512470472664049/904518685390,P1/P2,false,pair:P1:P2:SW
329,1125,412799020895121/342309174391,388189328922465/684618348782,P0/P1,false,pair:P0:P1:NE
330,1126,37028828829977/33151743791,41791867966313/66303487582,P0/P2,false,pair:P0:P2:W
331,1131,588450154596299/486165597453,1671120052165681/2916993584718,P0/P1,false,pair:P0:P1:SW
332,1133,25924059774945/21323612839,461839988887843/810297287882,P0/P2,false,pair:P0:P2:SE
333,1136,149808276510561/123324475175,142388041407537/246648950350,P0/P1,false,pair:P0:P1:S
334,1139,2092065394343777/1716628045607,1973910734341169/3433256091214,P0/P1,false,pair:P0:P1:S
335,1144,595047224362955/486165597453,1688712238210097/2916993584718,P0/P1,false,pair:P0:P1:SW
336,1146,1856343076506475/1517754373741,1762473945158747/3035508747482,P0/P1,false,pair:P0:P1:W
337,1150,1080317308680501/879080028659,1023126255432261/1758160057318,P0/P2,false,pair:P0:P2:SE
338,1151,1793937766111073/1458496792359,1697508331232305/2916993584718,P0/P1,false,pair:P0:P1:SW
339,1156,1722079131706671/1392193304777,1618322641810783/2784386609554,P0/P2,false,pair:P0:P2:S
340,1157,5328219771779063/4312336119873,5028122328758951/8624672239746,P1/P2,false,pair:P1:P2:N
341,1158,2155812906255451/1733629914365,401045906206735/693451965746,P0/P2,false,pair:P0:P2:SW
342,1163,8544607102413715/6891042325381,8086199498573059/13782084650762,P1/P2,false,pair:P1:P2:N
343,1167,453516359078489/365017851887,428973739937961/730035703774,P0/P2,false,pair:P0:P2:W
344,1169,7677638067738921/6165407281055,7251109716410489/12330814562110,P0/P1,false,pair:P0:P1:SW
