token_index,batch,time_a,time_b,pair,mixed_with_wall,events
70,212,6709/30,3097/30,P1/P2,false,pair:P1:P2:SE
71,214,9343/42,4423/42,P0/P1,false,pair:P0:P1:E
72,222,18061/78,2831/26,P1/P2,false,pair:P1:P2:SW
73,225,28559/122,13455/122,P0/P1,false,pair:P0:P1:N
74,228,28137/118,13153/118,P0/P2,false,pair:P0:P2:SW
75,230,1469/6,217/2,P1/P2,false,pair:P1:P2:SW
76,232,10055/42,1573/14,P1/P2,false,pair:P1:P2:SW
77,233,31171/130,14583/130,P0/P1,false,pair:P0:P1:W
78,234,5279/22,1233/11,P1/P2,false,pair:P1:P2:SW
79,238,59753/246,27985/246,P1/P2,false,pair:P1:P2:W
80,239,21959/90,6109/54,P0/P1,false,pair:P0:P1:W
81,240,1531/6,320/3,P1/P2,false,pair:P1:P2:W
82,242,30119/122,13779/122,P1/P2,false,pair:P1:P2:NW
83,247,70257/278,32197/278,P0/P2,false,pair:P0:P2:N
84,250,42467/162,19039/162,P0/P1,false,pair:P0:P1:SW
85,254,24669/94,11329/94,P0/P1,false,pair:P0:P1:SW
86,258,22893/86,10703/86,P0/P1,false,pair:P0:P1:NW
87,262,15711/58,7287/58,P1/P2,false,pair:P1:P2:NE
88,265,143615/522,7347/58,P0/P2,false,pair:P0:P2:E
89,268,74917/270,34697/270,P1/P2,false,pair:P1:P2:S
90,269,162041/582,74893/582,P0/P1,false,pair:P0:P1:E
91,273,229871/810,106139/810,P1/P2,false,pair:P1:P2:S
92,276,131089/470,63397/470,P1/P2,false,pair:P1:P2:S
93,277,34663/122,113829/854,P0/P1,false,pair:P0:P1:S
94,280,40805/142,56731/426,P0/P1,false,pair:P0:P1:S
95,281,165037/574,76945/574,P1/P2,false,pair:P1:P2:E
96,284,247761/854,115877/854,P0/P1,false,pair:P0:P1:S
97,287,151731/514,70223/514,P0/P2,false,pair:P0:P2:E
98,289,252881/854,117925/854,P0/P1,false,pair:P0:P1:S
99,291,142941/478,67489/478,P1/P2,false,pair:P1:P2:NE
100,294,52463/170,22907/170,P1/P2,false,pair:P1:P2:NE
101,296,561569/1846,257845/1846,P0/P2,false,pair:P0:P2:W
102,297,315763/1026,47141/342,P1/P2,false,pair:P1:P2:SE
103,299,46231/154,6043/42,P1/P2,false,pair:P1:P2:SE
104,303,608661/1966,280505/1966,P1/P2,false,pair:P1:P2:S
105,305,522393/1670,240077/1670,P0/P1,false,pair:P0:P1:NW
106,308,99079/314,226463/1570,P0/P2,false,pair:P0:P2:SW
107,312,86203/274,40719/274,P0/P1,false,pair:P0:P1:N
108,314,22297/70,2073/14,P0/P1,false,pair:P0:P1:N
109,317,23751/74,32645/222,P0/P2,false,pair:P0:P2:W
110,321,513827/1570,46931/314,P0/P2,false,pair:P0:P2:SW
111,323,958605/2942,444785/2942,P0/P1,false,pair:P0:P1:NW
112,330,222193/662,102245/662,P0/P2,false,pair:P0:P2:SE
113,337,15989/46,21947/138,P1/P2,false,pair:P1:P2:NW
114,344,987201/2806,458197/2806,P0/P2,false,pair:P0:P2:N
115,347,363251/1026,18935/114,P1/P2,false,pair:P1:P2:SE
116,351,1679113/4646,774653/4646,P1/P2,false,pair:P1:P2:SE
117,354,9419/26,4441/26,P0/P1,false,pair:P0:P1:NE
118,359,286031/778,134051/778,P0/P2,false,pair:P0:P2:E
119,364,338817/886,150101/886,P0/P2,false,pair:P0:P2:SE
120,366,419599/1130,200411/1130,P0/P2,false,pair:P0:P2:SE
121,368,1193195/3154,556295/3154,P0/P1,false,pair:P0:P1:W
122,371,1825377/4790,838581/4790,P0/P1,false,pair:P0:P1:W
123,374,61667/162,550157/3078,P0/P2,false,pair:P0:P2:SW
124,381,1218975/3146,571403/3146,P0/P2,false,pair:P0:P2:NW
125,385,1743595/4434,812359/4434,P1/P2,false,pair:P1:P2:N
126,387,2988823/7578,156043/842,P0/P2,false,pair:P0:P2:NW
127,391,3083427/7714,206697/1102,P0/P2,false,pair:P0:P2:NW
128,395,174991/426,25977/142,P0/P2,false,pair:P0:P2:W
129,398,1892105/4646,875005/4646,P0/P1,false,pair:P0:P1:SE
130,401,1023581/2526,1445347/7578,P0/P2,false,pair:P0:P2:SW
131,407,168753/406,52011/266,P1/P2,false,pair:P1:P2:SE
132,409,668793/1606,317901/1606,P0/P1,false,pair:P0:P1:E
133,414,3470559/8138,124087/626,P0/P2,false,pair:P0:P2:E
134,415,2054753/4790,189425/958,P0/P1,false,pair:P0:P1:N
135,417,331087/778,155811/778,P0/P1,false,pair:P0:P1:N
136,420,62475/146,324045/1606,P1/P2,false,pair:P1:P2:E
137,424,3544287/8138,1637707/8138,P0/P1,false,pair:P0:P1:W
138,428,4632403/10562,2164687/10562,P0/P2,false,pair:P0:P2:SW
139,430,705657/1606,330189/1606,P0/P2,false,pair:P0:P2:W
140,433,6281195/14162,2932807/14162,P0/P1,false,pair:P0:P1:NW
141,434,1701593/3846,803021/3846,P0/P2,false,pair:P0:P2:S
142,440,8718923/19346,4090151/19346,P0/P1,false,pair:P0:P1:NW
143,442,33292721/73366,15566469/73366,P0/P2,false,pair:P0:P2:W
144,445,3584455/7866,561265/2622,P0/P2,false,pair:P0:P2:NW
145,448,7471565/16254,3510481/16254,P1/P2,false,pair:P1:P2:NW
146,451,15712859/33522,7147127/33522,P0/P1,false,pair:P0:P1:NE
147,454,988319/2122,462219/2122,P0/P1,false,pair:P0:P1:NE
148,459,5405973/11438,2503225/11438,P0/P2,false,pair:P0:P2:W
149,460,38566379/81746,2600129/11678,P0/P1,false,pair:P0:P1:N
150,465,57517105/120214,26922757/120214,P0/P2,false,pair:P0:P2:N
151,471,9508091/19634,4493975/19634,P0/P1,false,pair:P0:P1:N
152,474,58893361/120214,27512581/120214,P1/P2,false,pair:P1:P2:S
153,479,34833419/70162,16175079/70162,P1/P2,false,pair:P1:P2:SE
154,481,13402399/26954,6233995/26954,P0/P2,false,pair:P0:P2:NE
155,484,15817157/31694,7387689/31694,P0/P2,false,pair:P0:P2:N
156,488,58184797/116190,1821775/7746,P0/P2,false,pair:P0:P2:N
157,490,32835959/64986,5075265/21662,P1/P2,false,pair:P1:P2:NE
158,494,66060693/130478,30833721/130478,P0/P1,false,pair:P0:P1:N
159,501,84215087/162986,39296475/162986,P1/P2,false,pair:P1:P2:NW
160,503,14024991/26954,6512523/26954,P0/P1,false,pair:P0:P1:SE
161,507,92369913/177094,43260525/177094,P0/P1,false,pair:P0:P1:E
162,508,62187595/118674,29182759/118674,P0/P2,false,pair:P0:P2:NE
163,511,20790015/39562,9723883/39562,P0/P2,false,pair:P0:P2:NE
164,514,68061539/129186,32037407/129186,P0/P2,false,pair:P0:P2:NE
165,515,10805969/20310,1670583/6770,P0/P1,false,pair:P0:P1:N
166,519,135898579/255042,63893327/255042,P1/P2,false,pair:P1:P2:E
167,520,104676567/195610,48920227/195610,P0/P1,false,pair:P0:P1:NE
168,524,3656603/6770,1015457/4062,P0/P1,false,pair:P0:P1:N
169,525,127587609/235654,58950157/235654,P1/P2,false,pair:P1:P2:E
170,528,169742031/314474,79915003/314474,P1/P2,false,pair:P1:P2:E
171,532,200196303/366698,93041147/366698,P0/P2,false,pair:P0:P2:N
172,536,31033451/56914,14722503/56914,P0/P2,false,pair:P0:P2:NW
173,538,37887101/68766,5895275/22922,P0/P2,false,pair:P0:P2:NW
174,541,5461871/9770,27607081/107470,P1/P2,false,pair:P1:P2:S
175,546,105334543/186858,7078957/26694,P0/P2,false,pair:P0:P2:S
176,548,165862841/291398,76429101/291398,P0/P2,false,pair:P0:P2:SE
177,551,220474013/384862,102293985/384862,P0/P1,false,pair:P0:P1:NE
178,553,242288729/423942,37717871/141314,P1/P2,false,pair:P1:P2:NE
179,554,264103445/463022,124013241/463022,P0/P1,false,pair:P0:P1:NE
180,557,298277849/521478,4857713/17982,P1/P2,false,pair:P1:P2:E
181,560,874894015/1518858,410118827/1518858,P0/P1,false,pair:P0:P1:NE
182,564,132355447/226778,184075081/680334,P0/P1,false,pair:P0:P1:NE
183,567,173927401/298086,81166621/298086,P1/P2,false,pair:P1:P2:S
184,569,55829605/96654,8931267/32218,P0/P2,false,pair:P0:P2:E
185,573,520660367/887018,10676733/38566,P0/P1,false,pair:P0:P1:NW
186,575,461296355/784802,217713055/784802,P0/P2,false,pair:P0:P2:SE
187,576,286018063/482282,132326459/482282,P0/P1,false,pair:P0:P1:W
188,581,298390523/500402,139438231/500402,P1/P2,false,pair:P1:P2:E
189,585,401026157/664894,186001393/664894,P0/P2,false,pair:P0:P2:NW
190,589,386658969/635270,181759373/635270,P0/P1,false,pair:P0:P1:NW
191,592,72073615/119018,34400699/119018,P0/P1,false,pair:P0:P1:NW
192,594,207210229/337902,32130483/112634,P0/P1,false,pair:P0:P1:N
193,600,126118417/203478,58787429/203478,P0/P2,false,pair:P0:P2:NE
194,602,1249358911/2014730,585527851/2014730,P0/P1,false,pair:P0:P1:N
195,604,41308087/65370,18517763/65370,P0/P1,false,pair:P0:P1:N
196,608,1421136643/2271330,664362047/2271330,P1/P2,false,pair:P1:P2:E
197,613,1272427583/2014730,596013611/2014730,P0/P1,false,pair:P0:P1:S
198,615,569467409/903894,269203045/903894,P1/P2,false,pair:P1:P2:NE
199,617,319205177/500550,147402413/500550,P1/P2,false,pair:P1:P2:NE
200,624,1463079683/2271330,136647283/454266,P1/P2,false,pair:P1:P2:N
201,631,1528030499/2343714,238451445/781238,P0/P1,false,pair:P0:P1:W
202,633,2842599943/4345914,440580401/1448638,P1/P2,false,pair:P1:P2:NW
203,634,4484884553/6889638,703921919/2296546,P0/P1,false,pair:P0:P1:W
204,640,4474088923/6787058,2085511159/6787058,P0/P2,false,pair:P0:P2:N
205,642,1180967129/1794822,555737293/1794822,P0/P2,false,pair:P0:P2:N
206,647,1582489095/2381882,744746899/2381882,P0/P1,false,pair:P0:P1:NE
207,651,3833085247/5727242,1799507755/5727242,P0/P2,false,pair:P0:P2:SW
208,653,2202820613/3274062,1034953577/3274062,P0/P1,false,pair:P0:P1:SE
209,658,1802103017/2648678,836456989/2648678,P0/P2,false,pair:P0:P2:S
210,660,584833977/861766,1917482043/6032362,P0/P2,false,pair:P0:P2:S
211,664,3473272001/5044214,1606738645/5044214,P0/P1,false,pair:P0:P1:S
212,666,12090587905/17615222,5641162261/17615222,P0/P1,false,pair:P0:P1:S
213,671,1645403655/2381882,774107027/2381882,P0/P2,false,pair:P0:P2:SE
214,675,10492915455/15078026,4911014891/15078026,P1/P2,false,pair:P1:P2:S
215,678,4219666959/6032362,1972007995/6032362,P0/P2,false,pair:P0:P2:E
216,684,7447387989/10589230,3489715449/10589230,P0/P1,false,pair:P0:P1:E
217,687,1774936255/2507018,826259627/2507018,P1/P2,false,pair:P1:P2:N
218,689,10677464831/15078026,4994900971/15078026,P1/P2,false,pair:P1:P2:N
219,692,6439726157/9033342,1001369371/3011114,P0/P2,false,pair:P0:P2:NE
220,694,11406891111/16023674,5353611635/16023674,P0/P1,false,pair:P0:P1:S
221,699,10382452063/14467786,4859615691/14467786,P0/P1,false,pair:P0:P1:SE
222,702,4026920283/5559538,1868150135/5559538,P0/P1,false,pair:P0:P1:E
223,705,11574663271/16023674,5429109107/16023674,P0/P1,false,pair:P0:P1:E
224,706,7111329233/9811286,3322409253/9811286,P1/P2,false,pair:P1:P2:NE
225,712,13033515831/17914970,1229306087/3582994,P0/P2,false,pair:P0:P2:E
226,716,4664968927/6337482,2173868363/6337482,P0/P2,false,pair:P0:P2:SE
227,717,1343982389/1824110,625285209/1824110,P0/P1,false,pair:P0:P1:N
228,720,13201287991/17914970,6213639299/17914970,P0/P2,false,pair:P0:P2:E
229,722,1354468149/1824110,629479513/1824110,P0/P1,false,pair:P0:P1:N
230,726,12835777447/17244154,6001669555/17244154,P0/P2,false,pair:P0:P2:E
231,727,5390862259/7184770,2481714863/7184770,P0/P1,false,pair:P0:P1:W
232,731,13385837367/17914970,6297525379/17914970,P1/P2,false,pair:P1:P2:E
233,735,5299241257/7026662,7411422743/21079986,P1/P2,false,pair:P1:P2:S
234,736,25087337151/33205514,11691147947/33205514,P0/P1,false,pair:P0:P1:NW
235,740,28132506259/37041346,13100901135/37041346,P1/P2,false,pair:P1:P2:SW
236,743,14626797457/19162070,6823986661/19162070,P1/P2,false,pair:P1:P2:SW
237,745,1917935281/2509974,84564053/236790,P0/P2,false,pair:P0:P2:N
238,748,8410666729/11009638,3944362013/11009638,P0/P2,false,pair:P0:P2:N
239,752,1934712497/2509974,1505149747/4183290,P0/P2,false,pair:P0:P2:N
240,753,36332396167/47100730,16956400147/47100730,P0/P1,false,pair:P0:P1:SE
241,762,1784637445/2254158,4092913933/11270790,P1/P2,false,pair:P1:P2:SW
242,765,3955352723/5017794,5527756589/15053382,P0/P1,false,pair:P0:P1:S
243,774,12803594343/16023674,5991145843/16023674,P0/P1,false,pair:P0:P1:W
244,778,37275508471/46429914,17381964611/46429914,P0/P2,false,pair:P0:P2:NE
245,781,49996213629/62141086,23306204737/62141086,P1/P2,false,pair:P1:P2:E
246,784,4507168091/5559538,2090448247/5559538,P0/P1,false,pair:P0:P1:W
247,785,55402990297/68386566,8582275311/22795522,P0/P2,false,pair:P0:P2:NE
248,787,17013209821/21069022,8001187617/21069022,P0/P2,false,pair:P0:P2:NE
249,794,19733375371/24191762,1319753633/3455966,P0/P2,false,pair:P0:P2:E
250,796,24583854821/30111886,1658332591/4301698,P0/P1,false,pair:P0:P1:E
251,800,19884370315/24191762,9288607079/24191762,P1/P2,false,pair:P1:P2:E
252,802,53947667/65474,75489709/196422,P0/P1,false,pair:P0:P1:SE
253,803,8105638955/9803986,11282277781/29411958,P1/P2,false,pair:P1:P2:E
254,808,64624327049/77878310,6034008025/15575662,P0/P1,false,pair:P0:P1:S
255,811,22822639673/27314502,10643135405/27314502,P1/P2,false,pair:P1:P2:NE
256,814,24787217961/29717990,11692128349/29717990,P0/P1,false,pair:P0:P1:E
257,816,24077014085/28674766,33627248123/86024298,P0/P2,false,pair:P0:P2:N
258,821,16498131627/19503058,23095525141/58509174,P0/P2,false,pair:P0:P2:N
259,823,72902130895/86024298,11298561193/28674766,P0/P2,false,pair:P0:P2:N
260,825,44007449/51846,1083365297/2747838,P1/P2,false,pair:P1:P2:SE
261,831,9281895107/10885858,30527824121/76201006,P0/P1,false,pair:P0:P1:SW
262,832,127496302727/148799290,59310251027/148799290,P0/P2,false,pair:P0:P2:NW
263,834,124555863505/144848214,19312211383/48282738,P0/P1,false,pair:P0:P1:SW
264,837,170550081551/197799914,79647797819/197799914,P0/P1,false,pair:P0:P1:W
265,838,44981761759/52122570,63016082401/156367710,P0/P2,false,pair:P0:P2:NE
266,841,41747005063/48231226,19384451603/48231226,P0/P2,false,pair:P0:P2:NE
267,843,7163798281/8287526,10071002167/24862578,P0/P1,false,pair:P0:P1:NW
268,845,54889734369/63299254,76900564063/189897762,P0/P2,false,pair:P0:P2:NE
269,847,177888395811/204284194,82998612447/204284194,P0/P2,false,pair:P0:P2:N
270,849,165742944931/189897762,25812478325/63299254,P0/P2,false,pair:P0:P2:NW
271,851,6757504835/7732706,3159350655/7732706,P1/P2,false,pair:P1:P2:NE
272,858,8278375061/9397166,3886518585/9397166,P0/P2,false,pair:P0:P2:W
273,860,100834413561/114090950,47004572269/114090950,P0/P2,false,pair:P0:P2:W
274,863,213157907843/239861602,99378323647/239861602,P1/P2,false,pair:P1:P2:W
275,868,99042387445/110952942,138671497291/332858826,P1/P2,false,pair:P1:P2:S
276,869,102042373113/114090950,47407225453/114090950,P0/P1,false,pair:P0:P1:W
277,871,442569379269/493980622,206253855785/493980622,P0/P2,false,pair:P0:P2:S
278,876,72721108467/80560898,33791179247/80560898,P1/P2,false,pair:P1:P2:S
279,881,80300184049/88599574,112513146703/265798722,P0/P1,false,pair:P0:P1:NW
280,883,35681154897/38913622,16180859045/38913622,P0/P1,false,pair:P0:P1:NW
281,886,142729913501/156367710,66505743329/156367710,P0/P1,false,pair:P0:P1:NW
282,890,46136564611/50295650,279449753523/653843450,P0/P2,false,pair:P0:P2:N
283,892,102458375329/111372598,47752835125/111372598,P0/P1,false,pair:P0:P1:N
284,896,333449131097/361537542,17320935717/40170838,P1/P2,false,pair:P1:P2:NW
285,899,605367004061/655668574,284760698593/655668574,P0/P1,false,pair:P0:P1:SW
286,900,622680427471/670730858,290231963899/670730858,P1/P2,false,pair:P1:P2:W
287,903,1097638412499/1181439554,1536278565613/3544318662,P0/P1,false,pair:P0:P1:SW
288,905,2047554382555/2202856946,955814637815/2202856946,P1/P2,false,pair:P1:P2:W
289,908,1705116637761/1826091254,2384021060351/5478273762,P0/P2,false,pair:P0:P2:SW
290,911,375002659425/400629686,3331139818031/7611964034,P0/P1,false,pair:P0:P1:S
291,921,2107189647097/2221569478,985866436973/2221569478,P0/P1,false,pair:P0:P1:NW
292,922,132241641061/138884494,131460039361/297609630,P1/P2,false,pair:P1:P2:S
293,926,1916605440859/2007202034,892257014647/2007202034,P0/P2,false,pair:P0:P2:W
294,927,12532683335955/13142139842,5857380127631/13142139842,P1/P2,false,pair:P1:P2:SE
295,928,4866261572519/5113331706,2288352069043/5113331706,P0/P2,false,pair:P0:P2:W
296,931,2857144845369/2983203142,1332483487661/2983203142,P0/P2,false,pair:P0:P2:W
297,934,12609992747283/13142139842,453210758923/1010933834,P1/P2,false,pair:P1:P2:SE
298,938,483683617117/501427166,2482779364331/5515698826,P0/P1,false,pair:P0:P1:W
299,942,3467933306493/3597559966,232604309623/513937138,P0/P1,false,pair:P0:P1:W
300,949,5166983712103/5288717946,804673276113/1762905982,P0/P2,false,pair:P0:P2:NW
301,950,12188749671009/12483837878,5704839901429/12483837878,P0/P1,false,pair:P0:P1:E
302,955,12927820327187/13142139842,6042063721359/13142139842,P0/P1,false,pair:P0:P1:NE
303,959,17720201718379/17964018258,8281144334279/17964018258,P1/P2,false,pair:P1:P2:NW
304,961,1869725653685/1889276526,2611720330123/5667829578,P0/P1,false,pair:P0:P1:NE
305,963,5554622556969/5618340838,7814796438551/16855022514,P0/P2,false,pair:P0:P2:N
306,970,13526705578863/13567217194,6338082398491/13567217194,P1/P2,false,pair:P1:P2:NE
307,971,33196248289719/33269947226,15538805646595/33269947226,P0/P1,false,pair:P0:P1:N
308,974,4585347023867/4572930738,14975940994081/32010515166,P1/P2,false,pair:P1:P2:SE
309,976,20373622816573/20312629534,9526269963009/20312629534,P1/P2,false,pair:P1:P2:S
310,980,28507613654473/28274829734,39978470912375/84824489202,P0/P1,false,pair:P0:P1:NW
311,982,10790769024671/10670171722,5037793315851/10670171722,P1/P2,false,pair:P1:P2:SW
312,984,13405011931981/13245943934,6266372677713/13245943934,P1/P2,false,pair:P1:P2:SW
313,986,19326291579739/19073014002,103705403873/219230046,P1/P2,false,pair:P1:P2:SW
314,987,59808870540391/58909853818,27953399545203/58909853818,P0/P1,false,pair:P0:P1:NW
315,990,73486195088107/72296170834,34383595672135/72296170834,P0/P1,false,pair:P0:P1:NW
316,992,125538291158983/123140318906,58635927792723/123140318906,P0/P2,false,pair:P0:P2:S
317,995,22235687740795/21791626162,10394624090135/21791626162,P0/P2,false,pair:P0:P2:S
318,1000,2375677902201/2317006022,27756926605349/57925150550,P1/P2,false,pair:P1:P2:S
319,1002,44597850630523/43423542194,20759255004183/43423542194,P1/P2,false,pair:P1:P2:S
320,1009,88122658580753/84994290902,41175303071077/84994290902,P0/P2,false,pair:P0:P2:SE
321,1012,155597717239963/149869855858,72753016394167/149869855858,P0/P1,false,pair:P0:P1:W
322,1019,172705231376221/164711067614,80769962778017/164711067614,P1/P2,false,pair:P1:P2:SE
323,1020,183908571550951/175266095994,9539488317211/19474010666,P0/P1,false,pair:P0:P1:S
324,1023,6681070447247/6305314538,3063040595643/6305314538,P0/P1,false,pair:P0:P1:SW
325,1025,277325280235853/263070704766,129450197358161/263070704766,P0/P2,false,pair:P0:P2:SE
326,1028,51715003807593/48754293094,71997490606039/146262879282,P1/P2,false,pair:P1:P2:S
327,1031,588185856175457/554801504694,274722623696885/554801504694,P0/P2,false,pair:P0:P2:SW
328,1036,1723541613385/1616118438,2415268664311/4848355314,P0/P1,false,pair:P0:P1:SW
329,1038,70355588481055/65787975498,10927499297753/21929325166,P0/P2,false,pair:P0:P2:NE
330,1040,431297300014441/404132441446,202435640033437/404132441446,P0/P2,false,pair:P0:P2:NE
331,1044,585391171103009/544520760374,273527424259765/544520760374,P1/P2,false,pair:P1:P2:N
332,1048,417063315069647/387048305770,586710907528177/1161144917310,P0/P2,false,pair:P0:P2:NE
333,1050,599730728267105/554801504694,280495059742709/554801504694,P1/P2,false,pair:P1:P2:NE
334,1051,909984018940753/839791103574,141181873538103/279930367858,P0/P1,false,pair:P0:P1:N
335,1054,1779157341074095/1642566817194,831763633185115/1642566817194,P0/P1,false,pair:P0:P1:N
336,1055,2769548963017771/2554461317330,1294965312808071/2554461317330,P1/P2,false,pair:P1:P2:N
337,1058,1362963786282133/1258160562094,641145269826361/1258160562094,P0/P1,false,pair:P0:P1:NE
338,1062,1473274538570739/1352785643266,689943576418287/1352785643266,P0/P2,false,pair:P0:P2:NE
339,1065,1369560856048789/1258160562094,644443804709689/1258160562094,P1/P2,false,pair:P1:P2:SW
340,1071,203025525701067/184933834898,284618228346869/554801504694,P1/P2,false,pair:P1:P2:SE
341,1073,5333833597403/4848355314,276475900927/538706146,P0/P1,false,pair:P0:P1:SE
342,1076,1470551413680677/1337167134734,689709585729545/1337167134734,P1/P2,false,pair:P1:P2:E
343,1078,6257650408113251/5679526865570,2932680233451807/5679526865570,P0/P1,false,pair:P0:P1:SE
344,1079,3316547580751897/3005192596102,1553261061992717/3005192596102,P1/P2,false,pair:P1:P2:E
345,1084,8909140214235757/8037834844478,4183812838964721/8037834844478,P0/P1,false,pair:P0:P1:NE
346,1087,10024226128486129/8986940107286,4672935975383237/8986940107286,P0/P2,false,pair:P0:P2:N
347,1092,17407610875432227/15588539216674,8162074335770847/15588539216674,P0/P1,false,pair:P0:P1:NE
348,1095,19673030681226773/17594478207150,9238456497334969/17594478207150,P0/P1,false,pair:P0:P1:NE
349,1100,287692573767761/256497269846,136497512785317/256497269846,P1/P2,false,pair:P1:P2:S
350,1102,7117114970887717/6301882976270,3325672418894857/6301882976270,P1/P2,false,pair:P1:P2:S
351,1109,19936913471893013/17594478207150,9361601799645881/17594478207150,P0/P1,false,pair:P0:P1:NW
352,1113,1001354166596459/878967312466,470039981069511/878967312466,P0/P2,false,pair:P0:P2:NE
353,1115,10000303306337821/8774416161886,4698793495110497/8774416161886,P0/P1,false,pair:P0:P1:W
354,1119,19842558300362071/17274225796890,1854346248920327/3454845159378,P0/P2,false,pair:P0:P2:SE
355,1123,9387294555486935/8144096817178,4399582497678499/8144096817178,P0/P2,false,pair:P0:P2:SE
356,1127,19108559283731601/16562800161238,8995389485154021/16562800161238,P0/P1,false,pair:P0:P1:W
357,1133,7087343910650263/6082828913818,3327300363891299/6082828913818,P0/P1,false,pair:P0:P1:NE
358,1137,62427132563664813/53349617861822,29289933666546737/53349617861822,P1/P2,false,pair:P1:P2:SW
359,1142,3368602591874371/2846728757730,520980414886869/948909585910,P1/P2,false,pair:P1:P2:S
