token_index,batch,time_a,time_b,pair,mixed_with_wall,events
99,322,24670/73,23123/146,P1/P2,false,pair:P1:P2:N
100,323,24022/71,22469/142,P0/P1,false,pair:P0:P1:NW
101,329,43052/123,39965/246,P0/P2,false,pair:P0:P2:E
102,331,77840/223,72897/446,P0/P2,false,pair:P0:P2:E
103,336,709/2,5826/35,P0/P2,false,pair:P0:P2:SE
104,340,43368/121,41047/242,P0/P2,false,pair:P0:P2:S
105,342,80400/223,75201/446,P0/P2,false,pair:P0:P2:S
106,343,60128/167,56601/334,P1/P2,false,pair:P1:P2:E
107,349,65884/179,60869/358,P0/P2,false,pair:P0:P2:SW
108,351,28684/79,27785/158,P1/P2,false,pair:P1:P2:S
109,353,108468/293,100995/586,P0/P1,false,pair:P0:P1:W
110,355,24316/65,66917/390,P1/P2,false,pair:P1:P2:NW
111,359,115148/309,108323/618,P0/P2,false,pair:P0:P2:SW
112,366,41956/111,41113/222,P0/P2,false,pair:P0:P2:E
113,369,314004/811,295997/1622,P0/P1,false,pair:P0:P1:SW
114,372,726924/1853,679835/3706,P0/P2,false,pair:P0:P2:N
115,376,977180/2473,919887/4946,P0/P1,false,pair:P0:P1:NW
116,378,147916/373,138723/746,P1/P2,false,pair:P1:P2:NW
117,388,3710/9,5813/30,P1/P2,false,pair:P1:P2:SW
118,390,916956/2225,863687/4450,P0/P1,false,pair:P0:P1:W
119,392,149860/363,12791/66,P0/P1,false,pair:P0:P1:W
120,393,623076/1511,587041/3022,P1/P2,false,pair:P1:P2:SW
121,396,32972/79,30921/158,P0/P1,false,pair:P0:P1:NW
122,397,516588/1237,486595/2474,P0/P2,false,pair:P0:P2:SW
123,399,152420/363,142237/726,P1/P2,false,pair:P1:P2:S
124,400,357364/851,335061/1702,P0/P1,false,pair:P0:P1:W
125,403,60492/143,15473/78,P0/P1,false,pair:P0:P1:NW
126,406,528644/1243,495981/2486,P0/P2,false,pair:P0:P2:S
127,408,735372/1721,686367/3442,P0/P1,false,pair:P0:P1:NW
128,411,1061076/2479,999225/4958,P0/P2,false,pair:P0:P2:E
129,417,2352588/5401,2211135/10802,P0/P1,false,pair:P0:P1:NE
130,419,3266740/7479,3068273/14958,P1/P2,false,pair:P1:P2:N
131,429,3131588/6931,2945205/13862,P0/P1,false,pair:P0:P1:N
132,434,112060/243,102853/486,P0/P2,false,pair:P0:P2:NW
133,438,3451060/7479,3240305/14958,P0/P2,false,pair:P0:P2:N
134,441,405020/873,383375/1746,P1/P2,false,pair:P1:P2:NW
135,444,458716/981,3011957/13734,P0/P2,false,pair:P0:P2:N
136,446,623980/1329,1739573/7974,P0/P2,false,pair:P0:P2:N
137,449,241732/513,76141/342,P1/P2,false,pair:P1:P2:SW
138,450,1406300/2973,3958417/17838,P0/P2,false,pair:P0:P2:N
139,451,2285044/4815,2131033/9630,P1/P2,false,pair:P1:P2:SW
140,457,6234676/13023,5851337/26046,P0/P2,false,pair:P0:P2:N
141,463,2899364/5987,2733605/11974,P0/P2,false,pair:P0:P2:NE
142,464,10057636/20659,9413845/41318,P1/P2,false,pair:P1:P2:SW
143,468,2634236/5373,2470075/10746,P1/P2,false,pair:P1:P2:S
144,470,1090684/2213,5106783/22130,P0/P2,false,pair:P0:P2:E
145,472,1533804/3097,18597747/80522,P0/P1,false,pair:P0:P1:NW
146,475,13896836/27931,13025325/55862,P0/P2,false,pair:P0:P2:NE
147,480,1595300/3151,1482809/6302,P1/P2,false,pair:P1:P2:N
148,483,1276988/2517,3595049/15102,P1/P2,false,pair:P1:P2:NE
149,484,14408516/28139,13326557/56278,P0/P2,false,pair:P0:P2:S
150,486,26715572/52383,8327683/34922,P0/P2,false,pair:P0:P2:S
151,491,4298468/8363,4057437/16726,P1/P2,false,pair:P1:P2:E
152,492,2797188/5435,13186113/54350,P0/P1,false,pair:P0:P1:S
153,494,14302660/27723,13510525/55446,P0/P2,false,pair:P0:P2:E
154,498,14768964/28139,13654237/56278,P1/P2,false,pair:P1:P2:N
155,500,1442300/2757,8524291/34922,P1/P2,false,pair:P1:P2:N
156,502,4841636/9219,13518479/55314,P0/P2,false,pair:P0:P2:S
157,505,15419588/29227,14438301/58454,P0/P1,false,pair:P0:P1:SW
158,506,12777868/24177,35769397/145062,P1/P2,false,pair:P1:P2:W
159,513,50337428/93543,47029505/187086,P1/P2,false,pair:P1:P2:S
160,518,4560612/8363,4286813/16726,P0/P2,false,pair:P0:P2:E
161,519,886372/1603,8876151/35266,P0/P1,false,pair:P0:P1:SW
162,524,4301164/7849,4098799/15698,P1/P2,false,pair:P1:P2:N
163,526,8465908/15327,2637763/10218,P1/P2,false,pair:P1:P2:NW
164,534,66314500/117787,62159405/235574,P0/P2,false,pair:P0:P2:E
165,541,7961500/13897,7414191/27794,P0/P1,false,pair:P0:P1:E
166,546,19810324/34375,18657057/68750,P0/P2,false,pair:P0:P2:NE
167,548,3930100/6863,18969021/68630,P0/P1,false,pair:P0:P1:SW
168,549,39631356/68485,37383219/136970,P0/P2,false,pair:P0:P2:NE
169,556,1179132/1997,1100267/3994,P1/P2,false,pair:P1:P2:W
170,558,60092708/101811,56371925/203622,P0/P2,false,pair:P0:P2:SE
171,559,41226596/69859,38767653/139718,P1/P2,false,pair:P1:P2:W
172,567,134590916/224715,42007039/149810,P0/P2,false,pair:P0:P2:W
173,570,215168436/356959,200941641/713918,P1/P2,false,pair:P1:P2:SW
174,573,276321132/457529,259995231/915058,P0/P1,false,pair:P0:P1:N
175,578,278942572/457529,8454593/29518,P0/P1,false,pair:P0:P1:N
176,581,37953844/61951,35598249/123902,P0/P2,false,pair:P0:P2:W
177,583,56634836/92471,53197745/184942,P0/P2,false,pair:P0:P2:W
178,584,138349524/225271,129065201/450542,P1/P2,false,pair:P1:P2:S
179,589,198590524/319157,184846723/638314,P0/P1,false,pair:P0:P1:N
180,596,202340044/324225,191380439/648450,P0/P2,false,pair:P0:P2:SW
181,598,394752356/627523,370074053/1255046,P1/P2,false,pair:P1:P2:SE
182,602,632961180/999229,593100731/1998458,P0/P2,false,pair:P0:P2:S
183,606,377565196/590833,352727271/1181666,P1/P2,false,pair:P1:P2:E
184,608,638204060/999229,597295035/1998458,P0/P2,false,pair:P0:P2:S
185,610,175947244/273561,53971797/182374,P0/P2,false,pair:P0:P2:S
186,614,796925348/1239283,748071061/2478566,P0/P2,false,pair:P0:P2:SE
187,617,357196860/553397,335511171/1106794,P1/P2,false,pair:P1:P2:NE
188,631,37223052/55729,34689063/111458,P0/P2,false,pair:P0:P2:W
189,632,527452484/793451,498870109/1586902,P0/P1,false,pair:P0:P1:NW
190,635,545856060/813749,509833603/1627498,P1/P2,false,pair:P1:P2:W
191,641,320018404/473379,901894831/2840274,P0/P2,false,pair:P0:P2:N
192,647,168578420/247343,796686301/2473430,P1/P2,false,pair:P1:P2:SE
193,650,570276924/834229,541140355/1668458,P0/P2,false,pair:P0:P2:NE
194,653,1753360332/2536001,1640050199/5072002,P0/P1,false,pair:P0:P1:NE
195,656,1120300852/1617919,1049021865/3235838,P0/P2,false,pair:P0:P2:SW
196,662,1277302780/1828741,1194626099/3657482,P0/P2,false,pair:P0:P2:S
197,665,24746596/35363,116074617/353630,P1/P2,false,pair:P1:P2:NW
198,666,53330636/78593,54211415/157186,P0/P2,false,pair:P0:P2:SW
199,670,2763340916/3917679,2581128377/7835358,P1/P2,false,pair:P1:P2:N
200,674,2784312436/3917679,865968531/2611786,P1/P2,false,pair:P1:P2:N
201,678,1124492468/1575967,1053095049/3151934,P1/P2,false,pair:P1:P2:N
202,680,935094652/1305893,2614682809/7835358,P1/P2,false,pair:P1:P2:N
203,682,256613156/360819,244136725/721638,P0/P2,false,pair:P0:P2:W
204,686,2015222548/2788775,1880147393/5577550,P0/P1,false,pair:P0:P1:S
205,693,2036194068/2788775,1896924609/5577550,P0/P1,false,pair:P0:P1:S
206,694,128607436/176705,121538583/353410,P1/P2,false,pair:P1:P2:NW
207,700,381609596/517445,356584307/1034890,P0/P2,false,pair:P0:P2:SW
208,705,142779996/192445,401594417/1154670,P0/P1,false,pair:P0:P1:S
209,706,480912036/648739,452206949/1297478,P1/P2,false,pair:P1:P2:SW
210,709,1200996364/1612225,224840043/644890,P0/P1,false,pair:P0:P1:SW
211,714,2046184156/2730637,1921295595/5461274,P1/P2,false,pair:P1:P2:E
212,718,183440164/242295,170699537/484590,P0/P1,false,pair:P0:P1:S
213,721,1357046356/1789031,1267072385/3578062,P1/P2,false,pair:P1:P2:SW
214,724,1357217604/1784467,1269947957/3568934,P0/P1,false,pair:P0:P1:W
215,726,4308686836/5642975,4022154313/11285950,P0/P2,false,pair:P0:P2:SW
216,732,4220921692/5484829,561282317/1567094,P1/P2,false,pair:P1:P2:S
217,734,8527569260/11085993,7993688303/22171986,P0/P1,false,pair:P0:P1:SW
218,739,4431511060/5718743,4148494993/11437486,P0/P2,false,pair:P0:P2:SE
219,743,238024812/305257,5112638777/14041822,P0/P2,false,pair:P0:P2:SE
220,748,2929425268/3727391,2733331977/7454782,P0/P2,false,pair:P0:P2:SW
221,750,227658308/290363,1507633627/4065082,P0/P1,false,pair:P0:P1:NW
222,752,1377007828/1736039,1267837313/3472078,P0/P1,false,pair:P0:P1:NW
223,754,103667647/131287,97220103/262574,P0/P2,false,pair:P0:P2:W
224,760,6392370892/7986753,1999721821/5324502,P0/P1,false,pair:P0:P1:NW
225,762,2071190260/2582991,647365235/1721994,P0/P2,false,pair:P0:P2:S
226,764,1941190692/2418275,1822125093/4836550,P0/P1,false,pair:P0:P1:W
227,773,5915846764/7254825,5550261359/14509650,P0/P1,false,pair:P0:P1:E
228,776,1370123868/1653661,1250668251/3307322,P0/P2,false,pair:P0:P2:SW
229,777,6123941548/7420825,1133372851/2968330,P1/P2,false,pair:P1:P2:N
230,780,12783586844/15550989,11965834219/31101978,P0/P2,false,pair:P0:P2:SW
231,784,239758524/291037,1590257789/4074518,P0/P1,false,pair:P0:P1:NE
232,786,5025594524/6084085,953604455/2433634,P1/P2,false,pair:P1:P2:NW
233,793,3450802676/4113503,3232636617/8227006,P1/P2,false,pair:P1:P2:NE
234,798,1769761972/2091311,1652894585/4182622,P0/P1,false,pair:P0:P1:SW
235,801,4401005748/5183663,12385264619/31101978,P1/P2,false,pair:P1:P2:NE
236,805,24595507348/28866007,23150580881/57732014,P0/P2,false,pair:P0:P2:N
237,807,17680942084/20716971,5529407711/13811314,P0/P2,false,pair:P0:P2:N
238,812,3319836508/3859745,625668523/1543898,P0/P2,false,pair:P0:P2:SE
239,814,1034066516/1201735,4894476837/12017350,P0/P1,false,pair:P0:P1:W
240,816,21739018388/25093303,20345814449/50186606,P1/P2,false,pair:P1:P2:SE
241,819,4605238500/5269171,4268380501/10538342,P1/P2,false,pair:P1:P2:S
242,821,28768055084/33035961,27146426975/66071922,P0/P1,false,pair:P0:P1:NW
243,826,16515060308/18821799,15446476609/37643598,P0/P2,false,pair:P0:P2:SW
244,829,5028260156/5714333,4731798171/11428666,P1/P2,false,pair:P1:P2:SW
245,830,1083162860/1185833,929071215/2371666,P0/P2,false,pair:P0:P2:SE
246,832,29070044972/33035961,3921202409/9438846,P0/P2,false,pair:P0:P2:SE
247,834,2752361116/3081005,2523802571/6162010,P1/P2,false,pair:P1:P2:S
248,837,33956332044/38335297,4561270257/10952942,P0/P2,false,pair:P0:P2:E
249,842,34124104204/38335297,32063109527/76670594,P0/P2,false,pair:P0:P2:E
250,844,28305324444/31793677,26729214699/63587354,P0/P1,false,pair:P0:P1:NE
251,847,40278428284/44876917,1982391569/4723886,P0/P2,false,pair:P0:P2:E
252,850,28974103748/32100347,27001916877/64200694,P1/P2,false,pair:P1:P2:SW
253,852,9129408220/10160989,8656621595/20321978,P1/P2,false,pair:P1:P2:W
254,858,65037640044/71653001,8726252217/20472286,P0/P2,false,pair:P0:P2:S
255,861,84765588076/92920905,79135164239/185841810,P0/P1,false,pair:P0:P1:E
256,866,10063767244/11059025,384909343/884722,P1/P2,false,pair:P1:P2:SE
257,868,28906994612/31524495,27135058969/63048990,P0/P1,false,pair:P0:P1:E
258,870,27622687492/29871915,25401917213/59743830,P1/P2,false,pair:P1:P2:SE
259,871,110806028188/120702477,34602346745/80468318,P0/P1,false,pair:P0:P1:E
260,872,55560653204/60958647,53003205809/121917294,P1/P2,false,pair:P1:P2:SE
261,875,9965826372/10903003,9482670317/21806006,P1/P2,false,pair:P1:P2:S
262,881,18825569924/20261323,123210053739/283658522,P0/P1,false,pair:P0:P1:S
263,884,48205998444/51846473,45387826255/103692946,P0/P2,false,pair:P0:P2:N
264,887,160961397476/172040787,150272182709/344081574,P0/P1,false,pair:P0:P1:SE
265,889,344630697660/368300453,322797223827/736600906,P0/P2,false,pair:P0:P2:NW
266,894,146740326868/155969895,137297596289/311939790,P1/P2,false,pair:P1:P2:NW
267,897,393990268508/417253277,367624327899/834506554,P0/P1,false,pair:P0:P1:E
268,898,22493137556/23914375,21206307553/47828750,P0/P2,false,pair:P0:P2:N
269,901,522353910372/552915059,491212632725/1105830118,P0/P2,false,pair:P0:P2:NE
270,906,14348319172/15016739,13421624997/30033478,P0/P1,false,pair:P0:P1:SE
271,913,780065583756/811353505,733402271799/1622707010,P0/P1,false,pair:P0:P1:NE
272,917,13852806172/14346541,3549198019/7825386,P1/P2,false,pair:P1:P2:W
273,922,299687654444/307877401,280484125951/615754802,P1/P2,false,pair:P1:P2:NW
274,925,38690750116/39709363,36314757333/79418726,P0/P2,false,pair:P0:P2:W
275,928,42095289428/43039623,197621810149/430396230,P1/P2,false,pair:P1:P2:N
276,933,485035097452/493678601,456305985935/987357202,P0/P2,false,pair:P0:P2:N
277,945,214905632164/215198115,201648341989/430396230,P0/P1,false,pair:P0:P1:S
278,947,31884317724/31857853,89878731697/191147118,P1/P2,false,pair:P1:P2:NE
279,955,742976281468/734928181,695991785859/1469856362,P0/P1,false,pair:P0:P1:SE
280,958,52664996028/52074757,7100516213/14878502,P1/P2,false,pair:P1:P2:NW
281,961,330241613764/324909755,310450469133/649819510,P0/P1,false,pair:P0:P1:S
282,965,29047201876/28500663,9119999931/19000442,P1/P2,false,pair:P1:P2:NW
283,967,77674430836/76191455,14643037557/30476582,P1/P2,false,pair:P1:P2:NW
284,971,90869663588/88567619,85341467077/177135238,P0/P1,false,pair:P0:P1:SE
285,972,239459135900/233032973,224609925099/466065946,P0/P2,false,pair:P0:P2:NE
286,977,143299715036/139408125,27175616639/55763250,P1/P2,false,pair:P1:P2:NE
287,978,759082408828/734928181,711561042307/1469856362,P0/P1,false,pair:P0:P1:SE
288,992,194072778924/184042873,182539288223/368085746,P0/P2,false,pair:P0:P2:S
289,993,1028171643924/972988823,963912601553/1945977646,P0/P1,false,pair:P0:P1:NE
290,995,2079024951772/1966723901,1951051044411/3933447802,P0/P2,false,pair:P0:P2:S
291,1006,199298271420/186220549,187894414643/372441098,P0/P1,false,pair:P0:P1:W
292,1010,1083910853444/1007053531,1017402836973/2014107062,P1/P2,false,pair:P1:P2:NE
293,1012,2956267784332/2741933345,2783313071287/5483866690,P0/P2,false,pair:P0:P2:S
294,1017,2594076738900/2388493319,2437691216865/4776986638,P0/P1,false,pair:P0:P1:SE
295,1019,2049796830508/1889218777,1935239435327/3778437554,P1/P2,false,pair:P1:P2:N
296,1020,1228937668332/1127103401,3444962351821/6762620406,P0/P2,false,pair:P0:P2:E
297,1025,6203480953468/5668998901,5805184247235/11337997802,P1/P2,false,pair:P1:P2:N
298,1027,6513449699460/5953593163,6121745732093/11907186326,P0/P1,false,pair:P0:P1:E
299,1028,2099320659396/1919074747,1974527208973/3838149494,P1/P2,false,pair:P1:P2:NE
300,1032,11462098020908/10444642969,10801359823999/20889285938,P0/P1,false,pair:P0:P1:SE
301,1033,8141881461900/7409245729,7661710199735/14818491458,P0/P2,false,pair:P0:P2:NE
302,1037,21519895703916/19494952073,20197535311119/38989904146,P0/P1,false,pair:P0:P1:E
303,1047,16684128302588/14919574677,15666070081315/29839149354,P0/P2,false,pair:P0:P2:NW
304,1051,2657177482340/2376221939,2519035249173/4752443878,P0/P2,false,pair:P0:P2:N
305,1053,38559572871812/34313443531,36242510216317/68626887062,P1/P2,false,pair:P1:P2:W
306,1057,49237996862252/43666364761,46196898469823/87332729522,P0/P2,false,pair:P0:P2:NW
307,1059,14481773162828/12830518577,67986967239363/128305185770,P0/P1,false,pair:P0:P1:E
308,1063,14550492639564/12830518577,68261845146307/128305185770,P0/P1,false,pair:P0:P1:E
309,1065,19948483386476/17592060617,18721645345999/35184121234,P0/P1,false,pair:P0:P1:E
310,1066,79145985628652/69740668905,14844381481507/27896267562,P0/P2,false,pair:P0:P2:NE
311,1071,119730147168964/104924790139,112214953913421/209849580278,P0/P1,false,pair:P0:P1:E
312,1077,28637063125468/24960522301,26975316730171/49921044602,P1/P2,false,pair:P1:P2:W
313,1079,16578894034308/14346802955,46068354698423/86080817730,P1/P2,false,pair:P1:P2:SW
314,1083,185340781659812/160169442595,173145821631077/320338885190,P0/P2,false,pair:P0:P2:E
315,1086,28946300770780/24960522301,27181475160379/49921044602,P0/P1,false,pair:P0:P1:W
316,1091,310319178689644/266651260617,291760378187983/533302521234,P0/P2,false,pair:P0:P2:W
317,1093,173890445411924/149522226887,164133155441441/299044453774,P1/P2,false,pair:P1:P2:NE
318,1094,2786418194972/2395118317,2633176376075/4790236634,P0/P2,false,pair:P0:P2:SW
319,1098,77824382092100/66451726043,72744415671277/132903452086,P1/P2,false,pair:P1:P2:N
320,1103,131350499640852/111645814807,123372283442513/223291629614,P1/P2,false,pair:P1:P2:NW
321,1105,45238835792260/38441039371,42624002837821/76882078742,P0/P2,false,pair:P0:P2:NE
322,1107,93162014584124/78948110981,261858529626905/473688665886,P0/P1,false,pair:P0:P1:E
323,1112,178913167918748/150763515213,56207436200761/100509010142,P0/P2,false,pair:P0:P2:NE
324,1116,41952095207772/35083401437,39178385246107/70166802874,P0/P1,false,pair:P0:P1:NE
325,1120,398480251866028/333872239289,376301455968095/667744478578,P1/P2,false,pair:P1:P2:NE
326,1128,669695139222492/555339085757,628677739075003/1110678171514,P0/P2,false,pair:P0:P2:E
327,1130,92578853602052/76176875563,85561234140701/152353751126,P1/P2,false,pair:P1:P2:W
328,1132,202551455386028/167188761913,189152861546719/334377523826,P1/P2,false,pair:P1:P2:NW
329,1133,1141786625383948/943489409601,1071501151486615/1886978819202,P0/P1,false,pair:P0:P1:E
330,1138,687291837781692/566286174373,648235176949907/1132572348746,P0/P1,false,pair:P0:P1:SE
331,1148,1159378811428364/943489409601,1087993825903255/1886978819202,P0/P1,false,pair:P0:P1:N
332,1150,22828319381756/18617391829,21592105127651/37234783658,P0/P2,false,pair:P0:P2:SE
333,1151,1113794998442204/906921180541,1049590809700859/1813842361082,P0/P1,false,pair:P0:P1:N
334,1156,1148983819383892/929934404935,1079203022665889/1859868809870,P0/P2,false,pair:P0:P2:E
335,1157,473515465372828/383660374989,446261553356587/767320749978,P0/P1,false,pair:P0:P1:NE
336,1160,48498453919132/39205127821,228708303339543/392051278210,P1/P2,false,pair:P1:P2:SE
337,1162,1956247754916484/1575276913355,1831599685001853/3150553826710,P0/P1,false,pair:P0:P1:SE
338,1166,351615488501284/284591896515,111867484450711/189727931010,P1/P2,false,pair:P1:P2:SE
339,1169,1967242871194244/1575276913355,1842594801279613/3150553826710,P0/P1,false,pair:P0:P1:SW
340,1172,173704502970004/139797077367,165609988133105/279594154734,P0/P2,false,pair:P0:P2:SE
341,1176,208827626767612/166809171413,196503494986723/333618342826,P0/P2,false,pair:P0:P2:S
342,1179,122077320667788/97037580961,114554143800119/194075161922,P0/P1,false,pair:P0:P1:NW
343,1182,1510999195848180/1195991987903,1410955152260201/2391983975806,P1/P2,false,pair:P1:P2:E
344,1187,1757071067789420/1387409217481,1649705178507215/2774818434962,P0/P1,false,pair:P0:P1:NW
345,1194,5116849267243556/4014041448131,4812256053063621/8028082896262,P1/P2,false,pair:P1:P2:S
346,1196,6623522305876156/5194723546149,2084972722501041/3463149030766,P0/P1,false,pair:P0:P1:NW
347,1198,8692564053977852/6788859883093,8164442968211299/13577719766186,P0/P2,false,pair:P0:P2:S
348,1203,24589171834132/19503103831,217277910803609/351055868958,P0/P2,false,pair:P0:P2:SW
349,1204,3681504742033820/2865917410701,3458122203191147/5731834821402,P0/P1,false,pair:P0:P1:W
350,1205,2772839616549892/2152698795755,2587911627041117/4305397591510,P1/P2,false,pair:P1:P2:S
351,1210,7403508653231380/5728726399831,6912372514318353/11457452799662,P1/P2,false,pair:P1:P2:W
352,1211,1528102371368996/1189343049539,4344826032449999/7136058297234,P0/P1,false,pair:P0:P1:SW
353,1214,11977143154507156/9267305909431,11251707011465137/18534611818862,P1/P2,false,pair:P1:P2:NW
354,1216,1673791393800172/1297152882793,7938072834082539/12971528827930,P0/P2,false,pair:P0:P2:W
355,1219,8673267122916804/6685755779003,24435136846821415/40114534674018,P0/P1,false,pair:P0:P1:SE
356,1221,9281887430748692/7085738509079,8558991178656337/14171477018158,P0/P2,false,pair:P0:P2:W
357,1223,13338654213978452/10177878209287,113054581980613/186750058886,P0/P2,false,pair:P0:P2:W
358,1230,7442726203415500/5712729488913,7085044199996999/11425458977826,P0/P1,false,pair:P0:P1:SW
359,1232,11398231752585652/8631808359183,10511339051449241/17263616718366,P0/P1,false,pair:P0:P1:SW
