token_index,batch,time_a,time_b,pair,mixed_with_wall,events
107,345,541775/1463,252745/1463,P1/P2,false,pair:P1:P2:E
108,348,303865/817,142607/817,P0/P1,false,pair:P0:P1:SE
109,351,4106/11,5777/33,P1/P2,false,pair:P1:P2:E
110,353,198417/529,92511/529,P0/P1,false,pair:P0:P1:SE
111,361,39731/103,18721/103,P1/P2,false,pair:P1:P2:E
112,369,98651/243,44653/243,P0/P1,false,pair:P0:P1:E
113,371,65807/167,32121/167,P0/P1,false,pair:P0:P1:E
114,375,41779/103,19233/103,P1/P2,false,pair:P1:P2:E
115,378,215313/529,100703/529,P0/P1,false,pair:P0:P1:NE
116,383,1100731/2659,513373/2659,P0/P2,false,pair:P0:P2:SW
117,385,227191/543,104417/543,P0/P1,false,pair:P0:P1:NW
118,391,804587/1907,379021/1907,P0/P2,false,pair:P0:P2:S
119,396,2720791/6335,1274689/6335,P1/P2,false,pair:P1:P2:SW
120,400,194793/449,456763/2245,P1/P2,false,pair:P1:P2:SW
121,404,1499275/3411,232975/1137,P1/P2,false,pair:P1:P2:NW
122,407,471575/1087,227521/1087,P1/P2,false,pair:P1:P2:NW
123,410,1173413/2653,552995/2653,P1/P2,false,pair:P1:P2:NE
124,412,815477/1837,381011/1837,P1/P2,false,pair:P1:P2:NE
125,413,2888879/6487,1348905/6487,P0/P2,false,pair:P0:P2:W
126,415,1257925/2813,586883/2813,P1/P2,false,pair:P1:P2:NE
127,416,6772931/15179,3184437/15179,P0/P2,false,pair:P0:P2:W
128,420,718547/1595,340101/1595,P0/P2,false,pair:P0:P2:NW
129,423,8813311/19495,595103/2785,P0/P1,false,pair:P0:P1:SW
130,427,3718249/8193,1772927/8193,P0/P2,false,pair:P0:P2:NW
131,429,2905111/6335,194679/905,P1/P2,false,pair:P1:P2:NE
132,433,2222213/4797,344641/1599,P0/P1,false,pair:P0:P1:W
133,434,12546763/27155,5920877/27155,P1/P2,false,pair:P1:P2:NE
134,439,10175879/21871,4836113/21871,P0/P2,false,pair:P0:P2:N
135,440,35531549/76181,2401277/10883,P1/P2,false,pair:P1:P2:SE
136,441,1379981/2949,7136713/32439,P0/P2,false,pair:P0:P2:N
137,443,12444745/26593,17630941/79779,P0/P2,false,pair:P0:P2:N
138,449,24306307/50955,3803431/16985,P0/P1,false,pair:P0:P1:E
139,453,90699503/188055,4736737/20895,P1/P2,false,pair:P1:P2:SW
140,459,41398803/85019,330207/1441,P1/P2,false,pair:P1:P2:SW
141,462,2982395/6083,4273207/18249,P0/P2,false,pair:P0:P2:SE
142,469,34516777/68545,16206783/68545,P0/P2,false,pair:P0:P2:SE
143,472,23768405/46861,11131507/46861,P0/P2,false,pair:P0:P2:S
144,474,90599179/177747,42649645/177747,P1/P2,false,pair:P1:P2:SE
145,477,35172137/68545,16534463/68545,P0/P1,false,pair:P0:P1:SW
146,481,173367217/335625,16299851/67125,P0/P2,false,pair:P0:P2:NE
147,484,189882561/365977,89781735/365977,P1/P2,false,pair:P1:P2:E
148,486,213460999/408559,100078737/408559,P0/P1,false,pair:P0:P1:E
149,489,161020967/305935,74995057/305935,P1/P2,false,pair:P1:P2:SE
150,493,503200077/953413,237316411/953413,P0/P2,false,pair:P0:P2:S
151,495,115487375/219447,55038793/219447,P0/P2,false,pair:P0:P2:S
152,496,537490199/1014911,252840961/1014911,P0/P1,false,pair:P0:P1:N
153,504,561367001/1038577,263153295/1038577,P1/P2,false,pair:P1:P2:NW
154,506,412705663/763047,194244569/763047,P0/P2,false,pair:P0:P2:SE
155,511,842393353/1542305,395026143/1542305,P0/P1,false,pair:P0:P1:E
156,512,18608911/33975,2911043/11325,P1/P2,false,pair:P1:P2:S
157,516,371840243/677883,58757335/225961,P1/P2,false,pair:P1:P2:S
158,520,322181957/579453,50034177/193151,P0/P2,false,pair:P0:P2:E
159,524,1266875947/2271347,598279693/2271347,P0/P2,false,pair:P0:P2:NE
160,525,36543607/65247,74059535/282737,P0/P1,false,pair:P0:P1:NW
161,529,2589684997/4594493,1216044611/4594493,P0/P1,false,pair:P0:P1:N
162,533,43533753/76753,1133177497/4221415,P0/P2,false,pair:P0:P2:NE
163,537,179782783/310695,11745823/44385,P0/P2,false,pair:P0:P2:E
164,539,589402371/1020299,819983071/3060897,P0/P1,false,pair:P0:P1:W
165,543,137013727/236551,1340854765/4967571,P0/P1,false,pair:P0:P1:N
166,544,263654255/456471,372400187/1369413,P0/P2,false,pair:P0:P2:SE
167,550,8683721/15457,148745983/510081,P0/P1,false,pair:P0:P1:N
168,551,703053925/1212317,341068259/1212317,P0/P2,false,pair:P0:P2:W
169,553,5370900827/9137187,2530044509/9137187,P0/P2,false,pair:P0:P2:W
170,555,4796271993/8101265,2233848303/8101265,P1/P2,false,pair:P1:P2:SW
171,558,4746377007/7955671,2205267881/7955671,P0/P1,false,pair:P0:P1:N
172,559,8194676567/13809343,3875549633/13809343,P0/P2,false,pair:P0:P2:SW
173,565,772505609/1284513,2544574745/8991591,P1/P2,false,pair:P1:P2:W
174,567,2332657279/3866535,1817707199/6444225,P1/P2,false,pair:P1:P2:W
175,570,2123384001/3508633,2983093685/10525899,P0/P2,false,pair:P0:P2:E
176,572,7332764743/12060207,3421612625/12060207,P1/P2,false,pair:P1:P2:W
177,575,15603189701/25485309,7287536003/25485309,P0/P1,false,pair:P0:P1:NE
178,582,4272000041/6889665,2000893631/6889665,P0/P1,false,pair:P0:P1:NW
179,585,11760985639/18867471,16533099091/56602413,P1/P2,false,pair:P1:P2:S
180,589,35618501237/56602413,1851924091/6289157,P1/P2,false,pair:P1:P2:S
181,591,23656659967/37853479,11265891161/37853479,P1/P2,false,pair:P1:P2:S
182,594,35954045557/56602413,2400219221/8086059,P1/P2,false,pair:P1:P2:S
183,603,959887637/1477837,1338125849/4433511,P0/P1,false,pair:P0:P1:W
184,605,6814748227/10525899,3192808885/10525899,P0/P1,false,pair:P0:P1:W
185,607,7751574613/11957773,10875474521/35873319,P1/P2,false,pair:P1:P2:SW
186,608,5831799339/9002099,8199222823/27006297,P0/P1,false,pair:P0:P1:W
187,613,2019139207/3092079,316099419/1030693,P0/P2,false,pair:P0:P2:N
188,618,17830942337/27006297,2777813517/9002099,P0/P1,false,pair:P0:P1:W
189,623,12989253059/19482699,6079658549/19482699,P1/P2,false,pair:P1:P2:SE
190,630,341161253/506717,161246243/506717,P0/P2,false,pair:P0:P2:NW
191,632,327179771/483267,153052861/483267,P0/P2,false,pair:P0:P2:NW
192,633,10317147107/15251819,4857002261/15251819,P1/P2,false,pair:P1:P2:W
193,637,6972364447/10197703,3234638265/10197703,P0/P1,false,pair:P0:P1:N
194,643,7056250527/10197703,3268192697/10197703,P0/P1,false,pair:P0:P1:N
195,646,17830666237/25818997,8405263883/25818997,P0/P2,false,pair:P0:P2:E
196,649,1368726751/1982215,654734713/1982215,P0/P1,false,pair:P0:P1:N
197,651,7140136607/10197703,3301747129/10197703,P0/P1,false,pair:P0:P1:N
198,655,4191206591/5966823,1944873113/5966823,P0/P2,false,pair:P0:P2:S
199,658,13479685515/19149011,6253776301/19149011,P0/P2,false,pair:P0:P2:SW
200,659,3037096889/4313553,1419238831/4313553,P0/P1,false,pair:P0:P1:NW
201,665,28385145521/40131081,13458774391/40131081,P1/P2,false,pair:P1:P2:E
202,666,41703597107/58987835,19838809413/58987835,P0/P1,false,pair:P0:P1:NE
203,675,2407637283/3267755,215832465/653551,P1/P2,false,pair:P1:P2:SE
204,677,73011253957/100233981,34320901763/100233981,P0/P2,false,pair:P0:P2:E
205,679,12543423905/17741689,6430458887/17741689,P0/P1,false,pair:P0:P1:NE
206,686,15804891439/21274327,7414283689/21274327,P0/P1,false,pair:P0:P1:E
207,687,36532925415/49188047,51631160083/147564141,P1/P2,false,pair:P1:P2:SW
208,695,32903090885/43676413,15395219075/43676413,P1/P2,false,pair:P1:P2:E
209,697,201486545399/267651167,13580702871/38235881,P0/P1,false,pair:P0:P1:SE
210,701,319260125813/421488429,49855329137/140496143,P1/P2,false,pair:P1:P2:E
211,705,37472449511/49188047,17657779121/49188047,P1/P2,false,pair:P1:P2:NE
212,709,538570517929/704415297,252775207231/704415297,P0/P1,false,pair:P0:P1:NW
213,714,227312746189/295802309,107207958459/295802309,P0/P1,false,pair:P0:P1:NW
214,715,737497662713/955787537,344470586991/955787537,P1/P2,false,pair:P1:P2:N
215,722,459488820701/590522965,216136401707/590522965,P0/P2,false,pair:P0:P2:W
216,729,464857529821/590522965,43656777071/118104593,P0/P2,false,pair:P0:P2:W
217,736,763578966795/956320339,355641046061/956320339,P0/P2,false,pair:P0:P2:SW
218,737,152161696507/191050947,356922448049/955254735,P1/P2,false,pair:P1:P2:S
219,740,1846807140967/2312171343,867977376049/2312171343,P0/P1,false,pair:P0:P1:SW
220,744,2667915432673/3323151033,417669509869/1107717011,P1/P2,false,pair:P1:P2:E
221,745,4918501278571/6132562867,2320625095373/6132562867,P0/P2,false,pair:P0:P2:SW
222,751,742802200337/920678249,1052354772037/2762034747,P0/P2,false,pair:P0:P2:SW
223,752,5874828353223/7254795439,64099822067/168716173,P1/P2,false,pair:P1:P2:E
224,754,4039483615247/5010330295,1919317580233/5010330295,P1/P2,false,pair:P1:P2:E
225,760,18353205733/22762781,44590384623/113813905,P0/P1,false,pair:P0:P1:SW
226,764,3566462834815/4333306279,1676743652057/4333306279,P1/P2,false,pair:P1:P2:NE
227,765,135981324373/166021645,65098319731/166021645,P0/P2,false,pair:P0:P2:E
228,774,129992163047/154738639,2489763585113/6344284199,P1/P2,false,pair:P1:P2:N
229,777,1440134395303/1709099151,2019277776851/5127297453,P1/P2,false,pair:P1:P2:N
230,780,5808604119877/6920212349,2763347102211/6920212349,P0/P1,false,pair:P0:P1:SW
231,782,3015408512001/3523890905,1379205299367/3523890905,P1/P2,false,pair:P1:P2:NW
232,787,1331971018021/1525149277,584981035811/1525149277,P0/P1,false,pair:P0:P1:E
233,788,5974752055091/7043074107,2827672027717/7043074107,P0/P2,false,pair:P0:P2:S
234,792,13129567884207/15365573975,6197574586153/15365573975,P1/P2,false,pair:P1:P2:S
235,797,11212389764713/12965382401,5221202570879/12965382401,P1/P2,false,pair:P1:P2:SE
236,799,9024060908503/10406530879,4205460986177/10406530879,P0/P2,false,pair:P0:P2:N
237,800,922645230949/1060801693,427127110883/1060801693,P1/P2,false,pair:P1:P2:E
238,802,18442345462773/21384232109,8726200124627/21384232109,P0/P2,false,pair:P0:P2:N
239,805,13301366576047/15365573975,6274883997481/15365573975,P1/P2,false,pair:P1:P2:E
240,811,18614144154613/21384232109,8794919601363/21384232109,P0/P2,false,pair:P0:P2:N
241,812,14573629485417/16583848961,6739096355711/16583848961,P1/P2,false,pair:P1:P2:S
242,814,13202014531171/15206914027,6295643970197/15206914027,P1/P2,false,pair:P1:P2:S
243,815,9161499861975/10406530879,4239820724545/10406530879,P0/P2,false,pair:P0:P2:N
244,819,18751583108085/21384232109,8829279339731/21384232109,P0/P2,false,pair:P0:P2:N
245,821,14711068438889/16583848961,6773456094079/16583848961,P1/P2,false,pair:P1:P2:S
246,825,18906201930741/21384232109,8880818947283/21384232109,P0/P1,false,pair:P0:P1:N
247,826,6542674623581/7331865813,3009685866667/7331865813,P1/P2,false,pair:P1:P2:NE
248,829,6823430886457/7577589329,3086796110127/7577589329,P0/P1,false,pair:P0:P1:NE
249,831,5422204933747/6138457467,2581342567685/6138457467,P0/P1,false,pair:P0:P1:NE
250,837,4007648000013/4434599173,1846736386171/4434599173,P0/P1,false,pair:P0:P1:E
251,841,8585252793553/9538346793,4021729805399/9538346793,P1/P2,false,pair:P1:P2:E
252,845,9927422660869/10985305917,4684857492035/10985305917,P0/P1,false,pair:P0:P1:N
253,846,10303858775543/11368090719,1610821452811/3789363573,P0/P2,false,pair:P0:P2:S
254,848,22258111237035/24654887411,10545822659725/24654887411,P0/P2,false,pair:P0:P2:S
255,851,2638887252841/2892424705,3674544927869/8677274115,P0/P1,false,pair:P0:P1:E
256,856,22429909928875/24654887411,10614542136461/24654887411,P0/P2,false,pair:P0:P2:S
257,857,13162524941353/14358048961,6142820902591/14358048961,P0/P1,false,pair:P0:P1:NE
258,860,738693200273/803941865,69025029611/160788373,P0/P2,false,pair:P0:P2:S
259,861,6458634905615/6991434423,2993766848969/6991434423,P1/P2,false,pair:P1:P2:SW
260,865,9905664489639/10743272335,4633606958321/10743272335,P1/P2,false,pair:P1:P2:SW
261,868,18467895242293/19991565549,8646395382931/19991565549,P0/P1,false,pair:P0:P1:SE
262,871,3006122600615/3251078031,4245175334611/9753234093,P0/P2,false,pair:P0:P2:SW
263,875,725261598039/776826047,3028126587337/6991434423,P1/P2,false,pair:P1:P2:SW
264,876,2296912094949/2451014173,3174314038825/7353042519,P0/P1,false,pair:P0:P1:SW
265,878,7420652374003/7947690747,3456253577093/7947690747,P1/P2,false,pair:P1:P2:SW
266,884,8157179927099/8677274115,757242815513/1735454823,P0/P2,false,pair:P0:P2:W
267,885,15793376742783/16861884071,22250948186507/50585652213,P1/P2,false,pair:P1:P2:SE
268,892,7056809867579/7471118595,9926647793783/22413355785,P1/P2,false,pair:P1:P2:S
269,894,26499915912891/28123593347,12538034154493/28123593347,P0/P2,false,pair:P0:P2:N
270,897,217654159035/230902403,1767511481293/3925340851,P0/P1,false,pair:P0:P1:N
271,905,26877873034939/28123593347,12709832846333/28123593347,P1/P2,false,pair:P1:P2:N
272,906,23745830544019/24735773851,11107266766309/24735773851,P0/P2,false,pair:P0:P2:SE
273,907,17481745562179/17960134859,7902134606261/17960134859,P1/P2,false,pair:P1:P2:N
274,911,24456342487993/25411885521,11481401996719/25411885521,P1/P2,false,pair:P1:P2:NW
275,914,58888240195705/60846456977,27440488984303/60846456977,P0/P2,false,pair:P0:P2:S
276,916,17127486081731/17640990027,13206310422019/29401650045,P0/P2,false,pair:P0:P2:S
277,918,17056101080803/17561203819,7946379034133/17561203819,P0/P1,false,pair:P0:P1:S
278,923,25611620084567/26487745215,810771076399/1765849681,P0/P1,false,pair:P0:P1:W
279,924,181711291226857/186896507265,85230341985791/186896507265,P1/P2,false,pair:P1:P2:SW
280,925,43496017019241/44640338945,60907209693821/133921016835,P0/P1,false,pair:P0:P1:W
281,930,88770328963015/90889717167,125269123416179/272669151501,P0/P1,false,pair:P0:P1:N
282,932,36589648361621/37379301453,85780097799679/186896507265,P0/P2,false,pair:P0:P2:NW
283,935,17962781899331/17960134859,8039573559733/17960134859,P1/P2,false,pair:P1:P2:S
284,937,129174228820997/131091272253,3536432842259/7711251309,P1/P2,false,pair:P1:P2:S
285,940,48380527792781/49345778565,22977504051707/49345778565,P0/P2,false,pair:P0:P2:W
286,943,72031891736729/72840575921,33659505796047/72840575921,P0/P2,false,pair:P0:P2:SW
287,948,141572863079759/142448627191,66609750245001/142448627191,P0/P1,false,pair:P0:P1:SW
288,950,263472512075329/264141541145,123277434608743/264141541145,P0/P2,false,pair:P0:P2:E
289,956,261745618323923/260223547867,121185728315557/260223547867,P1/P2,false,pair:P1:P2:NE
290,957,267948184896175/268059534423,126468652529705/268059534423,P0/P2,false,pair:P0:P2:E
291,961,34388181813345/34396773433,147452295919999/309570960897,P0/P1,false,pair:P0:P1:SW
292,962,551916955906907/543749864995,254114240075869/543749864995,P1/P2,false,pair:P1:P2:N
293,967,64528442657857/64559686937,93589177357109/193679060811,P0/P2,false,pair:P0:P2:SW
294,969,454706753287303/450538787951,215389443505169/450538787951,P1/P2,false,pair:P1:P2:NE
295,972,505450720843463/495163202735,702857098836851/1485489608205,P1/P2,false,pair:P1:P2:E
296,974,847446527119365/840293965373,406175681272643/840293965373,P0/P1,false,pair:P0:P1:SW
297,977,3902141084735663/3811273181783,1820685971968553/3811273181783,P1/P2,false,pair:P1:P2:E
298,979,2502428977058483/2452537622459,1182163036129989/2452537622459,P1/P2,false,pair:P1:P2:E
299,983,3924131317291183/3811273181783,1829482064990761/3811273181783,P1/P2,false,pair:P1:P2:E
300,986,6105300922319461/5945510416797,960058637882017/1981836805599,P0/P2,false,pair:P0:P2:NE
301,990,6235077525984101/6023765179037,2916742647238371/6023765179037,P0/P1,false,pair:P0:P1:N
302,995,823325258749525/788506630157,383408638228851/788506630157,P0/P1,false,pair:P0:P1:NW
303,997,9022281445822673/8652751823657,4223277997850711/8652751823657,P0/P2,false,pair:P0:P2:NE
304,1004,831571595957845/788506630157,387531806833011/788506630157,P1/P2,false,pair:P1:P2:SW
305,1009,2361041245244579/2230827826219,1103630965872213/2230827826219,P0/P1,false,pair:P0:P1:NW
306,1011,3827387556321711/3601931739991,1776422922205481/3601931739991,P1/P2,false,pair:P1:P2:W
307,1012,590785926491603/545125039579,261635546807461/545125039579,P0/P1,false,pair:P0:P1:W
308,1019,9564464343066019/8991474707755,4535249494730069/8991474707755,P1/P2,false,pair:P1:P2:S
309,1027,9816421252389501/9106401127925,923110422369871/1821280225585,P0/P1,false,pair:P0:P1:S
310,1030,8732648729842251/8084176099219,4111341080643309/8084176099219,P1/P2,false,pair:P1:P2:N
311,1035,1981756045824537/1821280225585,4655134530449291/9106401127925,P0/P2,false,pair:P0:P2:N
312,1039,298134798147167/269977304199,1769674750945189/3509704954587,P0/P1,false,pair:P0:P1:W
313,1040,10478639169691449/9587507194193,4921989365245487/9587507194193,P0/P2,false,pair:P0:P2:NW
314,1043,11691184287114789/10669745119069,5475866595265059/10669745119069,P1/P2,false,pair:P1:P2:N
315,1049,50032109884090729/45280752413697,7814033978459093/15093584137899,P0/P2,false,pair:P0:P2:SW
316,1057,24493939307340757/21811729795469,11258424657119219/21811729795469,P1/P2,false,pair:P1:P2:NW
317,1061,69267829381857667/62071636856331,10872910162009127/20690545618777,P1/P2,false,pair:P1:P2:N
318,1063,53943282204201697/47989428667065,25054180615575751/47989428667065,P0/P2,false,pair:P0:P2:SW
319,1067,85296064001290277/76153845045597,13488251777729889/25384615015199,P1/P2,false,pair:P1:P2:N
320,1075,40298846333627727/35360838321655,3766279764404149/7072167664331,P0/P1,false,pair:P0:P1:S
321,1078,136726412136327935/119485942345767,21318822654493043/39828647448589,P0/P1,false,pair:P0:P1:SE
322,1081,4866109719782293/4259807630157,2293267192225331/4259807630157,P0/P2,false,pair:P0:P2:SW
323,1085,324750436728544877/283308872426597,152632922225574171/283308872426597,P1/P2,false,pair:P1:P2:W
324,1086,173071569776698105/152516047312657,83468043505801327/152516047312657,P0/P2,false,pair:P0:P2:SE
325,1095,555982684434744439/479745193031391,87030636969549963/159915064343797,P0/P1,false,pair:P0:P1:W
326,1097,21362173035831035/18321607801027,9887028471696829/18321607801027,P1/P2,false,pair:P1:P2:W
327,1098,482058803214604769/414101697540537,224049600759032263/414101697540537,P0/P1,false,pair:P0:P1:W
328,1099,8250825567135777/7115057219065,65857145211882999/120955972724105,P1/P2,false,pair:P1:P2:W
329,1108,69673295699400407/59847149783615,6663573829125645/11969429956723,P0/P2,false,pair:P0:P2:N
330,1113,188329961229828477/159915064343797,265032560582599073/479745193031391,P1/P2,false,pair:P1:P2:W
331,1116,160814931856342699/135891678311667,74921255710685581/135891678311667,P0/P2,false,pair:P0:P2:N
332,1118,54514682225176339/46199511141659,25745360216067429/46199511141659,P1/P2,false,pair:P1:P2:NW
333,1120,212362924524088611/179394610153643,99587707685358037/179394610153643,P1/P2,false,pair:P1:P2:NW
334,1122,64555144531728913/54395651865193,91192173476649797/163186955595579,P1/P2,false,pair:P1:P2:NE
335,1128,180108444194464505/152516047312657,12406534746618457/21788006758951,P0/P2,false,pair:P0:P2:NE
336,1129,136706322751270897/114502767002953,64159647219682871/114502767002953,P0/P1,false,pair:P0:P1:W
337,1134,1477278373575165/1222449930613,3406222656613431/6112249653065,P0/P2,false,pair:P0:P2:N
338,1140,475001301993148577/392620106865273,221775565256515847/392620106865273,P0/P1,false,pair:P0:P1:SE
339,1142,47641768841456247/39516327521503,22502567383346081/39516327521503,P0/P2,false,pair:P0:P2:NW
340,1147,443028296640235127/365741544024287,209315075774197665/365741544024287,P0/P2,false,pair:P0:P2:NE
341,1151,116812914032086303/95871953018183,54819992709351225/95871953018183,P1/P2,false,pair:P1:P2:NW
342,1152,416608752762282031/342711064045015,1256940291666557/2182873019395,P0/P2,false,pair:P0:P2:N
343,1155,228067931105098239/185096163534631,104878243062762841/185096163534631,P0/P1,false,pair:P0:P1:E
344,1157,297627875783443403/242984147651859,46486176300926415/80994715883953,P0/P1,false,pair:P0:P1:SE
345,1158,109348583841741209/89043284444337,50980302394399439/89043284444337,P0/P2,false,pair:P0:P2:NW
346,1159,17013909149680821/13431683983213,21998569875926585/40295051949639,P0/P1,false,pair:P0:P1:S
347,1161,147718955518768371/120556990924795,69411448526430853/120556990924795,P0/P1,false,pair:P0:P1:S
348,1166,383801217626892135/311150989456463,179447252521020465/311150989456463,P0/P1,false,pair:P0:P1:SE
349,1167,109981902539340185/89043284444337,5695753041234455/9893698271593,P0/P2,false,pair:P0:P2:SW
