token_index,batch,time_a,time_b,pair,mixed_with_wall,events
44,136,139,68,P1/P2,false,pair:P1:P2:SW
45,139,579/4,527/8,P1/P2,false,pair:P1:P2:SW
46,140,719/5,342/5,P0/P1,false,pair:P0:P1:NW
47,144,905/6,269/4,P0/P1,false,pair:P0:P1:N
48,145,1034/7,977/14,P0/P2,false,pair:P0:P2:W
49,147,751/5,346/5,P0/P2,false,pair:P0:P2:W
50,150,309/2,287/4,P0/P2,false,pair:P0:P2:NW
51,153,155,368/5,P1/P2,false,pair:P1:P2:SW
52,156,299/2,333/4,P0/P2,false,pair:P0:P2:W
53,160,4973/30,1537/20,P0/P1,false,pair:P0:P1:S
54,163,4323/26,4053/52,P1/P2,false,pair:P1:P2:SW
55,166,341/2,3453/44,P0/P2,false,pair:P0:P2:SW
56,171,12197/70,1621/20,P0/P2,false,pair:P0:P2:W
57,173,170,177/2,P0/P2,false,pair:P0:P2:NW
58,177,8361/46,7775/92,P1/P2,false,pair:P1:P2:E
59,181,375/2,3065/36,P1/P2,false,pair:P1:P2:SE
60,185,1987/10,1669/20,P0/P2,false,pair:P0:P2:NE
61,194,12489/62,11727/124,P0/P2,false,pair:P0:P2:SE
62,196,10191/50,9689/100,P0/P1,false,pair:P0:P1:E
63,201,9985/46,9047/92,P1/P2,false,pair:P1:P2:SE
64,204,23681/110,22359/220,P0/P2,false,pair:P0:P2:SW
65,209,43239/194,40577/388,P1/P2,false,pair:P1:P2:SE
66,213,11471/50,10521/100,P0/P1,false,pair:P0:P1:NW
67,215,13961/62,433/4,P0/P1,false,pair:P0:P1:NW
68,217,47089/206,44455/412,P0/P2,false,pair:P0:P2:E
69,220,5293/22,417/4,P1/P2,false,pair:P1:P2:S
70,227,49905/206,47015/412,P0/P2,false,pair:P0:P2:E
71,232,11393/46,32645/276,P0/P2,false,pair:P0:P2:S
72,233,487/2,9299/76,P0/P1,false,pair:P0:P1:SW
73,239,71725/278,66507/556,P0/P2,false,pair:P0:P2:SE
74,242,35381/134,31747/268,P0/P1,false,pair:P0:P1:W
75,248,82255/306,8529/68,P1/P2,false,pair:P1:P2:SW
76,254,43817/158,41103/316,P0/P2,false,pair:P0:P2:SE
77,256,186761/670,177679/1340,P0/P1,false,pair:P0:P1:E
78,262,200775/706,191137/1412,P0/P2,false,pair:P0:P2:SW
79,263,377907/1322,358101/2644,P0/P1,false,pair:P0:P1:NE
80,264,157107/554,153429/1108,P0/P2,false,pair:P0:P2:S
81,268,593753/2046,562879/4092,P1/P2,false,pair:P1:P2:S
82,276,3363/10,2373/20,P1/P2,false,pair:P1:P2:W
83,278,240301/790,224587/1580,P0/P1,false,pair:P0:P1:NW
84,282,215751/706,207777/1412,P0/P2,false,pair:P0:P2:W
85,283,644375/2082,202011/1388,P1/P2,false,pair:P1:P2:NE
86,292,96129/302,645473/4228,P0/P1,false,pair:P0:P1:NE
87,295,1026173/3190,974331/6380,P0/P1,false,pair:P0:P1:N
88,299,324017/974,299175/1948,P0/P2,false,pair:P0:P2:NE
89,308,102451/298,96981/596,P0/P2,false,pair:P0:P2:NW
90,312,743537/2126,700647/4252,P1/P2,false,pair:P1:P2:SE
91,315,19037/54,17851/108,P0/P2,false,pair:P0:P2:W
92,318,170359/482,162865/964,P0/P1,false,pair:P0:P1:SW
93,323,702629/1958,675219/3916,P0/P1,false,pair:P0:P1:SW
94,331,1038909/2806,984379/5612,P0/P2,false,pair:P0:P2:N
95,336,469665/1262,445751/2524,P0/P2,false,pair:P0:P2:NE
96,337,2505607/6722,2396257/13444,P1/P2,false,pair:P1:P2:SW
97,342,460615/1218,738999/4060,P1/P2,false,pair:P1:P2:W
98,346,658269/1718,1878353/10308,P0/P2,false,pair:P0:P2:S
99,350,842237/2166,802811/4332,P0/P1,false,pair:P0:P1:NE
100,355,2884267/7354,2739357/14708,P0/P1,false,pair:P0:P1:N
101,363,738053/1830,701011/3660,P1/P2,false,pair:P1:P2:N
102,365,657541/1638,6985/36,P1/P2,false,pair:P1:P2:N
103,366,91283/234,94901/468,P0/P2,false,pair:P0:P2:SW
104,369,1041185/2542,989111/5084,P0/P1,false,pair:P0:P1:SE
105,375,1151309/2774,57737/292,P0/P1,false,pair:P0:P1:N
106,378,3540269/8470,484509/2420,P1/P2,false,pair:P1:P2:SE
107,382,5924807/14018,5651105/28036,P0/P1,false,pair:P0:P1:N
108,385,413099/954,1883281/9540,P0/P2,false,pair:P0:P2:E
109,390,555253/1286,3707349/18004,P1/P2,false,pair:P1:P2:S
110,395,1647495/3778,1578145/7556,P0/P2,false,pair:P0:P2:NW
111,396,72613/166,348767/1660,P1/P2,false,pair:P1:P2:SE
112,398,305963/698,1462801/6980,P1/P2,false,pair:P1:P2:SE
113,403,4930211/11082,4699621/22164,P0/P1,false,pair:P0:P1:W
114,407,4932391/11010,4735169/22020,P0/P2,false,pair:P0:P2:SW
115,412,3870955/8506,3693277/17012,P0/P1,false,pair:P0:P1:SW
116,414,1223667/2666,1149045/5332,P0/P2,false,pair:P0:P2:E
117,419,2107881/4574,10076267/45740,P1/P2,false,pair:P1:P2:E
118,425,2933163/6266,2798973/12532,P1/P2,false,pair:P1:P2:NE
119,428,11146423/23522,10443057/47044,P0/P2,false,pair:P0:P2:E
120,429,4141029/8870,4048147/17740,P0/P1,false,pair:P0:P1:SE
121,431,626757/1318,1771001/7908,P0/P1,false,pair:P0:P1:SE
122,435,4304833/9006,4128343/18012,P0/P1,false,pair:P0:P1:SE
123,445,4882571/9914,4672669/19828,P1/P2,false,pair:P1:P2:S
124,446,12770729/25822,12121391/51644,P0/P2,false,pair:P0:P2:NW
125,450,16510127/33266,15813689/66532,P1/P2,false,pair:P1:P2:S
126,451,15972031/31698,1642529/7044,P0/P1,false,pair:P0:P1:NW
127,452,1757637/3302,1413683/6604,P0/P2,false,pair:P0:P2:SW
128,458,11798681/23550,11322559/47100,P0/P1,false,pair:P0:P1:NE
129,459,18952007/37442,17787489/74884,P0/P2,false,pair:P0:P2:SW
130,462,8940897/17678,8539591/35356,P0/P1,false,pair:P0:P1:E
131,468,29357939/56874,27556181/113748,P1/P2,false,pair:P1:P2:W
132,469,71903431/139586,68147681/279172,P0/P1,false,pair:P0:P1:SW
133,474,91485949/175606,86282427/351212,P0/P2,false,pair:P0:P2:S
134,475,128827771/248218,122854669/496436,P1/P2,false,pair:P1:P2:NE
135,479,141985861/270054,44723473/180036,P1/P2,false,pair:P1:P2:NE
136,484,5379671/10018,4939985/20036,P0/P2,false,pair:P0:P2:W
137,487,45085757/84726,42800443/169452,P0/P1,false,pair:P0:P1:SE
138,491,8796473/16446,8479967/32892,P1/P2,false,pair:P1:P2:W
139,493,3509819/6618,10373255/39708,P1/P2,false,pair:P1:P2:W
140,497,95625483/176506,90311933/353012,P0/P2,false,pair:P0:P2:NE
141,499,46068797/84726,43783483/169452,P1/P2,false,pair:P1:P2:NW
142,500,8581667/15818,74024525/284724,P0/P2,false,pair:P0:P2:E
143,507,233570007/422434,222738001/844868,P0/P1,false,pair:P0:P1:SW
144,508,51306531/92362,48463525/184724,P1/P2,false,pair:P1:P2:S
145,512,25292045/45302,23959739/90604,P0/P2,false,pair:P0:P2:SW
146,514,23955657/42910,22882959/85820,P1/P2,false,pair:P1:P2:SE
147,517,49861649/88846,47375431/177692,P1/P2,false,pair:P1:P2:S
148,519,241217143/430562,231690801/861124,P0/P1,false,pair:P0:P1:W
149,524,243838583/430562,233787953/861124,P0/P1,false,pair:P0:P1:W
150,526,39345061/68262,36597523/136524,P1/P2,false,pair:P1:P2:SE
151,528,122779591/215874,39475787/143916,P1/P2,false,pair:P1:P2:SE
152,530,22012495/38066,61876427/228396,P1/P2,false,pair:P1:P2:SE
153,531,25602937/44606,24489439/89212,P0/P1,false,pair:P0:P1:S
154,533,10561189/18278,525857/1924,P0/P1,false,pair:P0:P1:SE
155,537,5046461/8630,23681543/86300,P1/P2,false,pair:P1:P2:E
156,540,441133469/756022,420382811/1512044,P0/P2,false,pair:P0:P2:NW
157,544,197839595/337146,187959229/674292,P1/P2,false,pair:P1:P2:SE
158,547,10753171/18098,10030905/36196,P0/P2,false,pair:P0:P2:W
159,548,7994809/13532,3788931/13532,P1/P2,false,pair:P1:P2:SE
160,550,93093353/157630,89420319/315260,P0/P2,false,pair:P0:P2:SW
161,556,10725833/17854,30518365/107124,P1/P2,false,pair:P1:P2:NW
162,558,97315619/161818,92320909/323636,P0/P1,false,pair:P0:P1:NW
163,564,65174399/107666,62530185/215332,P0/P2,false,pair:P0:P2:W
164,567,8488789/13958,10406989/35892,P1/P2,false,pair:P1:P2:NE
165,575,213795267/344138,203182437/688276,P1/P2,false,pair:P1:P2:NE
166,583,217989571/344138,207376741/688276,P1/P2,false,pair:P1:P2:SW
167,588,404778575/638258,389499865/1276516,P0/P2,false,pair:P0:P2:SE
168,592,82869609/129118,78953199/258236,P0/P1,false,pair:P0:P1:E
169,593,46971629/73110,313894349/1023540,P1/P2,false,pair:P1:P2:SE
170,598,470618599/726018,149516907/484012,P0/P1,false,pair:P0:P1:NE
171,602,224281027/344138,213406053/688276,P1/P2,false,pair:P1:P2:SE
172,604,140081095/215874,135466721/431748,P0/P2,false,pair:P0:P2:SE
173,606,434800133/668262,419265779/1336524,P0/P1,false,pair:P0:P1:N
174,608,59007221/91782,58601219/183564,P0/P1,false,pair:P0:P1:N
175,610,36216901/55302,57770949/184340,P0/P2,false,pair:P0:P2:S
176,611,273333/418,14988793/47652,P0/P1,false,pair:P0:P1:NW
177,616,21631409/32718,213297683/676172,P0/P1,false,pair:P0:P1:W
178,619,190239029/287046,4934887/15516,P1/P2,false,pair:P1:P2:S
179,621,313005509/472998,100522545/315332,P1/P2,false,pair:P1:P2:S
180,624,518696403/778730,497911093/1557460,P0/P2,false,pair:P0:P2:NW
181,627,745970155/1115322,712604317/2230644,P0/P2,false,pair:P0:P2:NW
182,631,47451239/70338,45093281/140676,P1/P2,false,pair:P1:P2:NW
183,632,304626809/451262,41340713/128932,P0/P1,false,pair:P0:P1:N
184,640,62265747/90890,11855169/36356,P1/P2,false,pair:P1:P2:NW
185,644,188257307/273562,179774349/547124,P0/P2,false,pair:P0:P2:E
186,648,413821427/597386,394012805/1194772,P0/P1,false,pair:P0:P1:SE
187,652,250583601/358286,237236615/716572,P0/P1,false,pair:P0:P1:NE
188,653,124311415/178282,118786581/356564,P1/P2,false,pair:P1:P2:N
189,655,42121371/60266,200609801/602660,P0/P1,false,pair:P0:P1:N
190,658,95131011/135538,90310937/271076,P1/P2,false,pair:P1:P2:N
191,663,212966151/301330,40436533/120532,P0/P2,false,pair:P0:P2:N
192,666,627356185/883838,596474623/1767676,P0/P2,false,pair:P0:P2:NE
193,671,1654353361/2310094,1574030247/4620188,P1/P2,false,pair:P1:P2:N
194,676,354912913/490926,111617885/327284,P1/P2,false,pair:P1:P2:NE
195,677,1465336463/2027122,1385125753/4054244,P0/P1,false,pair:P0:P1:NE
196,680,612732665/839166,571487423/1678332,P1/P2,false,pair:P1:P2:E
197,682,167065519/230066,1430462561/4141188,P0/P1,false,pair:P0:P1:N
198,686,3193728659/4386858,3051599701/8773716,P0/P2,false,pair:P0:P2:NE
199,689,5288275933/7229430,5014404283/14458860,P1/P2,false,pair:P1:P2:S
200,693,1821424051/2502634,1781526325/5005268,P0/P1,false,pair:P0:P1:SE
201,694,2682117387/3666874,2592967453/7333748,P1/P2,false,pair:P1:P2:SE
202,696,1942119545/2632958,1839180863/5265916,P1/P2,false,pair:P1:P2:SE
203,697,2372466213/3215078,2244901427/6430156,P0/P1,false,pair:P0:P1:SE
204,698,107586667/145530,33810047/97020,P1/P2,false,pair:P1:P2:SE
205,703,4937621041/6647310,4684181191/13294620,P0/P1,false,pair:P0:P1:SW
206,707,1162106199/1556066,1103258993/3112132,P1/P2,false,pair:P1:P2:NE
207,714,1444880421/1914598,6913013503/19145980,P0/P2,false,pair:P0:P2:SW
208,720,7176649051/9335322,6848726605/18670644,P0/P2,false,pair:P0:P2:SW
209,723,7358619833/9572990,7047231231/19145980,P0/P2,false,pair:P0:P2:SW
210,730,7801140247/9975522,7456856497/19951044,P0/P2,false,pair:P0:P2:SW
211,733,1942270331/2486746,1880041005/4973492,P0/P2,false,pair:P0:P2:W
212,737,6618772777/8392862,6334304783/16785724,P1/P2,false,pair:P1:P2:NW
213,741,7926969367/9975522,7582685617/19951044,P0/P1,false,pair:P0:P1:SE
214,744,7136781821/8932790,1366673183/3573116,P0/P1,false,pair:P0:P1:SE
215,747,8444978411/10515450,2693915583/7010300,P1/P2,false,pair:P1:P2:NW
216,752,173273663/214018,164708609/428036,P0/P2,false,pair:P0:P2:N
217,756,5415771697/6647310,1719379181/4431540,P0/P2,false,pair:P0:P2:NE
218,761,6343197349/7768550,6080645043/15537100,P1/P2,false,pair:P1:P2:N
219,763,8265910613/10097030,7904853891/20194060,P1/P2,false,pair:P1:P2:N
220,764,704203267/858058,672734501/1716116,P0/P1,false,pair:P0:P1:SE
221,767,2907009923/3535178,2771264485/7070356,P0/P1,false,pair:P0:P1:SE
222,770,3891766917/4727078,3721453395/9454156,P0/P2,false,pair:P0:P2:N
223,773,3912738437/4727078,3738230611/9454156,P0/P2,false,pair:P0:P2:N
224,778,3933709957/4727078,3755007827/9454156,P0/P2,false,pair:P0:P2:N
225,781,3954681477/4727078,3771785043/9454156,P0/P2,false,pair:P0:P2:N
226,783,437036813/521366,416602891/1042732,P0/P2,false,pair:P0:P2:N
227,784,1098884709/1309798,149331125/374228,P0/P1,false,pair:P0:P1:NE
228,787,3847805989/4553190,1210793617/3035460,P1/P2,false,pair:P1:P2:W
229,793,2150794417/2530574,6126904021/15183444,P0/P2,false,pair:P0:P2:S
230,796,10508851739/12359322,3342774319/8239548,P0/P2,false,pair:P0:P2:S
231,797,496340723/582762,2362182473/5827620,P1/P2,false,pair:P1:P2:N
232,799,17766269/20790,118207357/291060,P0/P2,false,pair:P0:P2:SE
233,801,507058561/595950,487677367/1191900,P0/P2,false,pair:P0:P2:SE
234,805,6793404353/7909870,6437997751/15819740,P0/P1,false,pair:P0:P1:SW
235,808,8023898459/9335322,7620478541/18670644,P0/P2,false,pair:P0:P2:SE
236,809,1408481927/1643010,1351219009/3286020,P0/P1,false,pair:P0:P1:W
237,814,3434106453/3971078,3262098627/7942156,P0/P2,false,pair:P0:P2:S
238,816,3015083867/3459610,2823455309/6919220,P0/P2,false,pair:P0:P2:SW
239,818,1994746811/2295386,1889952877/4590772,P0/P2,false,pair:P0:P2:W
240,822,7551357359/8670770,7209860953/17341540,P0/P1,false,pair:P0:P1:NW
241,826,10178927/11634,146020759/349020,P0/P2,false,pair:P0:P2:NW
242,828,6778783045/7712422,6466798099/15424844,P0/P1,false,pair:P0:P1:W
243,829,8835714037/10040902,8408447459/20081804,P0/P2,false,pair:P0:P2:NE
244,833,20903706503/23644418,2835079415/6755548,P1/P2,false,pair:P1:P2:N
245,839,4348795267/4873290,4116800869/9746580,P0/P2,false,pair:P0:P2:W
246,841,10359913607/11548418,9710861761/23096836,P0/P2,false,pair:P0:P2:NW
247,844,14376045941/16088902,13744229987/32177804,P0/P2,false,pair:P0:P2:NW
248,845,34274700215/38174114,32462689553/76348228,P1/P2,false,pair:P1:P2:S
249,851,34610244535/38174114,2975556819/6940748,P1/P2,false,pair:P1:P2:S
250,859,39416399819/43090490,37460861533/86180980,P1/P2,false,pair:P1:P2:W
251,862,29952263729/32416782,9398244845/21611188,P0/P1,false,pair:P0:P1:S
252,865,5278333133/5666582,4904309835/11333164,P0/P2,false,pair:P0:P2:NE
253,872,61427631669/65827270,11654566279/26330908,P1/P2,false,pair:P1:P2:E
254,875,13233285431/14236322,12764550033/28472644,P1/P2,false,pair:P1:P2:SE
255,882,118874053273/125626558,112834021919/251253116,P0/P2,false,pair:P0:P2:E
256,885,12506985585/13165454,11855892871/26330908,P0/P1,false,pair:P0:P1:E
257,897,132080710337/136778222,124720657591/273556444,P1/P2,false,pair:P1:P2:SW
258,901,10123330773/10434182,9543926275/20868364,P0/P1,false,pair:P0:P1:NW
259,902,145380785807/149917298,137689663353/299834596,P0/P2,false,pair:P0:P2:SW
260,908,5571934413/5666582,5172745291/11333164,P0/P2,false,pair:P0:P2:NW
261,911,53806146773/55251590,154522984457/331509540,P1/P2,false,pair:P1:P2:W
262,914,251643132751/256420082,238360650937/512840164,P0/P2,false,pair:P0:P2:NE
263,916,89518500953/91445566,85351961183/182891132,P0/P2,false,pair:P0:P2:NE
264,918,223870338423/227474978,212189963601/454949956,P1/P2,false,pair:P1:P2:N
265,923,151477441243/151694106,46929178863/101129404,P0/P1,false,pair:P0:P1:W
266,924,180253771717/182199718,172134296979/364399436,P0/P2,false,pair:P0:P2:N
267,926,232778829155/234473866,220660539397/468947732,P1/P2,false,pair:P1:P2:E
268,934,96898999809/96753518,92014970743/193507036,P0/P2,false,pair:P0:P2:N
269,937,10525983957/10434182,9913025027/20868364,P0/P2,false,pair:P0:P2:NW
270,941,733505148199/726928322,699890188321/1453856644,P0/P1,false,pair:P0:P1:NW
271,944,1046660578013/1030316534,76158092007/158510236,P0/P2,false,pair:P0:P2:N
272,946,539707148581/533421286,515860246835/1066842572,P0/P2,false,pair:P0:P2:N
273,951,1052029287133/1030316534,994350163387/2060633068,P0/P2,false,pair:P0:P2:N
274,953,1477388115117/1449220438,1409338682731/2898440876,P1/P2,false,pair:P1:P2:NE
275,958,415278525395/404213162,1183569433151/2425278972,P0/P1,false,pair:P0:P1:W
276,960,909100458925/883055446,152174118961/311666628,P1/P2,false,pair:P1:P2:NW
277,968,1270105259729/1224437966,1215024537639/2448875932,P0/P2,false,pair:P0:P2:E
278,973,3774935835905/3605784942,1192811890045/2403856628,P1/P2,false,pair:P1:P2:E
279,976,958264725059/912026058,901866633253/1824052116,P0/P1,false,pair:P0:P1:SE
280,981,28403317051/26896474,26889722221/53792948,P0/P1,false,pair:P0:P1:SE
281,986,257800994647/244202594,247901359217/488405188,P1/P2,false,pair:P1:P2:S
282,988,139256842403/131211018,1458035639927/2886642396,P1/P2,false,pair:P1:P2:S
283,993,1542562684673/1443321198,1466625574519/2886642396,P1/P2,false,pair:P1:P2:S
284,999,2836032008155/2642419994,2703892991437/5284839988,P0/P2,false,pair:P0:P2:SE
285,1001,1509300194545/1400431246,1432029090055/2800862492,P0/P1,false,pair:P0:P1:SW
286,1005,2853211877339/2642419994,2721072860621/5284839988,P0/P2,false,pair:P0:P2:SW
287,1012,4477637197011/4111080362,4264239803669/8222160724,P0/P1,false,pair:P0:P1:E
288,1021,1200850003121/1091327758,1146164255559/2182655516,P0/P2,false,pair:P0:P2:SW
289,1025,139271094009/126024190,1197940609207/2268435420,P1/P2,false,pair:P1:P2:S
290,1028,843768076835/757474314,797588921669/1514948628,P1/P2,false,pair:P1:P2:S
291,1034,1141879431365/1018094502,1079691185299/2036189004,P1/P2,false,pair:P1:P2:W
292,1039,1977714411329/1752424686,624249831101/1168283124,P0/P2,false,pair:P0:P2:SE
293,1047,924932228087/819403042,896939414225/1638806084,P1/P2,false,pair:P1:P2:E
294,1049,530918173591/467402722,509637254705/934805444,P0/P2,false,pair:P0:P2:NW
295,1051,4245126019837/3721908150,449397493891/827090700,P0/P2,false,pair:P0:P2:N
296,1052,1185956749353/1034931358,1117262747663/2069862716,P1/P2,false,pair:P1:P2:E
297,1056,474066761813/413545350,4061757314203/7443816300,P0/P2,false,pair:P0:P2:N
298,1058,2406552433541/2106208806,2320695952339/4212417612,P0/P2,false,pair:P0:P2:NW
299,1060,1126836774863/978356210,5344553174301/9783562100,P0/P2,false,pair:P0:P2:W
300,1066,4313845496573/3721908150,4104706987163/7443816300,P0/P2,false,pair:P0:P2:N
301,1070,13605026215577/11652186302,12853080913439/23304372604,P1/P2,false,pair:P1:P2:N
302,1073,349747676129/299478446,333279017623/598956892,P0/P2,false,pair:P0:P2:W
303,1075,133224957089/113762350,5430452520221/9783562100,P0/P2,false,pair:P0:P2:W
304,1077,12591455402993/10736047246,11943027878407/21472094492,P1/P2,false,pair:P1:P2:SE
305,1081,1546088150745/1312431166,1464052569055/2624862332,P0/P1,false,pair:P0:P1:W
306,1083,2109000655009/1778182190,5903006463877/10669093140,P0/P1,false,pair:P0:P1:NW
307,1084,21209467980623/17969826034,20078033269945/35939652068,P0/P2,false,pair:P0:P2:W
308,1089,1555751827161/1312431166,1470495019999/2624862332,P1/P2,false,pair:P1:P2:W
309,1090,6360012612703/5349850578,1999049395811/3566567052,P0/P1,false,pair:P0:P1:N
310,1095,1566489245401/1312431166,1479084954591/2624862332,P1/P2,false,pair:P1:P2:W
311,1101,39789876855931/33277533658,37848269227053/66555067316,P1/P2,false,pair:P1:P2:N
312,1102,3880365548483/3222218442,157766883491/280192908,P0/P2,false,pair:P0:P2:NW
313,1104,2859540885011/2389706026,2727981175253/4779412052,P0/P1,false,pair:P0:P1:SW
314,1106,6573818925041/5456211086,6165470656007/10912422172,P0/P1,false,pair:P0:P1:SW
315,1109,81051801412481/67372663918,76584980848119/134745327836,P0/P2,false,pair:P0:P2:N
316,1110,67904163562399/56460241746,64254039536105/112920483492,P0/P1,false,pair:P0:P1:SW
317,1115,31211769690587/25823931674,29571444585421/51647863348,P0/P1,false,pair:P0:P1:W
318,1117,40272029978951/33422918018,38536548438785/66845836036,P0/P1,false,pair:P0:P1:W
319,1120,92629733396045/76649892886,88307268476619/153299785772,P1/P2,false,pair:P1:P2:SW
320,1125,156934191097079/129195886370,149252753320401/258391772740,P1/P2,false,pair:P1:P2:S
321,1127,55581647645259/45674794298,22600903559153/39149823684,P0/P2,false,pair:P0:P2:SW
322,1128,28729827122969/23482083262,2448033396029/4269469684,P1/P2,false,pair:P1:P2:SE
323,1135,168119332470497/137024382894,8398984970989/14423619252,P0/P2,false,pair:P0:P2:NW
324,1138,33027633012413/26837249078,31283015725787/53674498156,P0/P2,false,pair:P0:P2:N
325,1144,224750234593999/181580812786,212561819687225/363161625572,P0/P2,false,pair:P0:P2:NE
326,1145,2346862124401/1836448142,10250999508643/18364481420,P0/P1,false,pair:P0:P1:SE
327,1153,4312940582061/3449743702,4069103924587/6899487404,P1/P2,false,pair:P1:P2:E
328,1155,261199637893507/208936865610,49339798054241/83574746244,P0/P2,false,pair:P0:P2:W
329,1158,125087560278217/99689460062,118150552633967/199378920124,P0/P2,false,pair:P0:P2:W
330,1161,144619364446621/115517859958,137819165120763/231035719916,P1/P2,false,pair:P1:P2:NE
331,1164,38323465909353/30357864478,2119573341151/3571513468,P1/P2,false,pair:P1:P2:NE
332,1168,96180284834015/76301302994,13027169596367/21800372284,P0/P2,false,pair:P0:P2:SE
333,1169,7436920810707/5916146602,120979373100645/201148984468,P1/P2,false,pair:P1:P2:NE
334,1173,17860159589557/14205916358,17259121764643/28411832716,P1/P2,false,pair:P1:P2:N
335,1174,111620318438197/87909842886,35084752106721/58606561924,P0/P2,false,pair:P0:P2:E
336,1177,43679653704329/34414809566,41453865058991/68829619132,P0/P1,false,pair:P0:P1:E
337,1178,88515492204535/69567070498,83587912001233/139134140996,P0/P2,false,pair:P0:P2:NE
338,1184,149900768729/116043326,16795653334375/28082484892,P1/P2,false,pair:P1:P2:SE
339,1188,64314364566593/50202601198,61234490490679/100405202396,P1/P2,false,pair:P1:P2:SW
340,1194,65077062800213/50656136582,62500556987779/101312273164,P0/P1,false,pair:P0:P1:E
341,1195,84755322339169/65557487278,401222670270323/655574872780,P1/P2,false,pair:P1:P2:NW
342,1198,17701717493175/13613603234,16612755366673/27227206468,P0/P1,false,pair:P0:P1:SE
343,1199,589679253283885/455698059862,560436734421483/911396119724,P0/P2,false,pair:P0:P2:N
344,1201,306451773393085/237880408118,294632648554715/475760816236,P0/P1,false,pair:P0:P1:SE
345,1202,529281261967483/408347801050,501664141709357/816695602100,P0/P2,false,pair:P0:P2:N
346,1204,1278046099738939/984294758490,1210767599464813/1968589516980,P0/P1,false,pair:P0:P1:SE
347,1212,931906496558053/706610559846,875792251883635/1413221119692,P1/P2,false,pair:P1:P2:W
348,1215,21104762845933/16125696214,20401806228779/32251392428,P0/P2,false,pair:P0:P2:E
349,1217,1672698153119219/1266777692010,1585866032849653/2533555384020,P1/P2,false,pair:P1:P2:SW
350,1219,1166183844816827/879760982874,1096222683358957/1759521965748,P0/P2,false,pair:P0:P2:E
351,1224,360042788171603/271585726122,113620681111431/181057150748,P0/P1,false,pair:P0:P1:NE
352,1229,1084526411025913/814757178366,1026984176513983/1629514356732,P0/P1,false,pair:P0:P1:NW
353,1233,146860774010411/109917853562,695810428168433/1099178535620,P0/P2,false,pair:P0:P2:S
354,1234,372594851536135/280083566082,357235913738561/560167132164,P1/P2,false,pair:P1:P2:E
355,1240,101143906627583/75336752274,288237021190043/452020513644,P0/P2,false,pair:P0:P2:S
356,1241,2043853728989741/1518968370774,644430806791161/1012645580516,P0/P1,false,pair:P0:P1:W
357,1244,1707332769394163/1266777692010,539250623351719/844518461340,P1/P2,false,pair:P1:P2:SE
358,1248,961043554694117/706610559846,300360339774161/471073706564,P0/P2,false,pair:P0:P2:W
