# REPHEX current computed pattern
# axiom=F level=5 cells=15841
# source=F: F@e; F -> F + {B_i@g_i : i=0..5}
# q r state orientation colour_index dark_cap leaf_tag
7 -66 G 3 5 0 P
8 -66 0 4 0 0 N
9 -66 G 3 4 0 T
10 -66 G 1 4 0 T
11 -66 1 2 0 0 N
12 -66 G 3 3 0 T
13 -66 1 1 0 0 N
14 -66 G 3 2 0 P
15 -66 G 1 4 0 P
16 -66 1 2 0 0 N
17 -66 G 3 3 0 P
18 -66 G 1 2 0 P
19 -66 0 5 0 0 N
20 -66 G 3 5 0 P
21 -66 0 4 0 0 N
22 -66 G 3 4 0 U
23 -66 G 1 4 0 U
24 -66 1 2 0 0 N
25 -66 G 3 3 0 U
34 -66 1 1 0 0 N
35 -66 G 3 2 0 U
36 -66 G 1 4 0 U
37 -66 1 2 0 0 N
38 -66 G 3 3 0 U
44 -66 G 1 4 0 U
45 -66 1 2 0 0 N
46 -66 G 3 3 0 U
60 -66 G 1 2 0 U
61 -66 0 5 0 0 N
62 -66 G 3 5 0 P
63 -66 0 4 0 0 N
64 -66 G 3 4 0 T
65 -66 G 1 4 0 T
66 -66 1 2 0 0 N
67 -66 G 3 3 0 T
68 -66 1 1 0 0 N
69 -66 G 3 2 0 P
70 -66 G 1 4 0 P
71 -66 1 2 0 0 N
72 -66 G 3 3 0 P
73 -66 G 1 2 0 P
74 -66 0 5 0 0 N
75 -66 G 3 5 0 P
76 -66 0 4 0 0 N
77 -66 G 3 4 0 U
78 -66 G 1 4 0 U
79 -66 1 2 0 0 N
80 -66 G 3 3 0 U
-9 -65 G 0 3 0 U
-8 -65 1 5 0 0 N
-7 -65 G 4 4 0 P
-6 -65 G 0 2 0 P
-5 -65 1 4 0 0 N
-4 -65 G 0 3 0 T
-3 -65 1 5 0 0 N
-2 -65 G 4 4 0 T
-1 -65 G 0 4 0 T
0 -65 0 1 0 0 N
1 -65 G 0 5 0 T
2 -65 0 2 0 0 N
3 -65 G 4 2 0 P
4 -65 G 0 3 0 P
5 -65 1 5 0 0 N
6 -65 G 4 4 0 P
7 -65 G 0 2 0 P
8 -65 1 4 0 0 N
9 -65 G 0 5 0 T
10 -65 0 2 0 0 N
11 -65 G 4 2 0 T
12 -65 G 0 4 0 T
13 -65 0 1 0 0 N
14 -65 G 0 5 0 P
15 -65 0 2 0 0 N
16 -65 G 4 2 0 P
17 -65 G 0 3 0 P
18 -65 1 5 0 0 N
19 -65 G 4 4 0 P
20 -65 G 0 2 0 P
21 -65 1 4 0 0 N
22 -65 G 0 5 0 U
23 -65 0 2 0 0 N
24 -65 G 4 2 0 U
33 -65 G 0 4 0 U
34 -65 0 1 0 0 N
35 -65 G 0 5 0 U
36 -65 0 2 0 0 N
37 -65 G 4 2 0 U
43 -65 G 0 5 0 U
44 -65 0 2 0 0 N
45 -65 G 4 2 0 U
59 -65 G 0 3 0 U
60 -65 1 5 0 0 N
61 -65 G 4 4 0 P
62 -65 G 0 2 0 P
63 -65 1 4 0 0 N
64 -65 G 0 5 0 T
65 -65 0 2 0 0 N
66 -65 G 4 2 0 T
67 -65 G 0 4 0 T
68 -65 0 1 0 0 N
69 -65 G 0 5 0 P
70 -65 0 2 0 0 N
71 -65 G 4 2 0 P
72 -65 G 0 3 0 P
73 -65 1 5 0 0 N
74 -65 G 4 4 0 P
75 -65 G 0 2 0 P
76 -65 1 4 0 0 N
77 -65 G 0 5 0 U
78 -65 0 2 0 0 N
79 -65 G 4 2 0 U
-9 -64 C 5 1 1 N
-8 -64 C 1 1 1 N
-7 -64 G 2 3 0 P
-6 -64 G 5 3 0 P
-5 -64 C 4 1 1 N
-4 -64 B 5 1 0 N
-3 -64 G 1 5 0 T
-2 -64 G 2 4 0 T
-1 -64 G 5 5 0 T
0 -64 B 1 2 0 N
1 -64 B 2 6 0 N
2 -64 G 1 5 0 P
3 -64 G 2 4 0 P
4 -64 C 5 1 1 N
5 -64 C 1 1 1 N
6 -64 G 2 3 0 P
7 -64 G 5 3 0 P
8 -64 C 4 1 1 N
9 -64 B 2 2 0 N
10 -64 G 1 5 0 T
11 -64 G 2 4 0 T
12 -64 G 5 5 0 T
13 -64 B 1 2 0 N
14 -64 B 2 6 0 N
15 -64 G 1 5 0 P
16 -64 G 2 4 0 P
17 -64 C 5 1 1 N
18 -64 C 1 1 1 N
19 -64 G 2 3 0 P
20 -64 G 5 3 0 P
21 -64 C 4 1 1 N
22 -64 B 2 2 0 N
23 -64 G 1 5 0 U
24 -64 G 2 4 0 U
33 -64 G 5 5 0 U
34 -64 B 1 2 0 N
35 -64 B 2 6 0 N
36 -64 G 1 5 0 U
37 -64 G 2 4 0 U
39 -64 C 1 1 1 N
40 -64 G 2 3 0 U
43 -64 B 2 2 0 N
44 -64 G 1 5 0 U
45 -64 G 2 4 0 U
59 -64 C 5 1 1 N
60 -64 C 1 1 1 N
61 -64 G 2 3 0 P
62 -64 G 5 3 0 P
63 -64 C 4 1 1 N
64 -64 B 2 2 0 N
65 -64 G 1 5 0 T
66 -64 G 2 4 0 T
67 -64 G 5 5 0 T
68 -64 B 1 2 0 N
69 -64 B 2 6 0 N
70 -64 G 1 5 0 P
71 -64 G 2 4 0 P
72 -64 C 5 1 1 N
73 -64 C 1 1 1 N
74 -64 G 2 3 0 P
75 -64 G 5 3 0 P
76 -64 C 4 1 1 N
77 -64 B 2 2 0 N
78 -64 G 1 5 0 U
79 -64 G 2 4 0 U
-8 -63 1 1 0 0 N
-7 -63 G 3 2 0 P
-6 -63 G 1 3 0 P
-5 -63 0 5 0 0 N
-4 -63 B 3 8 0 N
-3 -63 0 3 0 0 N
-2 -63 1 3 0 0 N
-1 -63 C 3 1 1 N
0 -63 1 1 1 0 N
1 -63 B 3 5 0 N
2 -63 0 3 0 0 N
3 -63 1 3 0 0 N
4 -63 C 3 1 1 N
5 -63 1 1 0 0 N
6 -63 G 3 2 0 P
7 -63 G 1 9 0 P
8 -63 1 2 1 0 N
9 -63 B 3 6 0 N
10 -63 0 3 0 0 N
11 -63 1 3 0 0 N
12 -63 C 3 1 1 N
13 -63 1 1 1 0 N
14 -63 B 3 5 0 N
15 -63 0 3 0 0 N
16 -63 1 3 0 0 N
17 -63 C 3 1 1 N
18 -63 1 1 0 0 N
19 -63 G 3 2 0 P
20 -63 G 1 9 0 P
21 -63 1 2 1 0 N
22 -63 B 3 6 0 N
23 -63 0 3 0 0 N
24 -63 1 3 0 0 N
25 -63 C 3 1 1 N
34 -63 1 1 1 0 N
35 -63 B 3 5 0 N
36 -63 0 3 0 0 N
37 -63 1 3 0 0 N
38 -63 C 3 1 1 N
39 -63 1 1 0 0 N
40 -63 G 3 2 0 U
41 -63 G 1 9 0 U
42 -63 1 2 1 0 N
43 -63 B 3 6 0 N
44 -63 0 3 0 0 N
45 -63 1 3 0 0 N
46 -63 C 3 1 1 N
60 -63 1 1 0 0 N
61 -63 G 3 2 0 P
62 -63 G 1 9 0 P
63 -63 1 2 1 0 N
64 -63 B 3 6 0 N
65 -63 0 3 0 0 N
66 -63 1 3 0 0 N
67 -63 C 3 1 1 N
68 -63 1 1 1 0 N
69 -63 B 3 5 0 N
70 -63 0 3 0 0 N
71 -63 1 3 0 0 N
72 -63 C 3 1 1 N
73 -63 1 1 0 0 N
74 -63 G 3 2 0 P
75 -63 G 1 9 0 P
76 -63 1 2 1 0 N
77 -63 B 3 6 0 N
78 -63 0 3 0 0 N
79 -63 1 3 0 0 N
80 -63 C 3 1 1 N
-9 -62 G 0 4 0 U
-8 -62 0 1 0 0 N
-7 -62 G 0 4 0 P
-6 -62 1 5 0 0 N
-5 -62 B 4 7 0 N
-4 -62 G 2 5 0 P
-3 -62 G 5 2 0 P
-2 -62 G 4 3 0 P
-1 -62 G 0 9 0 P
0 -62 0 1 1 0 N
1 -62 G 2 4 0 P
2 -62 G 5 2 0 P
3 -62 G 4 3 0 P
4 -62 G 0 4 0 P
5 -62 0 1 0 0 N
6 -62 G 0 10 0 P
7 -62 0 2 1 0 N
8 -62 B 4 5 0 N
9 -62 G 2 5 0 P
10 -62 G 5 2 0 P
11 -62 G 4 3 0 P
12 -62 G 0 9 0 P
13 -62 0 1 1 0 N
14 -62 G 2 4 0 P
15 -62 G 5 2 0 P
16 -62 G 4 3 0 P
17 -62 G 0 4 0 P
18 -62 0 1 0 0 N
19 -62 G 0 10 0 P
20 -62 0 2 1 0 N
21 -62 B 4 5 0 N
22 -62 G 2 5 0 U
23 -62 G 5 2 0 U
24 -62 G 4 3 0 U
33 -62 G 0 9 0 U
34 -62 0 1 1 0 N
35 -62 G 2 4 0 P
36 -62 G 5 2 0 P
37 -62 G 4 3 0 P
38 -62 G 0 4 0 P
39 -62 0 1 0 0 N
40 -62 G 0 10 0 U
41 -62 0 2 1 0 N
42 -62 B 4 5 0 N
43 -62 G 2 5 0 U
44 -62 G 5 2 0 U
45 -62 G 4 3 0 U
59 -62 G 0 4 0 U
60 -62 0 1 0 0 N
61 -62 G 0 10 0 P
62 -62 0 2 1 0 N
63 -62 B 4 5 0 N
64 -62 G 2 5 0 P
65 -62 G 5 2 0 P
66 -62 G 4 3 0 P
67 -62 G 0 9 0 P
68 -62 0 1 1 0 N
69 -62 G 2 4 0 P
70 -62 G 5 2 0 P
71 -62 G 4 3 0 P
72 -62 G 0 4 0 P
73 -62 0 1 0 0 N
74 -62 G 0 10 0 P
75 -62 0 2 1 0 N
76 -62 B 4 5 0 N
77 -62 G 2 5 0 U
78 -62 G 5 2 0 U
79 -62 G 4 3 0 U
-11 -61 G 1 3 0 U
-10 -61 G 2 2 0 U
-9 -61 G 5 5 0 U
-8 -61 B 1 5 0 N
-7 -61 0 5 1 0 N
-6 -61 G 3 10 0 U
-5 -61 0 4 0 0 N
-4 -61 G 3 4 0 P
-3 -61 G 1 3 0 P
-2 -61 G 2 2 0 P
-1 -61 G 5 10 0 P
0 -61 1 1 0 0 N
1 -61 G 3 3 0 P
2 -61 G 1 3 0 P
3 -61 G 2 2 0 P
4 -61 G 5 5 0 P
5 -61 B 1 7 0 N
6 -61 1 2 0 0 N
7 -61 G 3 4 0 P
8 -61 0 4 0 0 N
9 -61 G 3 4 0 P
10 -61 G 1 3 0 P
11 -61 G 2 2 0 P
12 -61 G 5 10 0 P
13 -61 1 1 0 0 N
14 -61 G 3 3 0 P
15 -61 G 1 3 0 P
16 -61 G 2 2 0 P
17 -61 G 5 5 0 P
18 -61 B 1 7 0 N
19 -61 1 2 0 0 N
20 -61 G 3 4 0 P
21 -61 0 4 0 0 N
22 -61 G 3 4 0 U
31 -61 G 1 3 0 U
32 -61 G 2 2 0 U
33 -61 G 5 10 0 U
34 -61 1 1 0 0 N
35 -61 G 3 3 0 P
36 -61 G 1 3 0 P
37 -61 G 2 2 0 P
38 -61 G 5 5 0 P
39 -61 B 1 7 0 N
40 -61 1 2 0 0 N
41 -61 G 3 4 0 P
42 -61 0 4 0 0 N
43 -61 G 3 4 0 U
57 -61 G 1 3 0 U
58 -61 G 2 2 0 U
59 -61 G 5 5 0 U
60 -61 B 1 7 0 N
61 -61 1 2 0 0 N
62 -61 G 3 4 0 P
63 -61 0 4 0 0 N
64 -61 G 3 4 0 P
65 -61 G 1 3 0 P
66 -61 G 2 2 0 P
67 -61 G 5 10 0 P
68 -61 1 1 0 0 N
69 -61 G 3 3 0 P
70 -61 G 1 3 0 P
71 -61 G 2 2 0 P
72 -61 G 5 5 0 P
73 -61 B 1 7 0 N
74 -61 1 2 0 0 N
75 -61 G 3 4 0 P
76 -61 0 4 0 0 N
77 -61 G 3 4 0 U
-12 -60 C 0 1 1 N
-11 -60 1 0 0 0 N
-10 -60 0 0 0 0 N
-9 -60 B 0 6 0 N
-8 -60 1 5 1 0 N
-7 -60 G 4 9 0 U
-6 -60 G 0 2 0 U
-5 -60 1 4 0 0 N
-4 -60 C 0 1 1 N
-3 -60 1 0 0 0 N
-2 -60 0 0 0 0 N
-1 -60 B 0 7 0 N
0 -60 0 1 0 0 N
1 -60 C 0 1 1 N
2 -60 1 0 0 0 N
3 -60 0 0 0 0 N
4 -60 B 0 8 0 N
5 -60 0 2 0 0 N
6 -60 G 4 3 0 P
7 -60 G 0 2 0 P
8 -60 1 4 0 0 N
9 -60 C 0 1 1 N
10 -60 1 0 0 0 N
11 -60 0 0 0 0 N
12 -60 B 0 7 0 N
13 -60 0 1 0 0 N
14 -60 C 0 1 1 N
15 -60 1 0 0 0 N
16 -60 0 0 0 0 N
17 -60 B 0 8 0 N
18 -60 0 2 0 0 N
19 -60 G 4 3 0 P
20 -60 G 0 2 0 P
21 -60 1 4 0 0 N
30 -60 C 0 1 1 N
31 -60 1 0 0 0 N
32 -60 0 0 0 0 N
33 -60 B 0 7 0 N
34 -60 0 1 0 0 N
35 -60 C 0 1 1 N
36 -60 1 0 0 0 N
37 -60 0 0 0 0 N
38 -60 B 0 8 0 N
39 -60 0 2 0 0 N
40 -60 G 4 3 0 P
41 -60 G 0 2 0 P
42 -60 1 4 0 0 N
56 -60 C 0 1 1 N
57 -60 1 0 0 0 N
58 -60 0 0 0 0 N
59 -60 B 0 8 0 N
60 -60 0 2 0 0 N
61 -60 G 4 3 0 P
62 -60 G 0 2 0 P
63 -60 1 4 0 0 N
64 -60 C 0 1 1 N
65 -60 1 0 0 0 N
66 -60 0 0 0 0 N
67 -60 B 0 7 0 N
68 -60 0 1 0 0 N
69 -60 C 0 1 1 N
70 -60 1 0 0 0 N
71 -60 0 0 0 0 N
72 -60 B 0 8 0 N
73 -60 0 2 0 0 N
74 -60 G 4 3 0 P
75 -60 G 0 2 0 P
76 -60 1 4 0 0 N
-11 -59 G 5 4 0 U
-10 -59 G 4 5 0 U
-9 -59 B 5 2 0 N
-6 -59 G 5 3 0 U
-5 -59 C 4 1 1 N
-3 -59 G 5 4 0 U
-2 -59 G 4 5 0 U
-1 -59 B 5 8 0 N
0 -59 B 1 1 0 N
1 -59 G 2 3 0 T
2 -59 G 5 4 0 T
3 -59 G 4 5 0 T
4 -59 B 2 1 0 N
5 -59 C 1 1 1 N
6 -59 G 2 3 0 P
7 -59 G 5 3 0 P
8 -59 C 4 1 1 N
9 -59 C 2 1 1 N
10 -59 G 5 4 0 P
11 -59 G 4 5 0 P
12 -59 B 5 8 0 N
13 -59 B 1 1 0 N
14 -59 G 2 3 0 T
15 -59 G 5 4 0 T
16 -59 G 4 5 0 T
17 -59 B 2 1 0 N
18 -59 C 1 1 1 N
19 -59 G 2 3 0 P
20 -59 G 5 3 0 P
21 -59 C 4 1 1 N
22 -59 C 2 1 1 N
26 -59 C 1 1 1 N
27 -59 G 2 3 0 U
30 -59 C 2 1 1 N
31 -59 G 5 4 0 P
32 -59 G 4 5 0 P
33 -59 B 5 8 0 N
34 -59 B 1 1 0 N
35 -59 G 2 3 0 T
36 -59 G 5 4 0 T
37 -59 G 4 5 0 T
38 -59 B 2 1 0 N
39 -59 C 1 1 1 N
40 -59 G 2 3 0 P
41 -59 G 5 3 0 P
42 -59 C 4 1 1 N
43 -59 C 2 1 1 N
47 -59 C 1 1 1 N
48 -59 G 2 3 0 U
51 -59 C 2 1 1 N
57 -59 G 5 4 0 U
58 -59 G 4 5 0 U
59 -59 B 2 1 0 N
60 -59 C 1 1 1 N
61 -59 G 2 3 0 P
62 -59 G 5 3 0 P
63 -59 C 4 1 1 N
64 -59 C 2 1 1 N
65 -59 G 5 4 0 P
66 -59 G 4 5 0 P
67 -59 B 5 8 0 N
68 -59 B 1 1 0 N
69 -59 G 2 3 0 T
70 -59 G 5 4 0 T
71 -59 G 4 5 0 T
72 -59 B 2 1 0 N
73 -59 C 1 1 1 N
74 -59 G 2 3 0 P
75 -59 G 5 3 0 P
76 -59 C 4 1 1 N
77 -59 C 2 1 1 N
81 -59 C 1 1 1 N
82 -59 G 2 3 0 U
85 -59 C 2 1 1 N
-11 -58 G 1 2 0 U
-10 -58 0 5 0 0 N
-9 -58 G 3 5 0 U
-3 -58 G 1 2 0 U
-2 -58 0 5 0 0 N
-1 -58 G 3 5 0 U
0 -58 1 1 0 0 N
1 -58 G 3 2 0 T
2 -58 G 1 4 0 T
3 -58 1 2 0 0 N
4 -58 G 3 3 0 T
5 -58 1 1 0 0 N
6 -58 G 3 2 0 P
7 -58 G 1 4 0 P
8 -58 1 2 0 0 N
9 -58 G 3 3 0 P
10 -58 G 1 2 0 P
11 -58 0 5 0 0 N
12 -58 G 3 5 0 T
13 -58 1 1 0 0 N
14 -58 G 3 2 0 T
15 -58 G 1 4 0 T
16 -58 1 2 0 0 N
17 -58 G 3 3 0 T
18 -58 1 1 0 0 N
19 -58 G 3 2 0 P
20 -58 G 1 4 0 P
21 -58 1 2 0 0 N
22 -58 G 3 3 0 U
26 -58 1 1 0 0 N
27 -58 G 3 2 0 U
28 -58 G 1 4 0 U
29 -58 1 2 0 0 N
30 -58 G 3 3 0 P
31 -58 G 1 2 0 P
32 -58 0 5 0 0 N
33 -58 G 3 5 0 T
34 -58 1 1 0 0 N
35 -58 G 3 2 0 T
36 -58 G 1 4 0 T
37 -58 1 2 0 0 N
38 -58 G 3 3 0 T
39 -58 1 1 0 0 N
40 -58 G 3 2 0 P
41 -58 G 1 4 0 P
42 -58 1 2 0 0 N
43 -58 G 3 3 0 U
47 -58 1 1 0 0 N
48 -58 G 3 2 0 U
49 -58 G 1 4 0 U
50 -58 1 2 0 0 N
51 -58 G 3 3 0 U
57 -58 G 1 4 0 U
58 -58 1 2 0 0 N
59 -58 G 3 3 0 T
60 -58 1 1 0 0 N
61 -58 G 3 2 0 P
62 -58 G 1 4 0 P
63 -58 1 2 0 0 N
64 -58 G 3 3 0 P
65 -58 G 1 2 0 P
66 -58 0 5 0 0 N
67 -58 G 3 5 0 T
68 -58 1 1 0 0 N
69 -58 G 3 2 0 T
70 -58 G 1 4 0 T
71 -58 1 2 0 0 N
72 -58 G 3 3 0 T
73 -58 1 1 0 0 N
74 -58 G 3 2 0 P
75 -58 G 1 4 0 P
76 -58 1 2 0 0 N
77 -58 G 3 3 0 U
81 -58 1 1 0 0 N
82 -58 G 3 2 0 U
83 -58 G 1 4 0 U
84 -58 1 2 0 0 N
85 -58 G 3 3 0 U
-12 -57 G 0 3 0 U
-11 -57 1 5 0 0 N
-10 -57 G 4 4 0 U
-4 -57 G 0 3 0 U
-3 -57 1 5 0 0 N
-2 -57 G 4 4 0 U
-1 -57 G 0 4 0 U
0 -57 0 1 0 0 N
1 -57 G 0 5 0 T
2 -57 0 2 0 0 N
3 -57 G 4 2 0 T
4 -57 G 0 4 0 T
5 -57 0 1 0 0 N
6 -57 G 0 5 0 P
7 -57 0 2 0 0 N
8 -57 G 4 2 0 P
9 -57 G 0 3 0 P
10 -57 1 5 0 0 N
11 -57 G 4 4 0 T
12 -57 G 0 4 0 T
13 -57 0 1 0 0 N
14 -57 G 0 5 0 T
15 -57 0 2 0 0 N
16 -57 G 4 2 0 T
17 -57 G 0 4 0 T
18 -57 0 1 0 0 N
19 -57 G 0 5 0 P
20 -57 0 2 0 0 N
21 -57 G 4 2 0 U
25 -57 G 0 4 0 U
26 -57 0 1 0 0 N
27 -57 G 0 5 0 U
28 -57 0 2 0 0 N
29 -57 G 4 2 0 P
30 -57 G 0 3 0 P
31 -57 1 5 0 0 N
32 -57 G 4 4 0 T
33 -57 G 0 4 0 T
34 -57 0 1 0 0 N
35 -57 G 0 5 0 T
36 -57 0 2 0 0 N
37 -57 G 4 2 0 T
38 -57 G 0 4 0 T
39 -57 0 1 0 0 N
40 -57 G 0 5 0 P
41 -57 0 2 0 0 N
42 -57 G 4 2 0 U
46 -57 G 0 4 0 U
47 -57 0 1 0 0 N
48 -57 G 0 5 0 U
49 -57 0 2 0 0 N
50 -57 G 4 2 0 U
56 -57 G 0 5 0 U
57 -57 0 2 0 0 N
58 -57 G 4 2 0 T
59 -57 G 0 4 0 T
60 -57 0 1 0 0 N
61 -57 G 0 5 0 P
62 -57 0 2 0 0 N
63 -57 G 4 2 0 P
64 -57 G 0 3 0 P
65 -57 1 5 0 0 N
66 -57 G 4 4 0 T
67 -57 G 0 4 0 T
68 -57 0 1 0 0 N
69 -57 G 0 5 0 T
70 -57 0 2 0 0 N
71 -57 G 4 2 0 T
72 -57 G 0 4 0 T
73 -57 0 1 0 0 N
74 -57 G 0 5 0 P
75 -57 0 2 0 0 N
76 -57 G 4 2 0 U
80 -57 G 0 4 0 U
81 -57 0 1 0 0 N
82 -57 G 0 5 0 U
83 -57 0 2 0 0 N
84 -57 G 4 2 0 U
-12 -56 C 5 1 1 N
-4 -56 C 5 1 1 N
-1 -56 G 5 5 0 U
0 -56 B 1 2 0 N
1 -56 B 2 6 0 N
2 -56 G 1 5 0 T
3 -56 G 2 4 0 T
4 -56 G 5 5 0 T
5 -56 B 1 8 0 N
6 -56 B 2 7 0 N
7 -56 G 1 10 0 P
8 -56 G 2 9 0 P
9 -56 C 5 1 1 N
10 -56 G 1 5 0 T
11 -56 G 2 4 0 T
12 -56 G 5 5 0 T
13 -56 B 1 8 0 N
14 -56 B 2 7 0 N
15 -56 G 1 10 0 T
16 -56 G 2 9 0 T
17 -56 G 5 5 0 T
18 -56 B 1 8 0 N
19 -56 B 2 7 0 N
20 -56 G 1 10 0 U
21 -56 G 2 9 0 U
23 -56 G 1 5 0 U
24 -56 G 2 4 0 U
25 -56 G 5 5 0 U
26 -56 B 1 8 0 N
27 -56 B 2 7 0 N
28 -56 G 1 10 0 P
29 -56 G 2 9 0 P
30 -56 C 5 1 1 N
31 -56 G 1 5 0 T
32 -56 G 2 4 0 T
33 -56 G 5 5 0 T
34 -56 B 1 2 0 N
35 -56 B 2 6 0 N
36 -56 G 1 5 0 T
37 -56 G 2 4 0 T
38 -56 G 5 5 0 T
39 -56 B 1 8 0 N
40 -56 B 2 7 0 N
41 -56 G 1 10 0 U
42 -56 G 2 9 0 U
44 -56 G 1 5 0 U
45 -56 G 2 4 0 U
46 -56 G 5 5 0 U
47 -56 B 1 2 0 N
48 -56 B 2 6 0 N
49 -56 G 1 5 0 U
50 -56 G 2 4 0 U
52 -56 C 1 1 1 N
53 -56 G 2 3 0 U
56 -56 B 2 2 0 N
57 -56 G 1 5 0 T
58 -56 G 2 4 0 T
59 -56 G 5 5 0 T
60 -56 B 1 8 0 N
61 -56 B 2 7 0 N
62 -56 G 1 10 0 P
63 -56 G 2 9 0 P
64 -56 C 5 1 1 N
65 -56 G 1 5 0 T
66 -56 G 2 4 0 T
67 -56 G 5 5 0 T
68 -56 B 1 8 0 N
69 -56 B 2 7 0 N
70 -56 G 1 10 0 T
71 -56 G 2 9 0 T
72 -56 G 5 5 0 T
73 -56 B 1 8 0 N
74 -56 B 2 7 0 N
75 -56 G 1 10 0 U
76 -56 G 2 9 0 U
78 -56 G 1 5 0 U
79 -56 G 2 4 0 U
80 -56 G 5 5 0 U
81 -56 B 1 8 0 N
82 -56 B 2 7 0 N
83 -56 G 1 10 0 U
84 -56 G 2 9 0 U
86 -56 G 1 5 0 U
87 -56 G 2 4 0 U
0 -55 1 1 1 0 N
1 -55 B 3 5 0 N
2 -55 0 3 0 0 N
3 -55 1 3 0 0 N
4 -55 B 3 1 0 N
5 -55 0 3 0 0 N
6 -55 1 3 0 0 N
7 -55 0 3 1 0 N
8 -55 1 3 1 0 N
9 -55 B 3 2 0 N
10 -55 0 3 0 0 N
11 -55 1 3 0 0 N
12 -55 B 3 1 0 N
13 -55 0 3 0 0 N
14 -55 1 3 0 0 N
15 -55 0 3 1 0 N
16 -55 1 3 1 0 N
17 -55 B 3 2 0 N
18 -55 0 3 0 0 N
19 -55 1 3 0 0 N
20 -55 0 3 1 0 N
21 -55 1 3 1 0 N
22 -55 B 3 2 0 N
23 -55 0 3 0 0 N
24 -55 1 3 0 0 N
25 -55 B 3 1 0 N
26 -55 0 3 0 0 N
27 -55 1 3 0 0 N
28 -55 0 3 1 0 N
29 -55 1 3 1 0 N
30 -55 B 3 2 0 N
31 -55 0 3 0 0 N
32 -55 1 3 0 0 N
33 -55 C 3 1 1 N
34 -55 1 1 1 0 N
35 -55 B 3 5 0 N
36 -55 0 3 0 0 N
37 -55 1 3 0 0 N
38 -55 B 3 1 0 N
39 -55 0 3 0 0 N
40 -55 1 3 0 0 N
41 -55 0 3 1 0 N
42 -55 1 3 1 0 N
43 -55 B 3 2 0 N
44 -55 0 3 0 0 N
45 -55 1 3 0 0 N
46 -55 C 3 1 1 N
47 -55 1 1 1 0 N
48 -55 B 3 5 0 N
49 -55 0 3 0 0 N
50 -55 1 3 0 0 N
51 -55 C 3 1 1 N
52 -55 1 1 0 0 N
53 -55 G 3 2 0 U
54 -55 G 1 9 0 U
55 -55 1 2 1 0 N
56 -55 B 3 6 0 N
57 -55 0 3 0 0 N
58 -55 1 3 0 0 N
59 -55 B 3 1 0 N
60 -55 0 3 0 0 N
61 -55 1 3 0 0 N
62 -55 0 3 1 0 N
63 -55 1 3 1 0 N
64 -55 B 3 2 0 N
65 -55 0 3 0 0 N
66 -55 1 3 0 0 N
67 -55 B 3 1 0 N
68 -55 0 3 0 0 N
69 -55 1 3 0 0 N
70 -55 0 3 1 0 N
71 -55 1 3 1 0 N
72 -55 B 3 2 0 N
73 -55 0 3 0 0 N
74 -55 1 3 0 0 N
75 -55 0 3 1 0 N
76 -55 1 3 1 0 N
77 -55 B 3 2 0 N
78 -55 0 3 0 0 N
79 -55 1 3 0 0 N
80 -55 B 3 1 0 N
81 -55 0 3 0 0 N
82 -55 1 3 0 0 N
83 -55 0 3 1 0 N
84 -55 1 3 1 0 N
85 -55 B 3 2 0 N
86 -55 0 3 0 0 N
87 -55 1 3 0 0 N
88 -55 C 3 1 1 N
-1 -54 G 0 9 0 U
0 -54 0 1 1 0 N
1 -54 G 2 4 0 T
2 -54 G 5 2 0 T
3 -54 G 4 3 0 T
4 -54 C 2 1 1 N
5 -54 G 5 3 0 P
6 -54 G 4 4 0 P
7 -54 B 5 5 0 N
8 -54 B 4 6 0 N
9 -54 G 2 5 0 T
10 -54 G 5 2 0 T
11 -54 G 4 3 0 T
12 -54 C 2 1 1 N
13 -54 G 5 3 0 P
14 -54 G 4 4 0 P
15 -54 B 5 5 0 N
16 -54 B 4 6 0 N
17 -54 G 2 5 0 T
18 -54 G 5 3 0 T
19 -54 G 4 4 0 T
20 -54 B 5 5 0 N
21 -54 B 4 6 0 N
22 -54 G 2 5 0 T
23 -54 G 5 2 0 T
24 -54 G 4 3 0 T
25 -54 C 2 1 1 N
26 -54 G 5 3 0 P
27 -54 G 4 4 0 P
28 -54 B 5 5 0 N
29 -54 B 4 6 0 N
30 -54 G 2 5 0 P
31 -54 G 5 2 0 P
32 -54 G 4 3 0 P
33 -54 G 0 9 0 P
34 -54 0 1 1 0 N
35 -54 G 2 4 0 T
36 -54 G 5 2 0 T
37 -54 G 4 3 0 T
38 -54 C 2 1 1 N
39 -54 G 5 3 0 P
40 -54 G 4 4 0 P
41 -54 B 5 5 0 N
42 -54 B 4 6 0 N
43 -54 G 2 5 0 P
44 -54 G 5 2 0 P
45 -54 G 4 3 0 P
46 -54 G 0 9 0 P
47 -54 0 1 1 0 N
48 -54 G 2 4 0 P
49 -54 G 5 2 0 P
50 -54 G 4 3 0 P
51 -54 G 0 4 0 P
52 -54 0 1 0 0 N
53 -54 G 0 10 0 U
54 -54 0 2 1 0 N
55 -54 B 4 5 0 N
56 -54 G 2 5 0 T
57 -54 G 5 2 0 T
58 -54 G 4 3 0 T
59 -54 C 2 1 1 N
60 -54 G 5 3 0 P
61 -54 G 4 4 0 P
62 -54 B 5 5 0 N
63 -54 B 4 6 0 N
64 -54 G 2 5 0 T
65 -54 G 5 2 0 T
66 -54 G 4 3 0 T
67 -54 C 2 1 1 N
68 -54 G 5 3 0 P
69 -54 G 4 4 0 P
