bit_index,row_id,keep_mask,output
581,9,5,D0.3
583,9,7,D0.3
584,9,8,D0.2
585,9,9,D0.5
586,9,10,D0.2
587,9,11,D0.2
588,9,12,D0.2
589,9,13,D0.2
590,9,14,D0.2
591,9,15,D0.2
593,9,17,D0.5
595,9,19,D0.4
597,9,21,D0.1
599,9,23,D0.1
600,9,24,D0.1
601,9,25,D0.5
602,9,26,D0.1
603,9,27,D0.4
604,9,28,D0.1
605,9,29,D0.1
606,9,30,D0.1
607,9,31,D0.1
611,9,35,D0.4
613,9,37,D0.3
615,9,39,D0.3
616,9,40,D0.0
617,9,41,D0.5
618,9,42,D0.4
619,9,43,D0.4
620,9,44,D0.0
621,9,45,D0.2
622,9,46,D0.2
623,9,47,D0.2
625,9,49,D0.5
627,9,51,D0.4
629,9,53,D0.5
631,9,55,D0.3
632,9,56,D0.0
633,9,57,D0.5
634,9,58,D0.4
635,9,59,D0.4
636,9,60,D0.0
637,9,61,D0.5
638,9,62,D0.0
639,9,63,D0.3
644,10,4,D0.3
645,10,5,D0.3
646,10,6,D0.3
647,10,7,D0.3
652,10,12,D0.2
653,10,13,D0.2
654,10,14,D0.2
655,10,15,D0.2
660,10,20,D0.1
661,10,21,D0.1
662,10,22,D0.1
663,10,23,D0.1
668,10,28,D0.1
669,10,29,D0.1
670,10,30,D0.1
671,10,31,D0.1
672,10,32,D0.0
673,10,33,D0.5
674,10,34,D0.4
675,10,35,D0.4
676,10,36,D0.3
677,10,37,D0.3
678,10,38,D0.3
679,10,39,D0.3
680,10,40,D0.0
681,10,41,D0.5
682,10,42,D0.0
683,10,43,D0.2
684,10,44,D0.0
685,10,45,D0.2
686,10,46,D0.0
687,10,47,D0.2
688,10,48,D0.0
689,10,49,D0.5
690,10,50,D0.4
691,10,51,D0.4
692,10,52,D0.0
693,10,53,D0.3
694,10,54,D0.0
695,10,55,D0.3
696,10,56,D0.0
697,10,57,D0.5
698,10,58,D0.0
699,10,59,D0.4
700,10,60,D0.0
701,10,61,D0.5
702,10,62,D0.0
703,10,63,D0.5
708,11,4,D0.3
709,11,5,D0.3
710,11,6,D0.3
711,11,7,D0.3
716,11,12,D0.2
717,11,13,D0.2
718,11,14,D0.2
719,11,15,D0.2
724,11,20,D0.1
725,11,21,D0.3
726,11,22,D0.1
727,11,23,D0.3
732,11,28,D0.1
733,11,29,D0.1
734,11,30,D0.1
735,11,31,D0.1
736,11,32,D0.0
737,11,33,D0.5
738,11,34,D0.4
739,11,35,D0.4
740,11,36,D0.3
741,11,37,D0.3
742,11,38,D0.3
743,11,39,D0.3
744,11,40,D0.0
745,11,41,D0.5
746,11,42,D0.2
747,11,43,D0.2
748,11,44,D0.0
749,11,45,D0.2
750,11,46,D0.2
751,11,47,D0.2
752,11,48,D0.0
753,11,49,D0.5
754,11,50,D0.4
755,11,51,D0.4
756,11,52,D0.0
757,11,53,D0.3
758,11,54,D0.3
759,11,55,D0.3
760,11,56,D0.0
761,11,57,D0.5
762,11,58,D0.4
763,11,59,D0.4
764,11,60,D0.0
765,11,61,D0.5
766,11,62,D0.0
767,11,63,D0.1
772,12,4,D0.3
773,12,5,D0.3
774,12,6,D0.3
775,12,7,D0.3
780,12,12,D0.2
781,12,13,D0.2
782,12,14,D0.2
783,12,15,D0.2
788,12,20,D0.1
789,12,21,D0.1
790,12,22,D0.1
791,12,23,D0.1
796,12,28,D0.1
797,12,29,D0.1
798,12,30,D0.1
799,12,31,D0.1
800,12,32,D0.0
801,12,33,D0.5
802,12,34,D0.4
803,12,35,D0.4
804,12,36,D0.3
805,12,37,D0.3
806,12,38,D0.3
807,12,39,D0.3
808,12,40,D0.0
809,12,41,D0.5
810,12,42,D0.2
811,12,43,D0.2
812,12,44,D0.0
813,12,45,D0.2
814,12,46,D0.2
815,12,47,D0.2
816,12,48,D0.0
817,12,49,D0.5
818,12,50,D0.4
819,12,51,D0.4
820,12,52,D0.0
821,12,53,D0.3
822,12,54,D0.0
823,12,55,D0.3
824,12,56,D0.0
825,12,57,D0.5
826,12,58,D0.0
827,12,59,D0.4
828,12,60,D0.0
829,12,61,D0.5
830,12,62,D0.0
831,12,63,D0.1
834,13,2,D0.4
835,13,3,D0.4
838,13,6,D0.3
839,13,7,D0.3
842,13,10,D0.2
843,13,11,D0.2
846,13,14,D0.2
847,13,15,D0.2
848,13,16,D0.1
849,13,17,D0.5
850,13,18,D0.1
851,13,19,D0.4
852,13,20,D0.1
853,13,21,D0.1
854,13,22,D0.1
855,13,23,D0.1
856,13,24,D0.1
857,13,25,D0.5
858,13,26,D0.1
859,13,27,D0.1
860,13,28,D0.1
861,13,29,D0.1
862,13,30,D0.1
863,13,31,D0.1
866,13,34,D0.4
867,13,35,D0.4
870,13,38,D0.3
871,13,39,D0.3
874,13,42,D0.0
875,13,43,D0.2
878,13,46,D0.0
879,13,47,D0.2
880,13,48,D0.0
881,13,49,D0.5
882,13,50,D0.4
883,13,51,D0.4
884,13,52,D0.0
885,13,53,D0.5
886,13,54,D0.0
887,13,55,D0.3
888,13,56,D0.0
889,13,57,D0.5
890,13,58,D0.0
891,13,59,D0.4
892,13,60,D0.0
893,13,61,D0.5
894,13,62,D0.0
895,13,63,D0.5
898,14,2,D0.4
899,14,3,D0.4
902,14,6,D0.3
903,14,7,D0.3
906,14,10,D0.2
907,14,11,D0.2
910,14,14,D0.2
911,14,15,D0.2
913,14,17,D0.5
914,14,18,D0.4
915,14,19,D0.4
916,14,20,D0.1
917,14,21,D0.3
918,14,22,D0.1
919,14,23,D0.3
921,14,25,D0.5
922,14,26,D0.1
923,14,27,D0.1
924,14,28,D0.1
925,14,29,D0.1
926,14,30,D0.1
927,14,31,D0.1
930,14,34,D0.4
931,14,35,D0.4
934,14,38,D0.3
935,14,39,D0.3
938,14,42,D0.0
939,14,43,D0.2
942,14,46,D0.0
943,14,47,D0.2
944,14,48,D0.0
945,14,49,D0.5
946,14,50,D0.4
947,14,51,D0.4
948,14,52,D0.0
949,14,53,D0.3
950,14,54,D0.3
951,14,55,D0.3
952,14,56,D0.0
953,14,57,D0.5
954,14,58,D0.0
955,14,59,D0.4
956,14,60,D0.0
957,14,61,D0.5
958,14,62,D0.0
959,14,63,D0.5
961,15,1,D0.5
963,15,3,D0.4
965,15,5,D0.3
967,15,7,D0.3
968,15,8,D0.2
969,15,9,D0.5
970,15,10,D0.2
971,15,11,D0.2
972,15,12,D0.2
973,15,13,D0.2
974,15,14,D0.2
975,15,15,D0.2
977,15,17,D0.5
979,15,19,D0.4
981,15,21,D0.5
983,15,23,D0.3
984,15,24,D0.1
985,15,25,D0.5
986,15,26,D0.1
987,15,27,D0.4
988,15,28,D0.1
989,15,29,D0.5
990,15,30,D0.1
991,15,31,D0.1
993,15,33,D0.5
995,15,35,D0.4
997,15,37,D0.3
999,15,39,D0.3
1000,15,40,D0.0
1001,15,41,D0.5
1002,15,42,D0.4
1003,15,43,D0.4
1004,15,44,D0.0
1005,15,45,D0.2
1006,15,46,D0.2
1007,15,47,D0.2
1009,15,49,D0.5
1011,15,51,D0.4
1013,15,53,D0.5
1015,15,55,D0.3
1016,15,56,D0.0
1017,15,57,D0.5
1018,15,58,D0.4
1019,15,59,D0.4
1020,15,60,D0.0
1021,15,61,D0.5
1022,15,62,D0.0
1023,15,63,D0.3
1025,16,1,D0.5
1027,16,3,D0.4
1029,16,5,D0.3
1031,16,7,D0.3
1032,16,8,D0.2
1033,16,9,D0.5
1034,16,10,D0.2
1035,16,11,D0.2
1036,16,12,D0.2
1037,16,13,D0.2
1038,16,14,D0.2
1039,16,15,D0.2
1041,16,17,D0.5
1043,16,19,D0.4
1045,16,21,D0.3
1047,16,23,D0.3
1048,16,24,D0.1
1049,16,25,D0.5
1050,16,26,D0.1
1051,16,27,D0.4
1052,16,28,D0.1
1053,16,29,D0.1
1054,16,30,D0.1
1055,16,31,D0.1
1057,16,33,D0.5
1059,16,35,D0.4
1061,16,37,D0.3
1063,16,39,D0.3
1064,16,40,D0.0
1065,16,41,D0.5
1066,16,42,D0.2
1067,16,43,D0.2
1068,16,44,D0.0
1069,16,45,D0.2
1070,16,46,D0.2
1071,16,47,D0.2
1073,16,49,D0.5
1075,16,51,D0.4
1077,16,53,D0.3
1079,16,55,D0.3
1080,16,56,D0.0
1081,16,57,D0.5
1082,16,58,D0.4
1083,16,59,D0.4
1084,16,60,D0.0
1085,16,61,D0.5
1086,16,62,D0.0
1087,16,63,D0.1
1089,17,1,D0.5
1091,17,3,D0.4
1093,17,5,D0.3
1095,17,7,D0.3
1096,17,8,D0.2
1097,17,9,D0.5
1098,17,10,D0.2
1099,17,11,D0.2
1100,17,12,D0.2
1101,17,13,D0.2
1102,17,14,D0.2
1103,17,15,D0.2
1105,17,17,D0.5
1107,17,19,D0.4
1109,17,21,D0.3
1111,17,23,D0.3
1112,17,24,D0.1
1113,17,25,D0.5
1114,17,26,D0.1
1115,17,27,D0.4
1116,17,28,D0.1
1117,17,29,D0.1
1118,17,30,D0.1
1119,17,31,D0.1
1121,17,33,D0.5
1123,17,35,D0.4
1125,17,37,D0.3
1127,17,39,D0.3
1128,17,40,D0.0
1129,17,41,D0.5
1130,17,42,D0.4
1131,17,43,D0.4
1132,17,44,D0.0
1133,17,45,D0.2
1134,17,46,D0.2
1135,17,47,D0.2
1137,17,49,D0.5
1139,17,51,D0.4
1141,17,53,D0.3
1143,17,55,D0.3
1144,17,56,D0.0
1145,17,57,D0.5
1146,17,58,D0.4
1147,17,59,D0.4
1148,17,60,D0.0
1149,17,61,D0.5
1150,17,62,D0.0
1151,17,63,D0.3
1157,18,5,D0.3
1159,18,7,D0.3
1164,18,12,D0.2
1165,18,13,D0.2
1166,18,14,D0.2
1167,18,15,D0.2
1172,18,20,D0.1
1173,18,21,D0.5
1174,18,22,D0.1
1175,18,23,D0.3
1180,18,28,D0.1
1181,18,29,D0.5
1182,18,30,D0.1
1183,18,31,D0.1
1184,18,32,D0.0
1185,18,33,D0.5
1186,18,34,D0.4
1187,18,35,D0.4
1188,18,36,D0.3
1189,18,37,D0.3
1190,18,38,D0.3
1191,18,39,D0.3
1192,18,40,D0.0
1193,18,41,D0.5
1194,18,42,D0.2
1195,18,43,D0.2
1196,18,44,D0.0
1197,18,45,D0.5
1198,18,46,D0.2
1199,18,47,D0.2
1200,18,48,D0.0
1201,18,49,D0.5
1202,18,50,D0.4
1203,18,51,D0.4
1204,18,52,D0.0
1205,18,53,D0.5
1206,18,54,D0.0
1207,18,55,D0.3
1208,18,56,D0.0
1209,18,57,D0.5
1210,18,58,D0.0
1211,18,59,D0.4
1212,18,60,D0.0
1213,18,61,D0.5
1214,18,62,D0.0
1215,18,63,D0.4
1218,19,2,D0.4
1219,19,3,D0.4
1222,19,6,D0.3
1223,19,7,D0.3
1226,19,10,D0.2
1227,19,11,D0.2
1230,19,14,D0.2
1231,19,15,D0.2
1232,19,16,D0.1
1233,19,17,D0.5
1234,19,18,D0.1
1235,19,19,D0.4
1236,19,20,D0.1
1237,19,21,D0.5
1238,19,22,D0.1
1239,19,23,D0.1
1240,19,24,D0.1
1241,19,25,D0.5
1242,19,26,D0.1
1243,19,27,D0.4
1244,19,28,D0.1
1245,19,29,D0.5
1246,19,30,D0.1
1247,19,31,D0.1
1250,19,34,D0.4
1251,19,35,D0.4
1254,19,38,D0.3
1255,19,39,D0.3
1258,19,42,D0.4
1259,19,43,D0.4
1262,19,46,D0.0
1263,19,47,D0.2
1264,19,48,D0.0
1265,19,49,D0.5
1266,19,50,D0.4
1267,19,51,D0.4
1268,19,52,D0.0
1269,19,53,D0.5
1270,19,54,D0.0
1271,19,55,D0.3
1272,19,56,D0.0
1273,19,57,D0.5
1274,19,58,D0.4
1275,19,59,D0.4
1276,19,60,D0.0
1277,19,61,D0.5
1278,19,62,D0.0
1279,19,63,D0.3
1282,20,2,D0.4
1283,20,3,D0.4
1286,20,6,D0.3
1287,20,7,D0.3
1290,20,10,D0.2
1291,20,11,D0.2
1294,20,14,D0.2
1295,20,15,D0.2
1296,20,16,D0.1
1297,20,17,D0.5
1298,20,18,D0.1
1299,20,19,D0.4
1300,20,20,D0.1
1301,20,21,D0.5
1302,20,22,D0.1
1303,20,23,D0.1
1304,20,24,D0.1
1305,20,25,D0.5
1306,20,26,D0.1
1307,20,27,D0.4
1308,20,28,D0.1
1309,20,29,D0.5
1310,20,30,D0.1
1311,20,31,D0.1
1314,20,34,D0.4
1315,20,35,D0.4
1318,20,38,D0.3
1319,20,39,D0.3
1322,20,42,D0.0
1323,20,43,D0.4
1326,20,46,D0.0
1327,20,47,D0.2
1328,20,48,D0.0
1329,20,49,D0.5
1330,20,50,D0.4
1331,20,51,D0.4
1332,20,52,D0.0
1333,20,53,D0.5
1334,20,54,D0.0
1335,20,55,D0.3
1336,20,56,D0.0
1337,20,57,D0.5
1338,20,58,D0.0
1339,20,59,D0.4
1340,20,60,D0.0
1341,20,61,D0.5
1342,20,62,D0.0
1343,20,63,D0.5
1347,21,3,D1.4
1349,21,5,D1.3
1351,21,7,D1.3
1352,21,8,D1.2
1353,21,9,D1.2
1354,21,10,D1.2
1355,21,11,D1.2
1356,21,12,D1.2
1357,21,13,D1.2
1358,21,14,D1.2
1359,21,15,D1.2
1363,21,19,D1.4
1365,21,21,D1.1
1367,21,23,D1.1
1368,21,24,D1.1
1369,21,25,D1.5
1370,21,26,D1.1
1371,21,27,D1.1
1372,21,28,D1.1
1373,21,29,D1.1
1374,21,30,D1.1
1375,21,31,D1.1
1377,21,33,D1.5
1379,21,35,D1.4
1380,21,36,D1.3
1381,21,37,D1.3
1382,21,38,D1.3
1383,21,39,D1.3
1384,21,40,D1.0
1385,21,41,D1.5
1386,21,42,D1.2
1387,21,43,D1.2
1388,21,44,D1.0
1389,21,45,D1.2
1390,21,46,D1.2
1391,21,47,D1.2
1393,21,49,D1.5
1394,21,50,D1.4
1395,21,51,D1.4
1396,21,52,D1.0
1397,21,53,D1.5
1398,21,54,D1.0
1399,21,55,D1.3
1400,21,56,D1.0
1401,21,57,D1.5
1402,21,58,D1.4
1403,21,59,D1.4
1404,21,60,D1.0
1405,21,61,D1.5
1406,21,62,D1.0
1407,21,63,D1.1
1411,22,3,D1.4
1413,22,5,D1.3
1415,22,7,D1.3
1416,22,8,D1.2
1417,22,9,D1.2
1418,22,10,D1.2
1419,22,11,D1.2
1420,22,12,D1.2
1421,22,13,D1.2
1422,22,14,D1.2
1423,22,15,D1.2
1427,22,19,D1.4
1429,22,21,D1.1
1431,22,23,D1.1
1432,22,24,D1.1
1433,22,25,D1.5
1434,22,26,D1.1
1435,22,27,D1.1
1436,22,28,D1.1
1437,22,29,D1.1
1438,22,30,D1.1
1439,22,31,D1.1
1441,22,33,D1.5
1443,22,35,D1.4
1445,22,37,D1.3
1447,22,39,D1.3
1448,22,40,D1.0
1449,22,41,D1.5
1450,22,42,D1.4
1451,22,43,D1.4
1452,22,44,D1.0
1453,22,45,D1.2
1454,22,46,D1.2
1455,22,47,D1.2
1457,22,49,D1.5
1459,22,51,D1.4
1461,22,53,D1.5
1463,22,55,D1.3
1464,22,56,D1.0
1465,22,57,D1.5
1466,22,58,D1.4
1467,22,59,D1.4
1468,22,60,D1.0
1469,22,61,D1.5
1470,22,62,D1.0
1471,22,63,D1.0
1473,23,1,D1.5
1475,23,3,D1.4
1477,23,5,D1.3
1479,23,7,D1.3
1480,23,8,D1.2
1481,23,9,D1.5
1482,23,10,D1.2
1483,23,11,D1.2
1484,23,12,D1.2
1485,23,13,D1.2
1486,23,14,D1.2
1487,23,15,D1.2
1489,23,17,D1.5
1491,23,19,D1.4
1493,23,21,D1.1
1495,23,23,D1.1
1496,23,24,D1.1
1497,23,25,D1.5
1498,23,26,D1.1
1499,23,27,D1.4
1500,23,28,D1.1
1501,23,29,D1.1
1502,23,30,D1.1
1503,23,31,D1.1
1505,23,33,D1.5
1507,23,35,D1.4
1509,23,37,D1.3
1511,23,39,D1.3
1512,23,40,D1.0
1513,23,41,D1.5
1514,23,42,D1.4
1515,23,43,D1.4
1516,23,44,D1.0
1517,23,45,D1.2
1518,23,46,D1.2
1519,23,47,D1.2
1521,23,49,D1.5
1523,23,51,D1.4
1525,23,53,D1.5
1527,23,55,D1.3
1528,23,56,D1.0
1529,23,57,D1.5
1530,23,58,D1.4
1531,23,59,D1.4
1532,23,60,D1.0
1533,23,61,D1.5
1534,23,62,D1.0
1535,23,63,D1.3
1542,24,6,D1.3
1543,24,7,D1.3
1547,24,11,D1.2
1548,24,12,D1.2
1549,24,13,D1.2
1550,24,14,D1.2
1551,24,15,D1.2
1554,24,18,D1.1
1555,24,19,D1.4
1556,24,20,D1.1
1557,24,21,D1.5
1558,24,22,D1.1
1559,24,23,D1.3
1562,24,26,D1.1
1563,24,27,D1.4
1564,24,28,D1.1
1565,24,29,D1.5
1566,24,30,D1.1
1567,24,31,D1.1
1568,24,32,D1.0
1569,24,33,D1.5
1570,24,34,D1.4
1571,24,35,D1.4
1572,24,36,D1.0
1573,24,37,D1.3
1574,24,38,D1.3
1575,24,39,D1.3
1576,24,40,D1.0
1577,24,41,D1.5
1578,24,42,D1.0
1579,24,43,D1.2
1580,24,44,D1.0
1581,24,45,D1.5
1582,24,46,D1.0
1583,24,47,D1.2
1584,24,48,D1.0
1585,24,49,D1.5
1586,24,50,D1.4
1587,24,51,D1.4
1588,24,52,D1.0
1589,24,53,D1.5
1590,24,54,D1.0
1591,24,55,D1.3
1592,24,56,D1.0
1593,24,57,D1.5
1594,24,58,D1.0
1595,24,59,D1.4
1596,24,60,D1.0
1597,24,61,D1.5
1598,24,62,D1.0
1599,24,63,D1.4
1604,25,4,D1.3
1605,25,5,D1.3
1606,25,6,D1.3
1607,25,7,D1.3
1612,25,12,D1.2
1613,25,13,D1.2
1614,25,14,D1.2
1615,25,15,D1.2
1620,25,20,D1.1
1621,25,21,D1.1
1622,25,22,D1.1
1623,25,23,D1.1
1628,25,28,D1.1
1629,25,29,D1.1
1630,25,30,D1.1
1631,25,31,D1.1
1632,25,32,D1.0
1633,25,33,D1.5
1634,25,34,D1.4
1635,25,35,D1.4
1636,25,36,D1.3
1637,25,37,D1.3
1638,25,38,D1.3
1639,25,39,D1.3
1640,25,40,D1.0
1641,25,41,D1.5
1642,25,42,D1.0
1643,25,43,D1.2
1644,25,44,D1.0
1645,25,45,D1.2
1646,25,46,D1.0
1647,25,47,D1.2
1648,25,48,D1.0
1649,25,49,D1.5
1650,25,50,D1.4
1651,25,51,D1.4
1652,25,52,D1.0
1653,25,53,D1.5
1654,25,54,D1.0
1655,25,55,D1.3
1656,25,56,D1.0
1657,25,57,D1.5
1658,25,58,D1.0
1659,25,59,D1.4
1660,25,60,D1.0
1661,25,61,D1.5
1662,25,62,D1.0
1663,25,63,D1.5
1670,26,6,D1.3
1671,26,7,D1.3
1676,26,12,D1.2
1677,26,13,D1.2
1678,26,14,D1.2
1679,26,15,D1.2
1684,26,20,D1.1
1685,26,21,D1.5
1686,26,22,D1.1
1687,26,23,D1.3
1692,26,28,D1.1
1693,26,29,D1.5
1694,26,30,D1.1
1695,26,31,D1.1
1696,26,32,D1.0
1697,26,33,D1.5
1698,26,34,D1.4
1699,26,35,D1.4
1700,26,36,D1.0
1701,26,37,D1.3
1702,26,38,D1.3
1703,26,39,D1.3
1704,26,40,D1.0
1705,26,41,D1.5
1706,26,42,D1.2
1707,26,43,D1.2
1708,26,44,D1.0
1709,26,45,D1.5
1710,26,46,D1.2
1711,26,47,D1.2
1712,26,48,D1.0
1713,26,49,D1.5
1714,26,50,D1.4
1715,26,51,D1.4
1716,26,52,D1.0
1717,26,53,D1.5
1718,26,54,D1.3
1719,26,55,D1.3
1720,26,56,D1.0
1721,26,57,D1.5
1722,26,58,D1.4
1723,26,59,D1.4
1724,26,60,D1.0
1725,26,61,D1.5
1726,26,62,D1.0
1727,26,63,D1.4
1732,27,4,D1.3
1733,27,5,D1.3
1734,27,6,D1.3
1735,27,7,D1.3
1740,27,12,D1.2
1741,27,13,D1.2
1742,27,14,D1.2
1743,27,15,D1.2
1748,27,20,D1.1
1749,27,21,D1.3
1750,27,22,D1.1
1751,27,23,D1.3
1756,27,28,D1.1
1757,27,29,D1.1
1758,27,30,D1.1
1759,27,31,D1.1
1760,27,32,D1.0
1761,27,33,D1.5
1762,27,34,D1.4
1763,27,35,D1.4
1764,27,36,D1.3
1765,27,37,D1.3
1766,27,38,D1.3
1767,27,39,D1.3
1768,27,40,D1.0
1769,27,41,D1.5
1770,27,42,D1.2
1771,27,43,D1.2
1772,27,44,D1.0
1773,27,45,D1.2
1774,27,46,D1.2
1775,27,47,D1.2
1776,27,48,D1.0
1777,27,49,D1.5
1778,27,50,D1.4
1779,27,51,D1.4
1780,27,52,D1.0
1781,27,53,D1.3
1782,27,54,D1.3
1783,27,55,D1.3
1784,27,56,D1.0
1785,27,57,D1.5
1786,27,58,D1.4
1787,27,59,D1.4
1788,27,60,D1.0
1789,27,61,D1.5
1790,27,62,D1.0
1791,27,63,D1.1
1796,28,4,D1.3
1797,28,5,D1.3
1798,28,6,D1.3
1799,28,7,D1.3
1804,28,12,D1.2
1805,28,13,D1.2
1806,28,14,D1.2
1807,28,15,D1.2
1812,28,20,D1.1
1813,28,21,D1.1
1814,28,22,D1.1
1815,28,23,D1.1
1820,28,28,D1.1
1821,28,29,D1.1
1822,28,30,D1.1
1823,28,31,D1.1
1824,28,32,D1.0
1825,28,33,D1.5
1826,28,34,D1.4
1827,28,35,D1.4
1828,28,36,D1.3
1829,28,37,D1.3
1830,28,38,D1.3
1831,28,39,D1.3
1832,28,40,D1.0
1833,28,41,D1.5
1834,28,42,D1.2
1835,28,43,D1.2
1836,28,44,D1.0
1837,28,45,D1.2
1838,28,46,D1.2
1839,28,47,D1.2
1840,28,48,D1.0
1841,28,49,D1.5
1842,28,50,D1.4
1843,28,51,D1.4
1844,28,52,D1.0
1845,28,53,D1.5
1846,28,54,D1.0
1847,28,55,D1.3
1848,28,56,D1.0
1849,28,57,D1.5
1850,28,58,D1.0
1851,28,59,D1.4
1852,28,60,D1.0
1853,28,61,D1.5
1854,28,62,D1.0
1855,28,63,D1.1
1858,29,2,D1.4
1859,29,3,D1.4
1862,29,6,D1.3
1863,29,7,D1.3
1865,29,9,D1.5
1866,29,10,D1.2
1867,29,11,D1.2
1869,29,13,D1.2
1870,29,14,D1.2
1871,29,15,D1.2
1873,29,17,D1.5
1874,29,18,D1.4
1875,29,19,D1.4
1877,29,21,D1.3
1878,29,22,D1.1
1879,29,23,D1.3
1880,29,24,D1.1
1881,29,25,D1.5
1882,29,26,D1.1
1883,29,27,D1.4
1884,29,28,D1.1
1885,29,29,D1.1
1886,29,30,D1.1
1887,29,31,D1.1
1890,29,34,D1.4
1891,29,35,D1.4
1894,29,38,D1.3
1895,29,39,D1.3
1897,29,41,D1.5
1898,29,42,D1.4
1899,29,43,D1.4
1900,29,44,D1.0
1901,29,45,D1.2
1902,29,46,D1.0
1903,29,47,D1.2
1904,29,48,D1.0
1905,29,49,D1.5
1906,29,50,D1.4
1907,29,51,D1.4
1908,29,52,D1.0
1909,29,53,D1.3
1910,29,54,D1.3
1911,29,55,D1.3
1912,29,56,D1.0
1913,29,57,D1.5
1914,29,58,D1.4
1915,29,59,D1.4
1916,29,60,D1.0
1917,29,61,D1.5
1918,29,62,D1.0
1919,29,63,D1.3
1922,30,2,D1.4
1923,30,3,D1.4
1926,30,6,D1.3
1927,30,7,D1.3
1930,30,10,D1.2
1931,30,11,D1.2
1934,30,14,D1.2
1935,30,15,D1.2
1937,30,17,D1.5
1938,30,18,D1.4
1939,30,19,D1.4
1941,30,21,D1.3
1942,30,22,D1.1
1943,30,23,D1.3
1944,30,24,D1.1
1945,30,25,D1.5
1946,30,26,D1.1
1947,30,27,D1.1
1948,30,28,D1.1
1949,30,29,D1.1
1950,30,30,D1.1
1951,30,31,D1.1
1954,30,34,D1.4
1955,30,35,D1.4
1958,30,38,D1.3
1959,30,39,D1.3
1962,30,42,D1.0
1963,30,43,D1.2
1966,30,46,D1.0
1967,30,47,D1.2
1968,30,48,D1.0
1969,30,49,D1.5
1970,30,50,D1.4
1971,30,51,D1.4
1972,30,52,D1.0
1973,30,53,D1.3
1974,30,54,D1.3
1975,30,55,D1.3
1976,30,56,D1.0
1977,30,57,D1.5
1978,30,58,D1.0
1979,30,59,D1.4
1980,30,60,D1.0
1981,30,61,D1.5
1982,30,62,D1.0
1983,30,63,D1.2
1986,31,2,D1.4
1987,31,3,D1.4
1990,31,6,D1.3
1991,31,7,D1.3
1994,31,10,D1.2
1995,31,11,D1.2
1998,31,14,D1.2
1999,31,15,D1.2
2000,31,16,D1.1
2001,31,17,D1.5
2002,31,18,D1.1
2003,31,19,D1.4
2004,31,20,D1.1
2005,31,21,D1.1
2006,31,22,D1.1
2007,31,23,D1.1
2008,31,24,D1.1
2009,31,25,D1.5
2010,31,26,D1.1
2011,31,27,D1.1
2012,31,28,D1.1
2013,31,29,D1.1
2014,31,30,D1.1
2015,31,31,D1.1
2018,31,34,D1.4
2019,31,35,D1.4
2022,31,38,D1.3
2023,31,39,D1.3
2026,31,42,D1.0
2027,31,43,D1.2
2030,31,46,D1.0
2031,31,47,D1.2
2032,31,48,D1.0
2033,31,49,D1.5
2034,31,50,D1.4
2035,31,51,D1.4
2036,31,52,D1.0
2037,31,53,D1.5
2038,31,54,D1.0
2039,31,55,D1.3
2040,31,56,D1.0
2041,31,57,D1.5
2042,31,58,D1.0
2043,31,59,D1.4
2044,31,60,D1.0
2045,31,61,D1.5
2046,31,62,D1.0
2047,31,63,D1.5
2050,32,2,D1.4
2051,32,3,D1.4
2054,32,6,D1.3
2055,32,7,D1.3
2058,32,10,D1.2
2059,32,11,D1.2
2062,32,14,D1.2
2063,32,15,D1.2
2064,32,16,D1.1
2065,32,17,D1.5
2066,32,18,D1.4
2067,32,19,D1.4
2068,32,20,D1.1
2069,32,21,D1.3
2070,32,22,D1.1
2071,32,23,D1.3
2072,32,24,D1.1
2073,32,25,D1.5
2074,32,26,D1.1
2075,32,27,D1.1
2076,32,28,D1.1
2077,32,29,D1.1
2078,32,30,D1.1
2079,32,31,D1.1
2082,32,34,D1.4
2083,32,35,D1.4
2086,32,38,D1.3
2087,32,39,D1.3
2090,32,42,D1.0
2091,32,43,D1.2
2094,32,46,D1.0
2095,32,47,D1.2
2096,32,48,D1.0
2097,32,49,D1.5
2098,32,50,D1.4
2099,32,51,D1.4
2100,32,52,D1.0
2101,32,53,D1.3
2102,32,54,D1.3
2103,32,55,D1.3
2104,32,56,D1.0
2105,32,57,D1.5
2106,32,58,D1.0
2107,32,59,D1.4
2108,32,60,D1.0
2109,32,61,D1.5
2110,32,62,D1.0
2111,32,63,D1.5
2116,33,4,D1.3
2117,33,5,D1.3
2118,33,6,D1.3
2119,33,7,D1.3
2124,33,12,D1.2
2125,33,13,D1.2
2126,33,14,D1.2
2127,33,15,D1.2
2132,33,20,D1.1
2133,33,21,D1.5
2134,33,22,D1.1
2135,33,23,D1.3
2140,33,28,D1.1
2141,33,29,D1.5
2142,33,30,D1.1
2143,33,31,D1.1
2144,33,32,D1.0
2145,33,33,D1.5
2146,33,34,D1.4
2147,33,35,D1.4
2148,33,36,D1.3
2149,33,37,D1.3
2150,33,38,D1.3
2151,33,39,D1.3
2152,33,40,D1.0
2153,33,41,D1.5
2154,33,42,D1.2
2155,33,43,D1.2
2156,33,44,D1.0
2157,33,45,D1.5
2158,33,46,D1.2
2159,33,47,D1.2
2160,33,48,D1.0
2161,33,49,D1.5
2162,33,50,D1.4
2163,33,51,D1.4
2164,33,52,D1.0
2165,33,53,D1.5
2166,33,54,D1.0
2167,33,55,D1.3
2168,33,56,D1.0
2169,33,57,D1.5
2170,33,58,D1.0
