batch_index,time_a,time_b,pair_a,pair_b,face_a,mixed_with_wall,batch_events
878,2270923033892534/3351500622279,712693465903825/2234333748186,I0,O2,N,false,pair:I0:O2:N
880,1002553128016474/1477813932257,942639380529749/2955627864514,I3,O1,E,false,pair:I3:O1:E
884,1350624987569954/1981497693397,1277027763500761/3962995386794,O0,O1,E,false,pair:O0:O1:E
886,3360462480872306/4905578138525,3162063297965121/9811156277050,I2,O0,NW,false,pair:I2:O0:NW
887,90740261314978/137320578837,93341249205785/274641157674,I0,O2,E,false,pair:I0:O2:E
891,2411702370641570/3516779117461,2286870180125849/7033558234922,I2,O0,N,false,pair:I2:O0:N
894,4855162917419042/7050965481301,4583891593530201/14101930962602,I0,O2,SE,false,pair:I0:O2:SE
898,4297069164415430/6245806672239,4093168881294395/12491613344478,I3,O1,N,false,pair:I3:O1:N
900,3241293715469006/4675088151555,3041085525120991/9350176303110,I0,I2,NE,false,pair:I0:I2:NE
903,478319355966422/684014181015,442232771493763/1368028362030,I3,O1,N,false,pair:I3:O1:N
904,965007008673238/1391920504727,916639040690307/2783841009454,O1,O2,SW,false,pair:O1:O2:SW
906,623698045586714/897689610177,1768311557747743/5386137661062,I2,O0,NE,false,pair:I2:O0:NE
907,3769717470900138/5457795044905,516817840577691/1559370012830,I3,O2,NW,false,pair:I3:O2:NW
908,7949814991517206/11423344433207,7501792127924643/22846688866414,I2,O1,SE,false,pair:I2:O1:SE
913,509586667889674/726642055449,797481533850251/2422140184830,O0,O1,S,false,pair:O0:O1:S
915,764043710081630/1088906728683,240474718451533/725937819122,O0,O2,SW,false,pair:O0:O2:SW
920,7494813120075286/10645725571127,7115873548224931/21291451142254,O1,O2,NW,false,pair:O1:O2:NW
922,3303031235140894/4664566681035,3115929818332231/9329133362070,I2,O1,NW,false,pair:I2:O1:NW
924,12142372765075766/17090705287175,11401772841847731/34181410574350,I2,I3,E,false,pair:I2:I3:E
928,6879881374584686/9658999094163,2166536477972197/6439332729442,I0,I3,E,false,pair:I0:I3:E
929,3239184080091818/4533589299625,9121927864053047/27201535797750,I2,O1,SW,false,pair:I2:O1:SW
930,10661573430581882/14924736805169,10028439541049061/29849473610338,I0,I2,SW,false,pair:I0:I2:SW
931,57135722573978/80345980609,54459649873589/160691961218,I2,O1,S,false,pair:I2:O1:S
933,6585169616431726/9197315456787,2057516133916517/6131543637858,I2,O1,S,false,pair:I2:O1:S
935,6834898857819430/9534059672031,6403351178248043/19068119344062,I2,O0,NW,false,pair:I2:O0:NW
937,7934169214911114/11197850547545,1541705516170505/4479140219018,I2,O2,N,false,pair:I2:O2:N
938,4009130344107794/5612225937581,11452029857754547/33673355625486,I2,O1,SE,false,pair:I2:O1:SE
942,13589208527632510/18866769873467,12803138154185591/37733539746934,I0,O0,S,false,pair:I0:O0:S
944,4989816533582762/6972026202153,14456821050001079/41832157212918,O0,O1,SW,false,pair:O0:O1:SW
947,51689526670599994/71409762031889,48795196211169349/142819524063778,O0,O1,W,false,pair:O0:O1:W
950,69817199506731358/96438935824491,66107466316052327/192877871648982,O1,O2,NW,false,pair:O1:O2:NW
953,5626363815389662/7751495808427,2276831445553187/6644139264366,I2,O2,E,false,pair:I2:O2:E
954,49199355983568242/67513452369053,46172889346656577/135026904738106,O1,O2,NW,false,pair:O1:O2:NW
956,43304679126332006/59338074216191,203940706327085879/593380742161910,I0,O2,S,false,pair:I0:O2:S
957,132268309021405702/181603437798927,41787271749899721/121068958532618,I2,O1,E,false,pair:I2:O1:E
959,22602352115349858/30816005628533,21148086732837113/61632011257066,I2,O2,NE,false,pair:I2:O2:NE
960,223444766051975102/305457954315355,42167935494599275/122183181726142,I0,I3,SE,false,pair:I0:I3:SE
966,53363006971396334/72448487745363,50747784608916335/144896975490726,I0,O2,E,false,pair:I0:O2:E
972,44611366197955594/60149695515929,127115263172838343/360898173095574,I0,I3,S,false,pair:I0:I3:S
973,4080130350427918/5471660157603,172189845516702419/492449414184270,I0,O2,N,false,pair:I0:O2:N
975,170256226064044334/226879711743987,52804928388768133/151253141162658,I0,O0,SE,false,pair:I0:O0:SE
976,194787000482319898/261278813997633,184417094824815413/522557627995266,O1,O2,SE,false,pair:O1:O2:SE
979,62251199697205574/83754260158511,59605246639725051/167508520317022,I2,O2,NW,false,pair:I2:O2:NW
980,319830651568312994/427532263891349,301375335307598489/855064527782698,I0,I2,W,false,pair:I0:I2:W
981,23608617593163566/30838407752435,12590869749739657/37006089302922,I2,O2,NW,false,pair:I2:O2:NW
985,267709440007955046/355420611309311,251898175720201995/710841222618622,O0,O2,W,false,pair:O0:O2:W
986,167321194672174398/222562034991643,158405218145213655/445124069983286,I3,O1,NW,false,pair:I3:O1:NW
991,132026060104895338/177117128334217,129393043085217053/354234256668434,I2,I3,S,false,pair:I2:I3:S
992,409418319918763138/539883175199301,386667907305648905/1079766350398602,O0,O1,NW,false,pair:O0:O1:NW
995,229345800497645214/297304832753035,41601166237899931/118921933101214,I3,O0,NW,false,pair:I3:O0:NW
996,578968549518718906/762549304525393,78400503017319955/217871229864398,I0,I2,E,false,pair:I0:I2:E
997,591988261476482082/779893769349461,564186950168151385/1559787538698922,I2,O1,E,false,pair:I2:O1:E
1001,332165240783382038/435180497133623,314847025531806115/870360994267246,I3,O0,SW,false,pair:I3:O0:SW
1004,852569220985365322/1113652521117497,804540960903728269/2227305042234994,I2,I3,S,false,pair:I2:I3:S
1005,87423512828705362/110687446404301,76676633720282929/221374892808602,I3,O0,SE,false,pair:I3:O0:SE
1009,952731581612590758/1227778447878559,885779253974866475/2455556895757118,I0,I3,E,false,pair:I0:I3:E
1012,397075296643690598/513685694067199,374811262838357515/1027371388134398,I0,I3,SE,false,pair:I0:I3:SE
1014,209152504392593942/270528295214647,197526192004741027/541056590429294,I0,O1,N,false,pair:I0:O1:N
1015,146511573642228390/189475828930463,138431168393535531/378951657860926,I0,I3,SE,false,pair:I0:I3:SE
1017,43659032815049698/56487957477557,124184854258881707/338927744865342,I2,O2,S,false,pair:I2:O2:S
1020,1580640056722005230/2035060761627987,494032439880526629/1356707174418658,I3,O0,SE,false,pair:I3:O0:SE
1022,2562671796333042374/3292913790299119,2406702188150603963/6585827580598238,O0,O2,E,false,pair:O0:O2:E
1026,1262758250373306982/1619575279491839,1196477597936597771/3239150558983678,I2,I3,W,false,pair:I2:I3:W
1028,1305095635004795602/1671471696872973,1232829506066426225/3342943393745946,I2,O1,N,false,pair:I2:O1:N
1029,2720246238534687674/3474204553010257,2561357158447375493/6948409106020514,I2,O2,SE,false,pair:I2:O2:SE
1035,744196131903339450/943159769197649,700092361666999429/1886319538395298,I3,O0,SW,false,pair:I3:O0:SW
1039,479485967341168690/607566999400317,454082598533144993/1215133998800634,I0,O0,N,false,pair:I0:O0:N
1040,789357729727598622/997962960164171,745044085955463623/1995925920328342,I2,I3,E,false,pair:I2:I3:E
1044,1559657773036387538/1962449154142989,489689483042837371/1308299436095326,O0,O2,SE,false,pair:O0:O2:SE
1046,915484470040496186/1147182019709841,858714303966043333/2294364039419682,I2,I3,SE,false,pair:I2:I3:SE
1048,661782781600805182/831736668239899,625518784477301463/1663473336479798,I2,I3,SE,false,pair:I2:I3:SE
1049,2164185754926298886/2711555231724175,407962618460601951/1084622092689670,I2,O1,SW,false,pair:I2:O1:SW
1052,167530192335590322/209177007225917,3321427640280056053/8785434303488514,I0,O0,N,false,pair:I0:O0:N
1058,14830729488130174/18526696663611,99493900047648833/259373753290554,I0,O2,SE,false,pair:I0:O2:SE
1062,10561304057589530/13157980610753,30492987046103839/78947883664518,I2,O1,W,false,pair:I2:O1:W
1065,5812695384202372218/7139464446218801,237888740448185699/620822995323374,I0,O1,NE,false,pair:I0:O1:NE
1069,3201298181054132206/3926430605933779,3034628348187719407/7852861211867558,I3,O2,S,false,pair:I3:O2:S
1071,448567833332128758/548840573699815,425551892925757459/1097681147399630,I0,O0,NE,false,pair:I0:O0:NE
1073,2069884055293488878/2541651704257107,661444124399511077/1694434469504738,O0,O1,NE,false,pair:O0:O1:NE
1076,3524072667295864174/4282409777142419,3312561074691010479/8564819554284838,O0,O1,NE,false,pair:O0:O1:NE
1077,2797831355766767294/3404278858234331,2644217220280022935/6808557716468662,I3,O1,S,false,pair:I3:O1:S
1081,3239578777886781422/3926430605933779,3066153545579312879/7852861211867558,O1,O2,S,false,pair:O1:O2:S
1082,4120907561761947190/4973715849694343,3861985581817756211/9947431699388686,I3,O1,SW,false,pair:I3:O1:SW
1083,3186852361606031238/3849021698616271,2993642893833847323/7698043397232542,I0,I3,W,false,pair:I0:I3:W
1084,3108006300458905070/3742587507939283,2899193583934934511/7485175015878566,O0,O1,NE,false,pair:O0:O1:NE
1085,591413052820479854/717556963505043,3942061267857885385/10045797489070602,I2,O1,S,false,pair:I2:O1:S
1090,7295547414352842318/8783461470951619,6903367734430008223/17566922941903238,I0,I2,NW,false,pair:I0:I2:NW
1091,2174573849601826562/2619560362504325,2066858236902749769/5239120725008650,I3,O2,S,false,pair:I3:O2:S
1092,468671562857136718/564586731014851,1336462106151377117/3387520386089106,O0,O2,NE,false,pair:O0:O2:NE
1094,3051118876528057978/3670367352759089,20252426039321587267/51385142938627246,I3,O1,NW,false,pair:I3:O1:NW
1095,15209358847453074582/18286170113635447,14409256993310606051/36572340227270894,I3,O2,S,false,pair:I3:O2:S
1096,33497963230240003054/40187903517873875,252590283776853723/643006456285982,O0,O2,NE,false,pair:O0:O2:NE
1097,3079245535333853890/3615563290602981,2755271485485503273/7231126581205962,I3,O2,S,false,pair:I3:O2:S
1099,18745129859779172658/22418423060638205,17672611406355684897/44836846121276410,I2,O1,SW,false,pair:I2:O1:SW
1102,28863728829884056910/34365581761675843,27088037563973745439/68731163523351686,I0,O1,W,false,pair:I0:O1:W
1106,34692095439215059130/41029102528735441,32356582412481960709/82058205057470882,I0,I3,SE,false,pair:I0:I3:SE
1107,62944468992538425390/74839881062265203,59558858063130719247/149679762124530406,O0,O2,NE,false,pair:O0:O2:NE
1110,92939656667473963366/110357982881120383,88323397330255273611/220715965762240766,I0,I2,W,false,pair:I0:I2:W
1114,26525113661942318378/31378235058752489,25213521531209185533/62756470117504978,O1,O2,N,false,pair:O1:O2:N
1116,81987798978965943422/96433224517967931,77004374159944012151/192866449035935862,I2,O1,W,false,pair:I2:O1:W
1117,10727887280222558662/12633343733950831,30420134944692229297/75800062403704986,O0,O1,N,false,pair:O0:O1:N
1121,119879943112035207566/140309267270208739,112861065236549944895/280618534540417478,O1,O2,NE,false,pair:O1:O2:NE
1123,29488935781474682122/34610843587894169,28208400097291029613/69221687175788338,I2,I3,SW,false,pair:I2:I3:SW
1124,183866371224738816950/214661936436587079,15798164198405120441/39029442988470378,O0,O1,N,false,pair:O0:O1:N
1127,75471450036801234106/88349227807814353,72183048791521340677/176698455615628706,I0,O0,NW,false,pair:I0:O0:NW
1131,83861816276588384886/97580016124829479,79380119015779593555/195160032249658958,I2,O2,NW,false,pair:I2:O2:NW
1135,355838300034144446142/414131192497036763,337794763451924507543/828262384994073526,O0,O1,N,false,pair:O0:O1:N
1136,60167854230016573750/69768208997766151,56722673442127751091/139536417995532302,I2,I3,S,false,pair:I2:I3:S
1139,447239417752402832422/517673100680988511,60457346524322075901/147906600194568146,I0,O0,NW,false,pair:I0:O0:NW
1142,266504650774144155566/306955251043869747,250531727938443412943/613910502087739494,O1,O2,SE,false,pair:O1:O2:SE
1146,597692164248457726310/686413548876230783,563602875282584637067/1372827097752461566,I3,O1,W,false,pair:I3:O1:W
1154,295716117701067947774/333758239609207419,274019342727408775351/667516479218414838,O0,O1,SW,false,pair:O0:O1:SW
1156,359038912814106742698/407351848847181353,337972398910583060541/814703697694362706,I3,O1,NE,false,pair:I3:O1:NE
1159,892065614093270316994/1010527141386972773,842713527582185344425/2021054282773945546,I2,I3,S,false,pair:I2:I3:S
1160,1110219013405065433866/1248916742164135577,1041555515644019477357/2497833484328271154,I2,O1,SE,false,pair:I2:O1:SE
1162,2191388268418822479986/2478861438716615709,695148427509631352043/1652574292477743806,I2,O2,W,false,pair:I2:O2:W
1166,1129815069101336959522/1272617691939230805,356332526307056433523/848411794626153870,O1,O2,NW,false,pair:O1:O2:NW
1167,1501867138069445107522/1692762682600239397,1425057179360930525033/3385525365200478794,I3,O1,NE,false,pair:I3:O1:NE
1169,671731259587128201906/752864065953667517,629499959554912653537/1505728131907335034,I3,O1,NE,false,pair:I3:O1:NE
1170,1481226462058747059134/1647975869866697307,454919731532707533661/1098650579911131538,I2,O0,NW,false,pair:I2:O0:NW
1171,4957730284677349087666/5568849179427695421,1566148349599950658251/3712566119618463614,I0,O1,NW,false,pair:I0:O1:NW
1174,1912018766515230507034/2144925298444584769,1808416244488493763637/4289850596889169538,O0,O2,SE,false,pair:O0:O2:SE
1176,84255040787559362862/94388229695299571,79816950015833306255/188776459390599142,O1,O2,NW,false,pair:O1:O2:NW
1177,659421137565893983354/739272756808027697,3129887823944868511609/7392727568080276970,I0,I3,W,false,pair:I0:I3:W
1178,1535615375373832942202/1713530871698748721,4349080868115825916079/10281185230192492326,I0,O1,N,false,pair:I0:O1:N
1183,37462829324233554114/41270831276560613,34464804527531250217/82541662553121226,O0,O2,E,false,pair:O0:O2:E
1185,7525570486999300352802/8355478136955420373,7079724954613759383769/16710956273910840746,I2,O1,E,false,pair:I2:O1:E
1186,570355510796428478078/641361254813314363,553771123681355104887/1282722509626628726,O0,O2,E,false,pair:O0:O2:E
1188,8787111300663279218634/9767101684978017913,8319970163986801710285/19534203369956035826,I3,O2,NW,false,pair:I3:O2:NW
1190,6505689257477565306322/7201656665724760461,2034961889753793763579/4801104443816506974,O0,O2,E,false,pair:O0:O2:E
1192,6389490223912331755338/7125768483278138681,6114222674224801696397/14251536966556277362,O0,O2,E,false,pair:O0:O2:E
1194,5131267426772085517326/5681289983101674275,4836690115406531383679/11362579966203348550,I2,O2,SW,false,pair:I2:O2:SW
1195,2186017677903872725654/2423367381949820791,2076706065486178351587/4846734763899641582,I0,I3,NW,false,pair:I0:I3:NW
1197,497076711207598668970/537042626641966761,443994077459537044157/1074085253283933522,I0,O1,N,false,pair:I0:O1:N
1201,15246994595878279920554/16771455947036554281,14410471535846190349885/33542911894073108562,O0,O2,S,false,pair:O0:O2:S
1206,6062424074589901178970/6619725554112895969,5690693653123701270869/13239451108225791938,I2,O2,S,false,pair:I2:O2:S
1210,17519756267105092942430/19045890779238465259,16512745356827675738087/38091781558476930518,I3,O2,SW,false,pair:I3:O2:SW
1212,23462582126408020638082/25478444076428325573,22117273920116596776329/50956888152856651146,I0,I3,SW,false,pair:I0:I3:SW
1217,17032631070326641189642/18416972317570639513,16102462233390748930925/36833944635141279026,O0,O2,NE,false,pair:O0:O2:NE
1219,1743529508610041555446/1885401489245583847,4951240866636032234809/11312408935473503082,O1,O2,S,false,pair:O1:O2:S
1220,3245591173231331760190/3524089271129348507,3106881089118771796567/7048178542258697014,O0,O2,E,false,pair:O0:O2:E
1222,23909768876583658405946/25869726793315047313,22735342882156105406661/51739453586630094626,I3,O2,W,false,pair:I3:O2:W
1224,13545877182858031710782/14587956381276463771,12824643924108179257175/29175912762552927542,O0,O2,S,false,pair:O0:O2:S
1225,17048340936963345381578/18291030358658759929,15996742207376710376781/36582060717317519858,I0,I2,W,false,pair:I0:I2:W
1227,3707771313306083237470/3954930053298567403,10371181277148693939637/23729580319791404418,I2,O0,E,false,pair:I2:O0:E
1231,41327029402932448312310/44216656795610113767,13008781547918749233841/29477771197073409178,O0,O1,NE,false,pair:O0:O1:NE
1233,35619055689401828770394/38120097534672432353,33693194471048838737493/76240195069344864706,I3,O1,SW,false,pair:I3:O1:SW
1237,26961154781579404780510/28852817932322555563,25738971797860283034279/57705635864645111126,I2,O1,E,false,pair:I2:O1:E
1239,39799429595537220695014/42126513777686239935,37468217872303856549323/84253027555372479870,I2,I3,NE,false,pair:I2:I3:NE
1241,2557023300895438665130/2703331613267772713,2402648589972403847997/5406663226535545426,I2,I3,NE,false,pair:I2:I3:NE
1242,14235275037216384890746/15040744033057186225,13377056795539889187173/30081488066114372450,O0,O2,S,false,pair:O0:O2:S
1245,50007085052725422327806/52873212087947440379,47319450321253913942327/105746424175894880758,I2,I3,E,false,pair:I2:I3:E
1247,131967800129505614876710/138819165225871040863,124540247806751246660843/277638330451742081726,I3,O1,NE,false,pair:I3:O1:NE
1249,26244502684104993702702/27571694114338254067,123869798497967575153611/275716941143382540670,O1,O2,W,false,pair:O1:O2:W
1251,11509203740286169907218/12052814888657025837,3602714890057286443099/8035209925771350558,I0,I2,SE,false,pair:I0:I2:SE
1256,48810408950567347451478/50914812702681811159,46136590279317565629123/101829625405363622318,I2,I3,NE,false,pair:I2:I3:NE
1257,39595838242207691221398/41255830049252092151,37476541590382575534435/82511660098504184302,I3,O1,S,false,pair:I3:O1:S
1263,92919129132669569445742/96257938661522832275,3532005714661143372807/7700635092921826582,I0,I3,NE,false,pair:I0:I3:NE
1264,4267399543758502933774/4416295663871162787,93041790938312280495593/203149600538073488202,I2,O1,E,false,pair:I2:O1:E
1268,9929671977336921221438/10107841484035294235,9135712950499425863383/20215682968070588470,I2,O0,W,false,pair:I2:O0:W
1272,43688543445424904392090/44801032393799944449,41275957976645444598005/89602064787599888898,O1,O2,W,false,pair:O1:O2:W
1273,65029044039278468006498/66558288911265921269,61185801013823076014457/133116577822531842538,I2,O0,S,false,pair:I2:O0:S
1276,76243186922531238923018/78060564251846257305,72065240778790256502637/156121128503692514610,I3,O0,NW,false,pair:I3:O0:NW
1277,117635332603852478215542/120085110228355167911,110486196227229460163283/240170220456710335822,I0,I3,N,false,pair:I0:I3:N
1278,103508422282966772509790/105614389149433838571,97352428866526625505511/211228778298867677142,I0,O2,E,false,pair:I0:O2:E
1280,83439089418182002508974/85364827557522534579,79128428332592561830991/170729655115045069158,I3,O2,SE,false,pair:I3:O2:SE
1281,132027137595154005387454/134693636839707722459,124612571334834070819991/269387273679415444918,I3,O0,NW,false,pair:I3:O0:NW
1282,129349984863857640391722/131773278656132712809,121724767305829063758973/263546557312265425618,O1,O2,W,false,pair:O1:O2:W
1283,82400796817591563887326/84018652064190104619,77758392457803293427239/168037304128380209238,I0,O0,NE,false,pair:I0:O0:NE
1285,70029268194566887994722/71460229636272625781,66252468457925183389433/142920459272545251562,I0,O0,NE,false,pair:I0:O0:NE
1287,17492587104749380939082/17831422986318020665,16568134434350268922253/35662845972636041330,I0,I3,SE,false,pair:I0:I3:SE
1289,63663857789340479231938/65241022906691321445,61323583281738422787497/130482045813382642890,I0,O2,S,false,pair:I0:O2:S
1290,376749868751468453356498/382794367620329362573,355274235412562504468977/765588735240658725146,I3,O2,W,false,pair:I3:O2:W
1294,162412664020016051381950/164287639857702698459,153448724059120759868311/328575279715405396918,O0,O1,SW,false,pair:O0:O1:SW
1297,582359502724182466016794/587167083267255979585,547451994369128657764149/1174334166534511959170,I3,O1,NW,false,pair:I3:O1:NW
1298,232377618477867395381514/236364583718209084825,223710006081262046525037/472729167436418169650,I3,O0,N,false,pair:I3:O0:N
1299,979852064177882010108102/988256249556505225967,21497381048112195455665/45965406956116522138,I0,O1,E,false,pair:I0:O1:E
1304,1029694408668972722148218/1031079410551310722993,970774159937586683684709/2062158821102621445986,O0,O2,SE,false,pair:O0:O2:SE
1307,405086610309103624248414/403731015769960698859,382218081513811579902183/807462031539921397718,O1,O2,S,false,pair:O1:O2:S
1311,1559075328535892548161930/1553007593804841294553,1477891108881537824232621/3106015187609682589106,I0,O1,S,false,pair:I0:O1:S
1316,1393050016670522773609170/1382186541727924182541,1321892593289055031878001/2764373083455848365082,I2,O2,E,false,pair:I2:O2:E
1317,504062618434560729865798/499145724744589063343,476250028356535845707899/998291449489178126686,I0,I3,W,false,pair:I0:I3:W
1321,28421528411095994478982/28045201062553478351,26750206150616645324571/56090402125106956702,I0,I3,W,false,pair:I0:I3:W
1322,1001102713350795413569734/988256249556505225967,943276851000302985448379/1976512499113010451934,I0,O1,E,false,pair:I0:O1:E
1323,546358258773259501906022/539533032555649572351,515273552590436660255243/1079066065111299144702,I0,I3,W,false,pair:I0:I3:W
1325,199972447701697375989494/195593014926612997735,184660473550757429648787/391186029853225995470,I0,O2,E,false,pair:I0:O2:E
1326,262870110773907401204854/261722576823583968295,253853459033032189001299/523445153647167936590,O1,O2,SW,false,pair:O1:O2:SW
1327,1229031040655283831698646/1208407459430111102231,1156402334730482836442115/2416814918860222204462,I0,I2,SW,false,pair:I0:I2:SW
1333,266561509972207474730442/261130346998655618425,2766348845862375517861327/5744867633970423605350,I2,O1,NE,false,pair:I2:O1:NE
1334,1751596727919788438400894/1717408040285889516475,1656247421549870557682423/3434816080571779032950,I2,I3,SW,false,pair:I2:I3:SW
1335,190338948715098218255642/187460754528855743425,182048665745788532501173/374921509057711486850,I2,O1,NE,false,pair:I2:O1:NE
1341,3234410487906611280817334/3158404462929971552455,3067877489759167267724147/6316808925859943104910,I0,I3,SW,false,pair:I0:I3:SW
1343,2509115481101031963945786/2440634868028462695185,2362431013661641523608133/4881269736056925390370,I2,O1,NE,false,pair:I2:O1:NE
1344,111120538263310548961786/108116801833020764145,6175165786823283103573/12719623745061266370,I2,O0,SW,false,pair:I2:O0:SW
1346,999032521134533323818890/976839618598772802009,319409548653954994987663/651226412399181868006,I0,O1,NE,false,pair:I0:O1:NE
1347,2586309041967481765062446/2517052901292905948915,492460709532999586783619/1006821160517162379566,I3,O0,NW,false,pair:I3:O0:NW
1355,1132323213888930071732738/1091171482318357256197,56264757210977388445747/114860156033511290126,I3,O0,N,false,pair:I3:O0:N
1356,3430149634211674478163886/3302296825302699454515,3235941638237432321802703/6604593650605398909030,O0,O2,E,false,pair:O0:O2:E
1359,2888031102426027943448506/2782549131505696046673,2740103093571618122559109/5565098263011392093346,I3,O2,NE,false,pair:I3:O2:NE
1363,2791270838849270278851054/2681906663069325630931,2642854402209804957207535/5363813326138651261862,I3,O0,NW,false,pair:I3:O0:NW
1365,494966456761825418263538/473858872370506506461,470837254783715438084737/947717744741013012922,I3,O2,E,false,pair:I3:O2:E
1367,9693572348276293288760350/9241326936682823073611,9168891556025468306521031/18482653873365646147222,I0,O0,N,false,pair:I0:O0:N
1371,15534362254036951713253518/14769224093218737392227,14651188665228794807443903/29538448186437474784454,O0,O1,SE,false,pair:O0:O1:SE
1379,1201098032388155575613282/1178098148265244376437,1238393943314183276406777/2356196296530488752874,I0,O1,E,false,pair:I0:O1:E
1381,2467122354388274772085854/2319152590580930776043,6941582931793711308968629/13914915543485584656258,I2,I3,NE,false,pair:I2:I3:NE
1382,6182510396125364516351118/5832615326905693783139,5861000082446428258362303/11665230653811387566278,I3,O2,N,false,pair:I3:O2:N
1384,8773279362719475853216966/8274137736633085511919,8323800191713358972223931/16548275473266171023838,O0,O2,E,false,pair:O0:O2:E
1387,21852192820195196319527230/20531359916409137567771,20709315938707179955776215/41062719832818275135542,I2,O1,NW,false,pair:I2:O1:NW
1388,5632940351219949075491126/5283737418333300897799,5326921818439939693730739/10567474836666601795598,I2,I3,E,false,pair:I2:I3:E
1395,18238589861616811943946530/16979618930386427484629,17162432057834434512793561/33959237860772854969258,I0,O2,SE,false,pair:I0:O2:SE
1399,7576926172985788895843214/7055615546254422836707,21539527371769276192700861/42333693277526537020242,O1,O2,NE,false,pair:O1:O2:NE
1400,13366699375695411471702614/12404590433074049041111,12577368061102954359628995/24809180866148098082222,I0,I2,N,false,pair:I0:I2:N
1401,38726864180089668181327330/35997397133546470829493,36613593430198216040682809/71994794267092941658986,I3,O2,W,false,pair:I3:O2:W
1406,54052216789027495391113058/50064100099902515128693,51322006949111456978240505/100128200199805030257386,I2,I3,SE,false,pair:I2:I3:SE
1409,84368909824871858630568518/77780817214573593719471,79692887079740111915726459/155561634429147187438942,I0,I3,N,false,pair:I0:I3:N
1410,9520474095232213944453398/8752736094526599428023,26811831954986350018993513/52516416567159596568138,I2,O0,SE,false,pair:I2:O0:SE
1411,9721177052027266886062558/8963728078979228563883,1316714913154093849743713/2561065165422636732538,I2,O2,W,false,pair:I2:O2:W
1417,26592957682215628917414426/24694461376895770855489,25953551766344344035017013/49388922753791541710978,I3,O0,SE,false,pair:I3:O0:SE
1418,113893401403759425760513078/104300913728050260242311,107784564943852277211134259/208601827456100520484622,I0,I2,NW,false,pair:I0:I2:NW
1419,73640361110984788637787934/67234973654989210136267,69190772085808130442473799/134469947309978420272534,I2,I3,N,false,pair:I2:I3:N
1425,197567423074265652276654/179976469626828363571,933945866395861416929291/1799764696268283635710,I3,O2,NE,false,pair:I3:O2:NE
1426,21518957992890424713431534/19625967960633725009363,102155947557408414712503211/196259679606337250093630,I3,O1,W,false,pair:I3:O1:W
1428,147259374602701439558622022/134104373103297011240239,139602447986428901352690427/268208746206594022480478,I3,O2,NE,false,pair:I3:O2:NE
1433,99197746925121767431509238/89690531501872814458215,31102892420735951109478449/59793687667915209638810,I2,O1,NE,false,pair:I2:O1:NE
1435,228581042183238775554930182/207433624147273421377551,72564545586433425853168585/138289082764848947585034,I3,O0,S,false,pair:I3:O0:S
1436,9227155153351132779737694/8369153255052790024939,8810483896717063199947751/16738306510105580049878,O1,O2,SE,false,pair:O1:O2:SE
1441,151533604860638773910312982/136764427946519500946743,143450680853187931282547363/273528855893039001893486,I0,I2,NW,false,pair:I0:I2:NW
1446,3085173676082409884529586/2778394795064903412797,237128524078371261008999345/450099956800514352873114,O0,O2,N,false,pair:O0:O2:N
1447,252398681256985816653358990/226932612915030169499619,238569722771667211854769471/453865225830060338999238,O1,O2,S,false,pair:O1:O2:S
1448,58797559315995375240249694/52835450037284711526507,55578373666271742207778663/105670900074569423053014,I0,I3,SW,false,pair:I0:I3:SW
1449,661760873047179969508626678/593976763962567168121703,623801183741713601394661011/1187953527925134336243406,I0,O1,E,false,pair:I0:O1:E
1450,308975517151207718067128514/276964063738858898962661,290330941744083148147989033/553928127477717797925322,I0,I3,SW,false,pair:I0:I3:SW
1451,188136839223392809632493846/169504366184961712577463,59923643435024329664333409/113002910789974475051642,I2,I3,SE,false,pair:I2:I3:SE
1455,15874549024404722221109846/14274803358094332538583,15141177654035238852657347/28549606716188665077166,I3,O2,SE,false,pair:I3:O2:SE
1461,545030455009101789087034718/483990975293034719231595,170277995049926216527380941/322660650195356479487730,I0,O2,E,false,pair:I0:O2:E
1462,443813096975677451153436274/395676476973291070316317,420970455629185241959241153/791352953946582140632634,I2,O2,S,false,pair:I2:O2:S
1463,1431250118124971931683135726/1275807743081686798554963,1360758586950543729304654703/2551615486163373597109926,I0,O0,SE,false,pair:I0:O0:SE
1464,46446493656884827223884298/41631230562212977800217,44787937467314763538874093/83262461124425955600434,I3,O0,NE,false,pair:I3:O0:NE
1467,764713153013338759407039846/677564088951680128802431,718487271103769056544478347/1355128177903360257604862,I3,O1,E,false,pair:I3:O1:E
1470,1348415068495245693755550054/1199591892426017687879807,1286849128124106972260081291/2399183784852035375759614,I0,I2,E,false,pair:I0:I2:E
1472,1427377670219870867371884718/1265118044930414181836467,1350129773612319803452631631/2530236089860828363672934,O0,O1,S,false,pair:O0:O1:S
1473,3365466635712044107913490/2987640019218424256941,60837023109128772315106755/113530320730300121763758,I2,O0,SW,false,pair:I2:O0:SW
1475,43255121109872148684537678/38157642493490094969667,285436266390517654311010521/534206994908861329575338,I3,O0,N,false,pair:I3:O0:N
1477,1836474561593796562533237426/1620434608253215038345661,1736712552132560801085417697/3240869216506430076691322,I2,O1,SW,false,pair:I2:O1:SW
1479,2767643221181966053267461622/2445864075056634085713895,526016987940451350279035959/978345630022653634285558,I2,I3,NW,false,pair:I2:I3:NW
1480,645760379753930822076441582/568414125284340123770579,611449309464789028641030383/1136828250568680247541158,O0,O1,S,false,pair:O0:O1:S
